,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AGLE,-49.27007299270073,113.42925659472424,8.272506082725057,8.22,4.17,8.9
1,ALDX,-63.70656370656371,151.06382978723406,-8.880308880308881,5.18,1.88,4.72
2,ATEC,-66.76470588235294,94.69026548672569,-35.29411764705882,6.8,2.26,4.4
3,AXGN,-41.06901217861975,5.3960964408725465,-37.88903924221922,14.78,8.71,9.18
4,BELFB,-54.19198055893075,23.07692307692307,-43.62089914945322,16.46,7.54,9.28
5,BLFS,-46.44607843137255,90.16018306636157,1.8382352941176514,16.32,8.74,16.62
6,CBAY,-22.28571428571428,188.23529411764702,124.0,1.75,1.36,3.92
7,CERS,-33.589251439539346,75.72254335260115,16.69865642994242,5.21,3.46,6.08
8,CHK,-63.258919257250156,-62.208972174900616,-86.11516795326519,95.86,35.22,13.31
9,CLBS,-46.72012578616353,5.058136103405543,-44.0251572327044,3.18,1.6943,1.78
10,CSPR,-65.40755467196819,98.5632183908046,-31.312127236580523,10.06,3.48,6.91
11,DAIO,-26.342710997442463,11.111111111111121,-18.15856777493606,3.91,2.88,3.2
12,DOGZ,-12.173913043478253,1.980198019801982,-10.434782608695643,1.15,1.01,1.03
13,EDIT,-26.224566691785988,39.37691521961186,2.825923134890731,26.54,19.58,27.29
14,FTK,-50.11538461538462,8.668355545764951,-45.79120879120879,1.82,0.9079,0.9866
15,GLYC,-49.17257683215131,37.20930232558141,-30.26004728132388,4.23,2.15,2.95
16,GOSS,-36.79245283018867,28.997867803837938,-18.463611859838274,14.84,9.38,12.1
17,GRIL,-43.989071038251375,-4.390243902439018,-46.44808743169399,3.66,2.05,1.96
18,GRTS,-44.834307992202724,16.07773851590106,-35.964912280701746,10.26,5.66,6.57
19,GTX,-65.47192353643966,83.73702422145327,-36.55913978494623,8.37,2.89,5.31
20,HCM,-40.45189504373179,29.804161566707474,-22.70408163265306,27.44,16.34,21.21
21,HQI,-2.406015037593987,-7.395993836671809,-9.624060150375948,6.65,6.49,6.01
22,HROW,-46.48318042813456,47.14285714285715,-21.253822629969413,6.54,3.5,5.15
23,IDCC,-41.06354060482501,61.80455462669359,-4.638124362895,58.86,34.69,56.13
24,ITMR,-49.569495694956956,85.97560975609758,-6.211562115621165,16.26,8.2,15.25
25,LL,-45.28763769889841,124.3847874720358,22.76621787025703,8.17,4.47,10.03
26,LOVE,-43.91582799634035,180.42414355628063,57.27355901189388,10.93,6.13,17.19
27,MDB,-30.27375201288245,71.69706140001593,19.717918818368588,180.09,125.57,215.6
28,MKD,-43.02643573381951,-8.56571428571428,-47.90662846724834,3.0716,1.75,1.6001
29,MTEM,-20.86007702182285,25.141930251419296,-0.9627727856225954,15.58,12.33,15.43
30,NIO,-41.911764705882355,61.60337552742616,-6.127450980392156,4.08,2.37,3.83
31,NWHM,-80.89053803339517,213.59223300970876,-40.07421150278293,5.39,1.03,3.23
32,OCUL,-8.884688090737235,46.16182572614107,33.1758034026465,5.29,4.82,7.045
33,OXY,-77.20536344389556,40.76367389060889,-67.91343213361561,42.51,9.69,13.64
34,PBF,-78.407014979905,84.60236886632825,-60.13883814395323,27.37,5.91,10.91
35,PCOM,-56.567796610169495,-8.90243902439024,-60.43432203389831,18.88,8.2,7.47
36,PRCP,-52.26860254083485,10.646387832699629,-47.18693284936478,5.51,2.63,2.91
37,PS,-56.63010967098704,135.51724137931035,2.143569292123628,20.06,8.7,20.49
38,PSNL,-37.78625954198474,80.67484662576688,12.404580152671745,10.48,6.52,11.78
39,REED,-63.15789473684211,64.21428571428571,-39.5,1.14,0.42,0.6897
40,RLJ,-70.75,127.13675213675216,-33.56249999999999,16.0,4.68,10.63
41,RYCE,-19.49177877428999,140.25250649832898,93.42301943198802,6.69,5.386,12.94
42,SBRA,-57.15592135345223,46.15795090715049,-37.37997256515775,21.87,9.37,13.695
43,SCOR,-48.53333333333333,89.63730569948189,-2.3999999999999964,3.75,1.93,3.66
44,SYNC,-32.77868852459016,32.91062065601756,-10.655737704918025,1.22,0.8201,1.09
45,TANH,-28.57142857142858,4.210526315789478,-25.563909774436095,1.33,0.95,0.99
46,TPHS,-62.67806267806267,29.00763358778625,-51.85185185185185,3.51,1.31,1.69
47,TRWH,-73.82234185733513,165.68123393316196,-30.450874831763116,29.72,7.78,20.67
48,USIO,-37.20930232558139,101.85185185185186,26.74418604651164,1.72,1.08,2.18
49,ZIOP,-26.934984520123844,30.084745762711865,-4.953560371517033,3.23,2.36,3.07
