,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ABM,-47.32096857290057,63.7163814180929,-13.755795981452868,38.82,20.45,33.48
1,ACCO,-59.05263157894737,62.982005141388164,-33.26315789473684,9.5,3.89,6.34
2,AINV,-63.30383480825959,62.05787781350484,-40.53097345132743,16.95,6.22,10.08
3,AJG,-37.267880125022984,37.749120750293095,-13.587056444199302,108.78,68.24,94.0
4,AMD,-29.30390492359932,24.25552353506244,-12.15619694397283,58.9,41.64,51.74
5,ARTNA,-16.693333333333335,12.131882202304746,-6.586666666666663,37.5,31.24,35.03
6,BC,-58.3912305079512,113.02411873840444,-11.363285471668982,64.77,26.95,57.41
7,CMCO,-41.53762564520511,41.31040892193309,-17.386579733768002,36.81,21.52,30.41
8,CRNC,-41.642710472279255,95.0387051372273,13.819301848049273,24.35,14.21,27.715
9,DL,-20.890774125132552,-6.032171581769439,-25.662778366914104,9.43,7.46,7.01
10,DOV,-44.24733475479744,48.432002447605925,-17.245202558635395,117.25,65.37,97.03
11,DOX,-37.74628879892037,36.657272924344234,-14.925775978407552,74.1,46.13,63.04
12,EVR,-55.91766723842196,58.25458588104503,-30.237686841460437,81.62,35.98,56.94
13,EXTR,-61.11975116640747,38.800000000000004,-46.03421461897356,6.43,2.5,3.47
14,FCAP,-26.681481481481477,24.22711658920993,-8.918518518518523,67.5,49.49,61.48
15,FCCY,-38.715953307392994,2.857142857142867,-36.96498054474707,20.56,12.6,12.96
16,GDDY,-36.07287980076026,56.85872462579453,0.275265434526142,76.29,48.77,76.5
17,HALL,-74.74285714285715,-41.4027149321267,-85.2,17.5,4.42,2.59
18,HFC,-56.42223260158804,68.64951768488744,-26.50630546473611,42.82,18.66,31.47
19,HMLP,-59.93715632364494,101.96078431372553,-19.08876669285153,12.73,5.1,10.3
20,HOMB,-48.0632008154944,47.497546614327774,-23.394495412844044,19.62,10.19,15.03
21,HON,-42.57436691363486,42.07587136529944,-18.412031405507026,180.86,103.86,147.56
22,HWKN,-20.44917257683215,26.419019316493316,0.5673758865248274,42.3,33.65,42.54
23,IEC,-27.23735408560311,41.711229946524064,3.1128404669260727,7.71,5.61,7.95
24,INS,-33.931902985074636,12.742675608895174,-25.51305970149254,42.88,28.33,31.94
25,IRWD,-19.496855345911957,1.6145833333333452,-18.19706498951782,11.925,9.6,9.755
26,LEG,-50.04446420631392,43.03515798842903,-28.546020453534897,44.98,22.47,32.14
27,LSBK,-42.99363057324841,26.033519553072626,-28.15286624203822,15.7,8.95,11.28
28,NEE,-33.86245312556887,38.3683804910272,-8.486547493355662,274.67,181.66,251.36
29,NSP,-58.248500906428674,73.48029392117567,-27.569376655975454,71.71,29.94,51.94
30,NTCT,-29.113924050632914,30.260617760617762,-7.663359562093746,29.23,20.72,26.99
31,NWBI,-35.07987220447284,1.968503937007867,-33.80191693290735,15.65,10.16,10.36
32,ORA,-26.015977770059052,12.081377151799696,-17.07768901238856,86.37,63.9,71.62
33,PBCT,-33.540372670807464,8.691588785046743,-27.763975155279503,16.1,10.7,11.63
34,PEN,-35.827828241123036,38.909441852983754,-10.858794384805941,193.76,124.34,172.72
35,PFBI,-48.1630309988519,48.28349944629016,-23.13432835820896,17.42,9.03,13.39
36,QRTEA,-53.740779768177035,90.66059225512528,-11.801896733403593,9.49,4.39,8.37
37,RL,-45.40901502504173,22.29357798165137,-33.23873121869782,119.8,65.4,79.98
38,SAND,-30.886426592797775,66.53306613226452,15.096952908587268,7.22,4.99,8.31
39,SFBC,-49.322320709105554,30.596322738282637,-33.81681439699167,37.23,18.8673,24.64
40,SOL,-37.69281955114633,-1.9417475728155356,-38.902667715201744,1.6531,1.03,1.01
41,SSRM,-40.86307938199254,70.18018018018019,0.6393180607352211,18.77,11.1,18.89
42,TFSL,-36.38423198912552,10.398860398860405,-29.76891708201178,22.07,14.04,15.5
43,TRMB,-42.26669567108984,58.21401657874907,-8.657820317598427,45.97,26.54,41.99
44,UDR,-40.135512156237546,27.996005326231703,-23.37584695097648,50.18,30.04,38.45
45,ZS,-10.95596133190118,30.62209202136825,16.311186128586765,65.17,58.03,75.8
