,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AC,-40.2283105022831,66.95951107715814,-0.2054794520547861,43.8,26.18,43.71
1,ACRX,-48.919463087248324,97.08316909735909,0.671140939597316,1.49,0.7611,1.5
2,ALKS,-28.0128548473487,24.032738095238113,-10.712372790573111,18.67,13.44,16.67
3,AMRK,4.651162790697674,78.62433862433863,86.93244739756368,9.03,9.45,16.88
4,ARE,-32.07636385129145,34.99825965889313,-8.30427330220463,169.19,114.92,155.14
5,AVEO,-50.294061847846706,251.52671755725194,74.72965281730224,5.271,2.62,9.21
6,AXS,-43.62946569712299,9.534492428491324,-38.254821372115074,63.26,35.66,39.06
7,BSAC,-26.430084745762706,15.262778977681792,-15.201271186440668,18.88,13.89,16.01
8,CAN,-46.58493870402802,-4.5901639344262195,-49.036777583187394,5.71,3.05,2.91
9,CETV,-38.53006681514478,42.39130434782611,-12.47216035634744,4.49,2.76,3.93
10,CHU,-38.100686498855836,8.502772643253234,-32.837528604118994,8.74,5.41,5.87
11,CIA,-3.685897435897443,4.991680532445921,1.121794871794862,6.24,6.01,6.31
12,CMO,-63.58173076923078,70.2970297029703,-37.980769230769226,8.32,3.03,5.16
13,CONE,-30.868313380815273,61.201227531784326,11.441127443552071,65.99,45.62,73.54
14,COTY,-55.17841601392515,-18.640776699029125,-63.53350739773716,11.49,5.15,4.19
15,CVIA,-59.933333333333344,-32.23793677204658,-72.85000000000001,1.8,0.7212,0.4887
16,CWBR,-39.325842696629216,138.88888888888889,44.9438202247191,1.78,1.08,2.58
17,CYRX,-24.068157614483496,70.47685834502103,29.446219382321605,18.78,14.26,24.31
18,EEX,-68.66310160427808,-18.771331058020486,-74.54545454545455,9.35,2.93,2.38
19,ERIC,-24.387527839643656,31.95876288659795,-0.22271714922048522,8.98,6.79,8.96
20,FAT,-61.739130434782616,80.6818181818182,-30.869565217391294,4.6,1.76,3.18
21,FSI,-48.543689320388346,50.94339622641509,-22.33009708737864,2.06,1.06,1.6
22,GSS,-19.607843137254903,11.382113821138221,-10.457516339869276,3.06,2.46,2.74
23,GXGX,-5.782652043868396,4.550264550264567,-1.4955134596211226,10.03,9.45,9.88
24,HCAC,-3.411306042884987,3.1291624621594374,-0.38888888888888284,10.26,9.91,10.2201
25,HDSN,-28.278638526290106,53.0872597380507,9.79626692692449,0.8197,0.5879,0.9
26,HTZ,-66.09994848016487,-84.4984802431611,-94.74497681607419,19.41,6.58,1.02
27,IAG,-29.523809523809515,68.018018018018,18.412698412698415,3.15,2.22,3.73
28,IBA,-36.693636562431664,27.599309153713296,-19.221517603323857,45.73,28.95,36.94
29,JCTCF,-25.61307901907357,10.805860805860803,-17.57493188010899,7.34,5.46,6.05
30,KNDI,-41.90476190476191,26.22950819672132,-26.666666666666668,4.2,2.44,3.08
31,MCC,-82.65384615384616,66.29711751662971,-71.15384615384615,2.08,0.3608,0.6
32,MEC,-25.29182879377432,9.89583333333334,-17.898832684824903,7.71,5.76,6.33
33,MX,-42.560553633217985,30.843373493975886,-24.844290657439448,14.45,8.3,10.86
34,MXC,-50.56779661016949,70.86690668038175,-15.536723163841804,3.54,1.7499,2.99
35,NEP,-45.297191378184195,53.43283582089551,-16.06792945787068,61.24,33.5,51.4
36,NNVC,-3.322784810126582,19.967266775777407,15.981012658227844,6.32,6.11,7.33
37,OI,-58.61550037622272,47.09090909090909,-39.127163280662145,13.29,5.5,8.09
38,ORN,-59.04977375565611,34.25414364640885,-45.02262443438914,4.42,1.81,2.43
39,PICO,-36.31937682570594,26.146788990825687,-19.668938656280424,10.27,6.54,8.25
40,PII,-55.12462397937257,112.66459181230545,-4.565964761495488,93.08,41.77,88.83
41,PK,-70.60619276057565,52.22551928783382,-55.255124291321415,22.93,6.74,10.26
42,QTNT,-58.8477366255144,148.33333333333334,2.194787379972567,7.29,3.0,7.45
43,RUN,-59.87544483985765,82.15077605321508,-26.912811387900362,22.48,9.02,16.43
44,SGC,-26.829268292682926,43.46666666666667,4.975609756097559,10.25,7.5,10.76
45,SHIP,-59.32768019382193,-5.435591958302309,-61.53846153846154,0.3302,0.1343,0.127
46,SIF,-55.654101995565405,90.99999999999999,-15.299334811529935,4.51,2.0,3.82
47,SSNT,-39.25478019284196,6.053268765133162,-35.57770877594378,3.0595,1.8585,1.9709999999999999
48,STKS,-81.04575163398692,108.04597701149426,-60.56644880174292,4.59,0.87,1.81
49,TEUM,-47.61705685618729,19.47326416600159,-37.41638795986622,0.7176,0.3759,0.4491
50,TLSA,-14.281632458688502,248.33333333333331,198.58564693556838,2.0999,1.8,6.27
51,TNP,-29.79452054794521,34.63414634146342,-5.479452054794526,2.92,2.05,2.76
52,TOT,-41.01986483719025,29.999999999999986,-23.325824288347327,48.83,28.8,37.44
53,UA,-52.27272727272728,13.725490196078425,-45.721925133689844,14.96,7.14,8.12
54,UMH,-43.521388716677,40.72447859495062,-20.520768753874762,16.13,9.11,12.82
55,VSTO,-15.106382978723405,16.416040100250612,-1.1702127659574597,9.4,7.98,9.29
56,VTSI,-44.502617801047116,8.490566037735835,-39.79057591623037,3.82,2.12,2.3
57,WSC,-59.137055837563445,67.45341614906832,-31.573604060913702,19.7,8.05,13.48
