,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AGYS,-58.99663677130044,32.80929596719069,-45.54372197309417,35.68,14.63,19.43
1,ASTC,-43.93939393939393,143.24324324324323,36.363636363636374,1.98,1.11,2.7
2,BVN,-44.274193548387096,16.497829232995667,-35.08064516129032,12.4,6.91,8.05
3,CELP,-59.60099750623441,38.57098765432098,-44.01870324189526,8.02,3.24,4.4897
4,CHEK,-39.94169096209912,-48.28155339805826,-68.9387755102041,1.715,1.03,0.5327
5,CHL,-19.188876013904984,-0.34413535990822325,-19.466975666280415,43.15,34.87,34.75
6,CTXR,-48.61282713692013,90.1639344262295,-2.2801302931596075,0.8903,0.4575,0.87
7,CYAD,-53.12208760484622,118.68986083499006,2.5172413793103385,10.73,5.03,11.0001
8,DBX,-6.604803493449786,32.02805376972531,23.30786026200873,18.32,17.11,22.59
9,DOCU,-8.733194884686846,53.053892215568865,39.687397529784675,91.49,83.5,127.8
10,DOMO,-68.08,205.76441102756888,-2.4000000000000057,25.0,7.98,24.4
11,ESRT,-43.46527259148618,-5.944517833553502,-46.82598954443615,13.39,7.57,7.12
12,GMAB,-24.154987633965387,68.31521739130436,27.658697444352832,24.26,18.4,30.97
13,HLX,-82.79329608938546,121.42857142857143,-61.89944134078212,8.95,1.54,3.41
14,JNCE,-28.83959044368601,29.736211031175067,-7.6791808873720155,5.86,4.17,5.41
15,KEX,-48.87904416700228,39.91596638655463,-28.473620620217474,74.49,38.08,53.28
16,KLIC,-28.532182103610676,22.295442064799552,-12.598116169544745,25.48,18.21,22.27
17,LBRDA,-36.18301791023131,49.32394046131119,-4.7059676600681675,137.91,88.01,131.42
18,LBRDK,-34.01321459350763,44.797562037440144,-4.452743464521701,139.24,91.88,133.04
19,LLNW,-15.017667844522977,5.4054054054054195,-10.424028268551234,5.66,4.81,5.07
20,LPTX,-54.827586206896555,70.22900763358778,-23.10344827586207,2.9,1.31,2.23
21,MJCO,-28.0281690140845,36.98630136986301,-1.4084507042253471,7.1,5.11,7.0
22,MSVB,-28.00765192502866,30.22312373225153,-6.249315488576873,13.6959,9.86,12.84
23,NESR,-35.580524344569284,12.209302325581392,-27.715355805243444,8.01,5.16,5.79
24,NTRA,-37.40910315109077,86.91910499139415,16.994344196067857,37.13,23.24,43.44
25,OVID,-33.149171270718234,117.14876033057851,45.16574585635358,3.62,2.42,5.255
26,PAGP,-69.28104575163398,95.5512572533849,-39.92869875222816,16.83,5.17,10.11
27,PDCO,-30.90055484421681,23.471278567016657,-14.68203158344004,23.43,16.19,19.99
28,PIXY,-25.67597865566567,-21.11613876319758,-41.37034213712389,8.9204,6.63,5.23
29,RMBL,-63.54545454545455,87.03241895261846,-31.818181818181817,11.0,4.01,7.5
30,SELF,-25.69444444444445,27.725856697819307,-5.092592592592607,4.32,3.21,4.1
31,SGU,-28.111111111111114,23.49304482225658,-11.22222222222222,9.0,6.47,7.99
32,SIG,-78.77906976744187,81.84931506849314,-61.409883720930225,27.52,5.84,10.62
33,SMG,-36.17073772514187,83.21092642700683,16.94218274529155,121.59,77.61,142.19
34,SXT,-27.692031586503948,23.330851327872917,-10.821966977745875,55.72,40.29,49.69
35,TBI,-20.73984232868404,20.198928844682484,-4.730139478471787,16.49,13.07,15.71
36,TENB,-34.03880070546738,60.160427807486634,5.643738977072302,28.35,18.7,29.95
37,VHC,4.811715481171539,28.742514970059887,34.93723849372385,4.78,5.01,6.45
38,VNRX,-35.26970954356847,-1.282051282051283,-36.09958506224067,4.82,3.12,3.08
39,WBT,-68.81878209831255,43.76470588235295,-55.172413793103445,13.63,4.25,6.11
40,XOG,-39.50249813968321,-48.339483394833955,-68.7466780057404,0.9407,0.5691,0.294
