,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ABEO,-52.205882352941174,66.15384615384617,-20.588235294117645,4.08,1.95,3.24
1,ANGI,-39.015606242497,106.69291338582677,26.050420168067227,8.33,5.08,10.5
2,APTS,-41.511035653650254,7.83744557329463,-36.92699490662139,11.78,6.89,7.43
3,ATHX,54.76190476190476,42.564102564102555,120.63492063492062,1.26,1.95,2.78
4,ATV,-38.10545677498466,38.781575037147086,-14.101778050275898,16.31,10.095,14.01
5,AWX,-31.64693218514532,18.89763779527559,-18.72981700753499,1.858,1.27,1.51
6,BRP,-38.68871825162433,19.84585741811174,-26.520968694624926,16.93,10.38,12.44
7,CMRX,-24.418604651162788,144.6153846153846,84.88372093023257,1.72,1.3,3.18
8,COHU,-49.257641921397386,27.62478485370053,-35.24017467248908,22.9,11.62,14.83
9,CWH,-69.68381897086174,325.7668711656442,29.076255424674528,16.13,4.89,20.82
10,DSS,-10.652173913043482,18.41038118410381,5.797101449275353,6.9,6.165,7.3
11,DTEA,-65.7328244274809,98.6856760971263,-31.916030534351144,1.31,0.4489,0.8919
12,DTSS,-36.39705882352942,12.13872832369942,-28.676470588235304,2.72,1.73,1.94
13,DXLG,-60.62765957446808,20.237773574709543,-52.659574468085104,0.94,0.3701,0.445
14,ELLO,-49.474660813092115,86.27543776620918,-5.883703246725297,20.9103,10.565,19.68
15,ENTA,-13.90815370196814,12.344872632266497,-3.280224929709466,53.35,45.93,51.6
16,EPM,-51.2,2.4590163934426252,-50.0,5.0,2.44,2.5
17,EQS,-47.61904761904761,11.111111111111121,-41.79894179894179,1.89,0.99,1.1
18,FLNG,-51.639580602883356,25.748665275481706,-39.18741808650066,7.63,3.6899,4.64
19,GHM,-27.859078590785902,-12.77235161532683,-37.07317073170732,18.45,13.31,11.61
20,INSP,-49.1881333170553,92.21528111484865,-2.3318276156757376,81.91,41.62,80.0
21,JILL,-48.57142857142857,19.999999999999996,-38.285714285714285,1.05,0.54,0.648
22,JMIA,-58.44827586206896,80.49792531120329,-25.000000000000007,5.8,2.41,4.35
23,KRUS,-58.798283261802574,55.625,-35.87982832618026,23.3,9.6,14.94
24,MNTA,-27.552530334418464,29.534313725490197,-6.155667357206269,33.79,24.48,31.71
25,MOS,-49.91852254209669,32.32104121475053,-33.73166757197176,18.41,9.22,12.2
26,NEPH,-29.697078773017182,24.799999999999997,-12.261954308725441,8.8901,6.25,7.8
27,NET,18.878400888395326,31.24708080336292,56.02443087173792,18.01,21.41,28.1
28,NINE,-86.43728222996515,189.01734104046244,-60.801393728223,5.74,0.7785,2.25
29,NM,-57.22713864306785,55.86206896551723,-33.33333333333334,3.39,1.45,2.26
30,NSCO,-42.27848101265823,26.754385964912295,-26.83544303797468,3.95,2.28,2.89
31,NXPI,-42.74175620600222,28.458651481817018,-26.44683216005927,134.95,77.27,99.26
32,OPHC,-16.464101499970358,-34.35060326472676,-45.159186577340364,3.3734,2.818,1.85
33,PEB,-64.44811905746177,63.83720930232558,-41.75279040926003,24.19,8.6,14.09
34,PENN,-73.58490566037736,222.24489795918362,-14.878706199460925,37.1,9.8,31.58
35,PINE,-39.784394250513344,2.2165387894288133,-38.449691991786445,19.48,11.73,11.99
36,SIEB,-5.476190476190476,-16.750629722921914,-21.30952380952381,8.4,7.94,6.61
37,SLDB,-29.819277108433727,30.04291845493561,-8.734939759036147,3.32,2.33,3.03
38,SOLY,-43.14484895429899,34.6049046321526,-23.47017815646785,12.91,7.34,9.88
39,SPRO,-35.54347826086956,100.0,28.91304347826087,9.2,5.93,11.86
40,STFC,-17.273328921244207,-16.64,-31.03904698874917,30.22,25.0,20.84
41,SUN,-56.340819022457076,92.36006051437217,-16.01717305151916,30.28,13.22,25.43
42,TH,-75.14792899408285,107.14285714285714,-48.5207100591716,5.07,1.26,2.61
43,UAMY,-35.77075098814229,27.615384615384606,-18.033596837944668,0.4048,0.26,0.3318
44,UROV,-29.96941896024465,6.004366812227082,-25.764525993883787,13.08,9.16,9.71
45,USDP,-69.6165191740413,13.268608414239488,-65.5850540806293,10.17,3.09,3.5
46,WHLR,-48.42857142857143,58.44875346260388,-18.28571428571429,1.75,0.9025,1.43
47,YTRA,-75.15531335149863,25.027418293485397,-68.93732970027249,3.67,0.9118,1.14
