,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AAU,-45.73991031390135,92.5619834710744,4.48430493273543,0.446,0.242,0.466
1,ASFI,-25.733855185909984,64.03162055335967,21.819960861056735,10.22,7.59,12.45
2,BMRA,212.05673758865248,-26.363636363636363,129.78723404255322,2.82,8.8,6.48
3,CDMO,-48.95688456189152,53.95095367847413,-21.418636995827537,7.19,3.67,5.65
4,CGIX,-44.3127962085308,24.255319148936163,-30.805687203791464,4.22,2.35,2.92
5,DGLY,-47.16216216216216,7.404092071611247,-43.25000000000001,1.48,0.782,0.8399
6,DNN,-41.79894179894179,91.54545454545455,11.481481481481497,0.37799999999999995,0.22,0.4214
7,DZSI,-62.79069767441861,137.49999999999997,-11.627906976744187,8.6,3.2,7.6
8,FREQ,-25.084459459459463,2.0293122886133204,-23.56418918918918,23.68,17.74,18.1
9,GMO,-33.17757009345794,26.013986013986,-15.794392523364486,0.214,0.14300000000000002,0.1802
10,GPL,-46.62883845126836,31.0193871169481,-30.073431241655538,0.5992,0.3198,0.419
11,GSV,-49.67355821545158,89.13513513513513,-4.8150163220892255,0.7352,0.37,0.6998
12,HUSA,-36.423841059602644,26.04166666666666,-19.867549668874172,0.151,0.096,0.121
13,ICLK,-7.906976744186044,26.010101010101017,16.046511627906987,4.3,3.96,4.99
14,METC,-19.73684210526316,20.081967213114762,-3.6184210526315748,3.04,2.44,2.93
15,MITT,-82.96969696969697,-4.62633451957295,-83.75757575757575,16.5,2.81,2.68
16,MRNS,-30.651340996168578,54.69613259668507,7.279693486590036,2.61,1.81,2.8
17,MTA,-29.7029702970297,33.80281690140846,-5.940594059405932,6.06,4.26,5.7
18,MTC,-58.60971079862032,158.47435897435892,6.983284690899428,1.8845,0.78,2.0161
19,MTR,-43.5565154787617,65.43367346938777,-6.623470122390208,6.945,3.92,6.485
20,NEWR,-33.02570863546473,61.09744094488189,7.893869479235331,60.68,40.64,65.47
21,NG,-24.156118143459913,35.04867872044507,2.426160337552747,9.48,7.19,9.71
22,NGL,-73.73417721518987,108.0321285140562,-45.35864978902954,9.48,2.49,5.18
23,NSYS,-37.6087912087912,22.93927011413274,-23.29670329670329,4.55,2.8388,3.49
24,PIH,-20.24647887323943,-0.6622516556291446,-20.77464788732394,5.68,4.53,4.5
25,PLM,-28.99287894201424,19.38872970391595,-15.225500169548997,0.2949,0.2094,0.25
26,PSTG,-42.19251336898395,55.226641998149866,-10.267379679144376,18.7,10.81,16.78
27,SFTW,-5.947580645161289,5.573419078242225,-0.7056451612903254,9.92,9.33,9.85
28,SID,-65.0326797385621,62.61682242990654,-43.13725490196078,3.06,1.07,1.74
29,SILV,-31.860776439089694,59.52848722986246,8.701472556894236,7.47,5.09,8.12
30,SUP,-60.50156739811912,1.5873015873015888,-59.87460815047022,3.19,1.26,1.28
31,THM,-30.188679245283023,194.59459459459464,105.66037735849058,0.53,0.37,1.09
32,TURN,-47.63679245283019,46.53634807674984,-23.268867924528305,2.12,1.1101,1.6267
33,VIE,-34.110169491525426,46.68810289389066,-3.347457627118655,47.2,31.1,45.62
34,VVPR,-45.723493926121805,49.208282582216796,-19.014957441533756,1.2101,0.6568,0.98
35,WMC,-68.74443455031167,-39.03133903133902,-80.94390026714159,11.23,3.51,2.14
36,WRN,-45.99377355398983,142.44538834951456,30.935605439947587,0.6103,0.3296,0.7991
