,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ACIA,-6.0725207514198365,3.3488372093023204,-2.9270423765836684,68.67,64.5,66.66
1,AEL,-61.63597947479626,73.80015735641226,-33.3232719589496,33.13,12.71,22.09
2,AMT,-27.81539701733172,44.128650399240605,4.038694074969775,248.1,179.09,258.12
3,BBGI,-64.32291666666666,82.48175182481751,-34.895833333333336,3.84,1.37,2.5
4,BFST,-61.60156250000001,54.62868769074261,-40.62500000000001,25.6,9.83,15.2
5,BIIB,-21.06790992258973,11.631189865893978,-11.88716866056768,341.04,269.19,300.5
6,BOOT,-64.10950661853188,95.72506286672257,-29.753309265944644,33.24,11.93,23.35
7,BZUN,-25.144245368964473,6.328600405679523,-20.40692377771029,32.93,24.65,26.21
8,CO,-32.65765765765766,-10.702341137123755,-39.86486486486488,4.44,2.99,2.67
9,CRMT,-69.04837179892507,106.81818181818183,-35.986405311413215,126.52,39.16,80.99
10,CWST,-34.195664055383496,42.77408637873755,-6.0484605574785935,54.89,36.12,51.57
11,FHN,-57.16981132075472,43.90602055800296,-38.36477987421384,15.9,6.81,9.8
12,FMNB,-33.16923076923077,10.128913443830584,-26.39999999999999,16.25,10.86,11.96
13,FNWB,-44.377990430622,45.05376344086021,-19.318181818181813,16.72,9.3,13.49
14,FOCS,-45.823927765237016,69.52380952380952,-8.158658497258951,31.01,16.8,28.48
15,HCA,-47.52132196162047,39.37277805992888,-26.85900852878466,150.08,78.76,109.77
16,IBTX,-62.736273627362735,80.19323671497584,-32.853285328532856,55.55,20.7,37.3
17,IESC,-38.657770800627944,49.84005118362125,-8.084772370486652,25.48,15.63,23.42
18,ILMN,-21.583113456464382,56.88509421265142,23.024406332453825,303.2,237.76,373.01
19,KNSL,-31.407546578988565,69.01392376169824,15.930796931266643,127.74,87.62,148.09
20,LDOS,-41.13687359760658,47.33869829168432,-13.271835784924791,120.33,70.83,104.36
21,LEVL,-34.97991967871485,17.912291537986402,-23.33333333333333,24.9,16.19,19.09
22,LOPE,-29.057862648107676,55.74833792767958,10.491199815943851,86.93,61.67,96.05
23,LW,-49.43296237413884,24.963320058687895,-36.809750927397985,94.35,47.71,59.62
24,MCO,-42.13662332200063,60.391301714216496,-7.192176930356448,285.31,165.09,264.79
25,MED,-44.698771304003174,75.77495072567638,-2.794292508917962,100.92,55.81,98.1
26,MEET,-19.85185185185185,13.863216266173753,-8.740740740740739,6.75,5.41,6.16
27,MTH,-59.2132793974055,143.74145006839947,-0.5858557678895268,71.69,29.24,71.27
28,NBHC,-39.308919078558766,29.051094890510942,-21.677495569994093,33.86,20.55,26.52
29,NX,-56.17219917012449,51.71597633136096,-33.50622406639005,19.28,8.45,12.82
30,OFC,-41.122759553601625,44.80183802412407,-14.744673655732159,29.57,17.41,25.21
31,OPBK,-29.702970297029704,-10.704225352112672,-37.22772277227723,10.1,7.1,6.34
32,PFSI,-45.4468085106383,73.84295371814872,-5.163120567375888,35.25,19.23,33.43
33,PRGS,-32.302174400358666,32.84768211920529,-10.065007845774495,44.61,30.2,40.12
34,QDEL,7.3686770428015596,89.37712344280861,103.33171206225681,82.24,88.3,167.22
35,RDN,-54.88945578231293,50.32987747408106,-32.185374149659864,23.52,10.61,15.95
36,RGLD,-27.222012102874437,71.05365726906587,24.489409984871397,105.76,76.97,131.66
37,SHW,-32.654273830744415,48.7295185278548,0.16297428062134564,589.05,396.7,590.01
38,TNET,-47.82258064516129,66.3987635239567,-13.177419354838714,62.0,32.35,53.83
39,TRU,-43.68457780879274,51.35422198619224,-14.764230884258799,100.31,56.49,85.5
40,TTEK,-31.793201709749653,18.218442256042987,-19.366985548544676,98.26,67.02,79.23
41,UBCP,-27.750865051903116,5.842911877394648,-23.529411764705877,14.45,10.44,11.05
42,UNH,-36.17634535390258,55.99404700810839,-0.43889816907404766,305.31,194.86,303.97
43,URI,-53.832627808531434,94.13175342079278,-10.37447085639857,153.55,70.89,137.62
44,VIPS,9.729334308705194,5.13333333333333,15.362106803218726,13.67,15.0,15.77
45,VNO,-52.45417831624728,23.81574648807579,-41.13078595837216,64.38,30.61,37.9
46,WAL,-55.14782608695652,51.76424970918962,-31.930434782608696,57.5,25.79,39.14
47,ZBRA,-29.014553014553016,50.78491096532335,7.035343035343042,240.5,170.72,257.42
