,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AAL,-63.81927285563007,7.1219512195122,-61.24249911754323,28.33,10.25,10.98
1,AG,-35.622317596566525,55.16666666666668,-0.10729613733905351,9.32,6.0,9.31
2,AIMC,-56.59309564233164,101.6949152542373,-12.450481041312965,35.34,15.34,30.94
3,ARA,-9.637188208616786,-21.45545796737767,-29.0249433106576,8.82,7.97,6.26
4,ATR,-27.023737066342058,32.96794948171093,-2.9649595687331627,115.01,83.93,111.6
5,AYI,-38.80327163151098,25.014068655036578,-23.49547998278089,116.15,71.08,88.86
6,BHA,-59.338855421686745,17.78214007926219,-52.10843373493976,664.0,269.99,318.0
7,CAT,-32.8876223878416,31.453456722917803,-11.778459739880182,136.86,91.85,120.74
8,CDNA,-41.918294849023084,93.27217125382262,12.255772646536423,28.15,16.35,31.6
9,CMCT,-43.84564204923487,16.824644549763033,-34.397870924817035,15.03,8.44,9.86
10,CNI,-27.24441580756014,27.512915129151292,-7.22723367697595,93.12,67.75,86.39
11,CNR,-64.86486486486487,82.76923076923079,-35.783783783783775,9.25,3.25,5.94
12,CNSL,-22.644927536231886,51.40515222482437,17.11956521739131,5.52,4.27,6.465
13,CVEO,-70.90972222222221,22.91716400095489,-64.24305555555556,1.44,0.4189,0.5149
14,DELL,-36.37045369328835,34.29581614614025,-14.548181477315342,53.34,33.94,45.58
15,DEO,-36.78210500369731,41.09562335510284,-10.802316982992359,162.28,102.59,144.75
16,FHB,-45.80020739716557,11.096938775510218,-39.78568959557552,28.93,15.68,17.42
17,FNB,-49.74358974358974,31.972789115646258,-33.67521367521367,11.7,5.88,7.76
18,HBAN,-50.10691375623663,30.07142857142858,-35.103349964362074,14.03,7.0,9.105
19,HHC,-70.69964000626076,35.68376068376069,-60.244169666614496,127.78,37.44,50.8
20,INN,-67.99292661361626,74.30939226519335,-44.20866489832008,11.31,3.62,6.31
21,KEN,-27.219251336898395,56.35562086700957,13.796791443850276,18.7,13.61,21.28
22,LEVI,-46.49122807017544,31.436837029893944,-29.669762641898856,19.38,10.37,13.63
23,LTM,-72.97921478060046,-52.99145299145298,-87.29792147806005,8.66,2.34,1.1
24,MCK,-31.10529135170525,35.51619870410369,-6.636509731563584,168.01,115.75,156.86
25,MFA,-65.82278481012658,-34.44444444444445,-77.59493670886077,7.9,2.7,1.77
26,NPTN,-23.513513513513516,48.93992932862189,13.91891891891891,7.4,5.66,8.43
27,NVO,-21.406298721546623,28.863320769688553,1.2784533832241864,64.14,50.41,64.96
28,NXGN,-40.45145109279828,26.353790613718402,-24.758151200286637,13.955,8.31,10.5
29,PCB,-42.866578599735796,9.132947976878603,-37.64861294583884,15.14,8.65,9.44
30,PKE,-38.557066824364284,17.998075072184783,-27.49852158486103,16.91,10.39,12.26
31,PNM,-43.28792007266122,29.147982062780272,-26.757493188010898,55.05,31.22,40.32
32,RHI,-42.57142857142857,50.51214515657008,-13.563025210084033,59.5,34.17,51.43
33,SAEX,-52.4390243902439,39.31623931623932,-33.739837398373986,2.46,1.17,1.63
34,SI,-47.507507507507505,66.13272311212813,-12.792792792792786,16.65,8.74,14.52
35,SMED,-6.488549618320608,44.89795918367346,35.496183206106856,5.24,4.9,7.1
36,SNR,-74.96932515337423,46.07843137254902,-63.435582822085884,8.15,2.04,2.98
37,SO,-36.99169217315261,31.64469118667592,-17.05290773939659,68.61,43.23,56.91
38,SRE,-41.51380454516997,36.36266324127596,-20.246666249295682,159.73,93.42,127.39
39,T,-30.359001040582722,16.02540156892043,-19.198751300728407,38.44,26.77,31.06
40,TECH,-19.13600759553762,51.69660678642713,22.667932589603595,210.65,170.34,258.4
41,THC,-58.1883623275345,66.14060258249643,-30.533893221355736,33.34,13.94,23.16
42,TIGR,-35.91160220994476,46.55172413793104,-6.077348066298348,3.62,2.32,3.4
43,TISI,-48.06991988346686,-24.964936886395517,-61.03423160961399,13.73,7.13,5.35
44,TSN,-25.992547860722084,8.784722222222214,-19.491198766542468,77.83,57.6,62.66
45,TTM,-61.061151079136685,32.79445727482679,-48.29136690647481,11.12,4.33,5.75
46,WASH,-36.8692070030896,7.504078303425789,-32.1318228630278,48.55,30.65,32.95
