,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ABB,-39.21408104789194,32.525252525252526,-19.443307408923456,24.43,14.85,19.68
1,AKER,-40.36144578313253,73.73737373737374,3.6144578313253044,3.32,1.98,3.44
2,ALYA,-42.80701754385965,1.226993865030676,-42.10526315789474,2.85,1.63,1.65
3,AP,-34.32343234323432,61.809045226130664,6.270627062706284,3.03,1.99,3.22
4,AVB,-46.37732506643047,31.342913776015862,-29.570416297608507,225.8,121.08,159.03
5,BB,-44.06504065040651,33.139534883720934,-25.528455284552848,6.15,3.44,4.58
6,CERC,-31.840796019900488,6.751824817518234,-27.23880597014925,4.02,2.74,2.925
7,CHNR,-22.69230769230769,-14.870093974571581,-34.18803418803419,1.17,0.9045,0.77
8,CLRO,5.347593582887693,-14.720812182741119,-10.16042780748664,1.87,1.97,1.68
9,CQP,-41.108108108108105,51.85865075722811,-10.567567567567558,37.0,21.79,33.09
10,CTT,-46.77716390423573,42.906574394463654,-23.941068139963164,10.86,5.78,8.26
11,CVLT,-32.15339233038348,12.927536231884062,-23.382497541789576,50.85,34.5,38.96
12,DGII,-42.79918864097362,31.20567375886523,-24.949290060851926,14.79,8.46,11.1
13,EARS,-51.869281045751634,39.86963606735469,-32.6797385620915,1.53,0.7364,1.03
14,EE,-4.056824838898646,3.8162112654556553,-0.39543057996484476,68.28,65.51,68.01
15,FE,-36.35666347075743,28.623079240735162,-18.139980824544587,52.15,33.19,42.69
16,FG,-30.730897009966775,-6.95443645083933,-35.54817275747508,12.04,8.34,7.76
17,GOL,-83.97129186602871,67.91044776119402,-73.08612440191388,16.72,2.68,4.5
18,HOPE,-48.111190306486094,35.027472527472526,-29.935851746258017,14.03,7.28,9.83
19,IAC,-44.11939034716342,105.46253504053335,14.813717188823036,236.2,131.99,271.19
20,KRO,-31.830238726790455,29.8313878080415,-11.494252873563223,11.31,7.71,10.01
21,MANH,-47.750398430795634,109.1740966682309,9.292632095133031,81.57,42.62,89.15
22,MRKR,-38.518518518518526,48.79518072289159,-8.518518518518517,2.7,1.66,2.47
23,MYE,-42.501595405232926,54.716981132075475,-11.040204211869819,15.67,9.01,13.94
24,NFG,-23.732718894009214,30.030211480362528,-0.8294930875576024,43.4,33.1,43.04
25,NVEC,-39.315279921425564,34.774566473988436,-18.212431598147887,71.27,43.25,58.29
26,PFS,-52.42888402625821,25.850965961361553,-40.1312910284464,22.85,10.87,13.68
27,PLCE,-75.71993224167137,149.7674418604651,-39.35629587803501,70.84,17.2,42.96
28,PNW,-38.04412054362813,22.158639326021298,-24.31554067362617,101.54,62.91,76.85
29,PRMW,-46.19653934051583,42.4757281553398,-23.34312765262814,15.315,8.24,11.74
30,PSTV,-50.93457943925234,59.04761904761903,-21.962616822429915,2.14,1.05,1.67
31,PWOD,-34.952978056426325,3.1807228915662655,-32.884012539184944,31.9,20.75,21.41
32,QRVO,-33.46124328472755,45.285467128027676,-3.328856485034535,104.24,69.36,100.77
33,REXN,-47.098976109215016,58.06451612903226,-16.38225255972696,2.93,1.55,2.45
34,SGA,-22.037218413320275,11.139028475711893,-13.352921971922951,30.63,23.88,26.54
35,SGOC,-3.932082216264523,4.651162790697678,0.5361930294906195,0.8952,0.86,0.9
36,SLRC,-60.28776978417267,99.15458937198068,-20.91127098321344,20.85,8.28,16.49
37,SNOA,9.205776173285194,-10.57851239669421,-2.3465703971119116,5.54,6.05,5.41
38,SYKE,-30.112994350282488,12.206952303961211,-21.581920903954792,35.4,24.74,27.76
39,TCP,-41.776315789473685,47.8922207735767,-13.891700404858303,39.52,23.01,34.03
40,TRIP,-40.88072122052704,23.988269794721408,-26.69902912621359,28.84,17.05,21.14
41,UTHR,-21.483352038907594,36.98630136986301,7.5570520014964435,106.92,83.95,115.0
42,WMT,-2.8891910265125813,8.2341617080854,5.107070020394281,117.68,114.28,123.69
43,XEC,-66.65027053615346,101.40117994100292,-32.83325135268076,40.66,13.56,27.31
