,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ALPN,-33.957957957957966,64.60531102218991,8.70870870870871,3.33,2.1992,3.62
1,ARCT,-13.391655450874834,185.4700854700855,147.24091520861376,14.86,12.87,36.74
2,AREC,73.19642857142856,4.134446850190744,80.35714285714283,0.56,0.9699,1.01
3,ASMB,-29.45139557266603,33.69713506139155,-5.678537054860441,20.78,14.66,19.6
4,BRN,-51.589473684210525,25.57077625570777,-39.210526315789465,0.95,0.4599,0.5775
5,CARV,-22.51777298506271,-10.824742268041236,-30.90502436296829,2.5038,1.94,1.73
6,CFMS,-34.5862319592981,61.904761904761905,5.908005399231655,0.9631,0.63,1.02
7,CFRX,-40.0752587017874,-16.64050235478808,-50.047036688617126,10.63,6.37,5.31
8,CSTE,-23.47024308466051,24.205914567360338,-4.945515507124894,11.93,9.13,11.34
9,DAC,-58.925979680696656,50.17667844522968,-38.316400580551516,6.89,2.83,4.25
10,EMX,-36.47715736040608,35.04874540514622,-14.213197969543149,1.97,1.2514,1.69
11,ENDP,-48.24281150159744,20.679012345679013,-37.53993610223642,6.26,3.24,3.91
12,ENOB,-38.00539083557952,53.47826086956522,-4.851752021563346,3.71,2.3,3.53
13,EVI,-37.13004484304933,39.01569186875891,-12.600896860986557,22.3,14.02,19.49
14,EYEG,-46.086956521739125,38.70967741935484,-25.217391304347828,6.9,3.72,5.16
15,FNCB,-26.666666666666668,4.909090909090901,-23.066666666666674,7.5,5.5,5.77
16,FNJN,-48.35164835164836,41.489361702127674,-26.923076923076923,1.82,0.94,1.33
17,GLG,8.749999999999993,-9.19540229885057,-1.250000000000001,1.6,1.74,1.58
18,HESM,-62.06077872744539,142.67834793491863,-7.929724596391256,21.06,7.99,19.39
19,IMBI,-49.29971988795518,109.94475138121545,6.442577030812325,3.57,1.81,3.8
20,LEAF,-62.81250000000001,112.60504201680673,-20.93750000000001,3.2,1.19,2.53
21,LWAY,-28.346456692913385,29.12087912087912,-7.480314960629919,2.54,1.82,2.35
22,NAOV,-11.071428571428559,-19.678714859437758,-28.57142857142857,2.8,2.49,2.0
23,NRT,-46.10091743119266,84.25531914893617,-0.6880733944954185,4.36,2.35,4.33
24,NTP,-49.822064056939496,31.20567375886523,-34.16370106761566,8.43,4.23,5.55
25,OPRX,-36.15107913669065,62.3943661971831,3.6870503597122317,11.12,7.1,11.53
26,QK,-7.493956486704269,4.5296167247386725,-3.3037872683319915,12.41,11.48,12.0
27,RLGY,-76.7080745341615,91.66666666666667,-55.35714285714286,12.88,3.0,5.75
28,SPOT,-17.56417410714286,49.95769165679471,23.618861607142847,143.36,118.18,177.22
29,SRCL,-37.65895510954497,35.536986974686656,-15.5048261069404,65.27,40.69,55.15
30,SSSS,-41.53846153846154,69.73684210526318,-0.7692307692307665,6.5,3.8,6.45
31,TARO,-16.924137931034487,14.677071226963303,-4.73103448275863,72.5,60.23,69.07
32,TNK,24.230517354289454,-8.276225619399053,13.94891944990176,15.27,18.97,17.4
33,VIRT,15.219842164599791,13.258317025440299,30.496054114994365,17.74,20.44,23.15
34,WETF,-51.22950819672131,21.008403361344538,-40.98360655737705,4.88,2.38,2.88
35,WLK,-49.23076923076923,49.01593252108718,-24.345757335448052,63.05,32.01,47.7
36,WMS,-53.67242733699921,90.08054260279782,-11.940298507462682,50.92,23.59,44.84
37,WSG,-67.4321503131524,50.64102564102564,-50.93945720250522,4.79,1.56,2.35
38,XELB,-69.23076923076924,86.36363636363635,-42.65734265734266,1.43,0.44,0.82
39,YVR,37.864077669902905,-44.366197183098585,-23.300970873786408,2.06,2.84,1.58
