,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ACMR,-34.318637274549104,123.6842105263158,46.918837675350694,39.92,26.22,58.65
1,AMH,-37.240663900414944,37.79614325068873,-13.520055325034578,28.92,18.15,25.01
2,ARCH,-44.10701373825018,11.384217335058201,-37.744034707158356,55.32,30.92,34.44
3,ATAX,-44.61343472750316,13.729977116704797,-37.00887198986059,7.89,4.37,4.97
4,BBU,-59.169698266638136,54.35010482180294,-36.97838647549754,46.73,19.08,29.45
5,BSIG,-55.4709800190295,81.62393162393163,-19.12464319695528,10.51,4.68,8.5
6,BSM,-59.175662414131494,55.28846153846153,-36.6045142296369,10.19,4.16,6.46
7,CACI,-37.00839516494234,38.70486091909527,-12.627582122827185,287.07,180.83,250.82
8,COUP,-21.18007397133611,59.11723733411543,25.41608876560334,173.04,136.39,217.02
9,CTSH,-39.58620689655172,29.055515501081484,-22.032667876588018,68.875,41.61,53.7
10,ERII,-38.81278538812784,16.940298507462682,-28.447488584474883,10.95,6.7,7.835
11,EXR,-30.582433941198367,30.30424876021981,-9.545962039449204,107.48,74.61,97.22
12,FCAU,-51.93035579106738,41.25984251968506,-32.09689629068887,13.21,6.35,8.97
13,FCFS,-25.791695988740322,12.012012012012013,-16.87778559699742,85.26,63.27,70.87
14,FLIC,-40.59662775616083,17.394468704512363,-30.26372676178124,23.13,13.74,16.13
15,GIS,-11.19459053343351,30.94331641285955,16.284748309541687,53.24,47.28,61.91
16,GV,-38.54166666666667,65.67796610169493,1.822916666666674,3.84,2.36,3.91
17,HGV,-60.10006253908693,74.3730407523511,-30.42526579111945,31.98,12.76,22.25
18,HUIZ,-16.33237822349571,-32.64840182648401,-43.64851957975167,10.47,8.76,5.9
19,JBHT,-28.21723730814639,50.404858299595126,7.964762510217051,110.11,79.04,118.88
20,JKHY,-25.434357381198932,37.22706581282308,2.324243470256599,173.82,129.61,177.86
21,KFFB,-25.362478744531987,20.347826086956523,-10.175365723854151,7.7039,5.75,6.92
22,LAKE,38.17427385892114,-14.29429429429429,18.42323651452281,12.05,16.65,14.27
23,MAT,-44.64012251148545,30.774550484094046,-27.603369065849925,13.06,7.23,9.455
24,MIME,-34.0495867768595,27.03634085213031,-16.21900826446281,48.4,31.92,40.55
25,MLI,-42.86144578313254,42.9625724828677,-18.313253012048197,33.2,18.97,27.12
26,NATR,-35.87487781036169,44.66463414634148,-7.233626588465301,10.23,6.56,9.49
27,NRP,-37.21739130434783,36.565096952908576,-14.260869565217396,17.25,10.83,14.79
28,NTB,-54.986682450429115,61.99868507560815,-27.079017460787213,33.79,15.21,24.64
29,OMC,-38.56525057237345,14.22360248447206,-29.827016026456377,78.62,48.3,55.17
30,OVV,-84.89519112207152,236.32653061224488,-49.198520345252774,16.22,2.45,8.24
31,PCRX,-43.98422090729784,56.725352112676056,-12.209072978303755,50.7,28.4,44.51
32,PFIS,-25.445026178010465,-5.955056179775293,-29.884816753926707,47.75,35.6,33.48
33,PLOW,-46.684400532015964,28.90235210263722,-31.274938248147443,52.63,28.06,36.17
34,POR,-36.15174409258962,15.98690835850957,-25.944381932165246,62.21,39.72,46.07
35,POWI,-19.48319905678915,32.88590604026846,6.995480448025157,101.78,81.95,108.9
36,SAIA,-32.45333608332474,67.26717557251908,12.983396926884609,96.97,65.5,109.56
37,SINA,-20.56663168940188,1.816380449141338,-19.123819517313745,38.12,30.28,30.83
38,SOI,-66.24629080118694,50.54945054945055,-49.183976261127604,13.48,4.55,6.85
39,SPFI,-34.8390197020663,-2.5811209439528,-36.52090341182123,20.81,13.56,13.21
40,STAA,-29.535982217282584,54.88958990536278,9.14142817449291,35.99,25.36,39.28
41,TD,-40.773809523809526,29.14572864321608,-23.511904761904763,57.12,33.83,43.69
42,TGA,-68.11475409836065,38.81748071979435,-55.73770491803279,1.22,0.389,0.54
43,UNM,-65.05050505050505,53.37186897880538,-46.3973063973064,29.7,10.38,15.92
44,XRAY,-45.55384877965523,47.304075235109735,-19.798600443761735,58.59,31.9,46.99
