,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ABEV,-38.69209809264305,5.777777777777773,-35.14986376021798,3.67,2.25,2.38
1,ACHV,-43.4161612208961,40.21438450899032,-20.66131872432009,0.5111,0.2892,0.4055
2,ADIL,-34.8109517601043,56.190476190476176,1.81908486993232,1.6107,1.05,1.64
3,AGR,-34.255048208113514,21.638074156059766,-20.02910678551937,54.97,36.14,43.96
4,APVO,-47.70548643687538,65.47804769333632,-13.46405990501442,6.8642,3.5896,5.94
5,AZN,-21.35469478807544,37.95771015987622,8.497262218616909,49.31,38.78,53.5
6,BGS,21.318681318681307,41.243961352657024,71.35531135531136,13.65,16.56,23.39
7,BLPH,49.44512946979039,14.93399339933994,71.7632552404439,8.11,12.12,13.93
8,BXRX,-44.26020408163265,0.45766590389015044,-44.005102040816325,7.84,4.37,4.39
9,CRHM,-74.14634146341463,83.96226415094338,-52.439024390243894,4.1,1.06,1.95
10,DLTH,-45.52238805970149,7.077625570776267,-41.66666666666666,8.04,4.38,4.69
11,EBF,-25.99056603773585,17.782026768642456,-12.830188679245278,21.2,15.69,18.48
12,FDUS,-68.03118908382066,96.7479674796748,-37.102014294996756,15.39,4.92,9.68
13,FMS,-26.479217603911977,38.21084137013636,1.6136919315403513,40.9,30.07,41.56
14,FOX,-47.21556088462564,44.674406865219595,-23.634425792699176,37.53,19.81,28.66
15,FOXA,-46.88403891664476,43.21782178217822,-23.928477517749148,38.03,20.2,28.93
16,FWP,-30.311231393775365,16.69902912621358,-18.67388362652233,7.39,5.15,6.01
17,GURE,-24.630541871921174,45.26143790849674,9.482758620689674,4.06,3.06,4.445
18,GWRE,-37.960848287112555,32.65842755719169,-17.699836867862963,122.6,76.06,100.9
19,HCSG,-33.92156862745099,18.84272997032642,-21.470588235294116,30.6,20.22,24.03
20,HMNF,-23.125000000000004,-7.754846779237025,-29.086538461538467,20.8,15.99,14.75
21,HOLI,-36.30573248407643,28.800000000000004,-17.961783439490436,15.7,10.0,12.88
22,IRT,-53.280196198651126,33.46456692913385,-37.645616186388715,16.31,7.62,10.17
23,ISR,-33.22093023255814,23.437227929653478,-17.569767441860467,0.86,0.5743,0.7089
24,JFU,-6.881720430107532,-31.869515011547346,-36.558064516129036,9.3,8.66,5.9001
25,LEDS,-25.072585932378008,78.74999999999997,33.93275264587429,2.1354,1.6,2.86
26,LFUS,-39.818473037907104,44.10929737402413,-13.27282434596904,187.3,112.72,162.44
27,LYB,-50.59182428309945,59.05161768337862,-21.415497254423425,81.95,40.49,64.4
28,MACK,-43.851132686084135,91.93083573487031,7.766990291262143,3.09,1.735,3.33
29,MSB,-48.48484848484848,68.16059757236228,-13.371813371813362,20.79,10.71,18.01
30,MYL,-24.688995215311,9.593392630241421,-17.46411483253588,20.9,15.74,17.25
31,MYT,-40.32780250910562,72.97388945405223,3.2173209227033643,0.4942,0.2949,0.5101
32,NBRV,-65.61635220125787,55.71611487104445,-46.45911949685536,1.59,0.5467,0.8513
33,NEWT,-54.86111111111112,74.05128205128204,-21.435185185185194,21.6,9.75,16.97
34,NHI,-58.50608382154124,56.96443117024167,-34.86931050022533,88.76,36.83,57.81
35,NWL,-46.98492462311557,28.720379146919424,-31.758793969849243,19.9,10.55,13.58
36,OSTK,-48.806218767351474,261.60520607375275,85.11937812326485,9.005,4.61,16.67
37,PM,-31.747837960855716,22.557519173057702,-16.35184342284933,87.88,59.98,73.51
38,PW,-28.399406436755513,163.4201585503964,88.61039708732355,12.3323,8.83,23.26
39,RBC,-39.71405877680698,52.09862601166949,-8.305911721320768,88.13,53.13,80.81
40,RDWR,-17.317708333333325,23.779527559055104,2.3437499999999964,23.04,19.05,23.58
41,SCON,-27.295285359801497,142.320819112628,76.17866004962778,0.2015,0.1465,0.355
42,SLCT,-41.11675126903554,10.632183908045981,-34.85617597292724,11.82,6.96,7.7
43,SPRT,-19.575999999999993,27.32517656420968,2.400000000000002,1.25,1.0053,1.28
44,SR,-30.767463235294127,20.56090275472952,-16.532628676470587,87.04,60.26,72.65
45,USCR,-68.28042328042328,69.80817347789824,-46.13756613756613,37.8,11.99,20.36
46,VIVE,-67.22222222222221,8.474576271186448,-64.44444444444446,1.8,0.59,0.64
47,WMK,2.7404621171413304,46.07740585774058,50.08060182697475,37.22,38.24,55.86
