,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ACTG,-5.4621848739495755,14.222222222222216,7.983193277310922,2.38,2.25,2.57
1,AIRI,-59.86708860759494,57.703832203122545,-36.708860759493675,1.58,0.6341,1.0
2,AJRD,-28.30792396009787,14.702021527960078,-17.76773950686995,53.13,38.09,43.69
3,ANAT,-39.65720504216922,15.193868349864742,-30.488800217647587,110.27,66.54,76.65
4,ARMK,-60.112623181604874,57.64705882352942,-37.11872360394181,42.62,17.0,26.8
5,ASC,-31.75122749590835,41.96642685851319,-3.109656301145669,6.11,4.17,5.92
6,AVTR,-43.318485523385306,80.05893909626718,2.060133630289518,17.96,10.18,18.33
7,BKH,-39.72182932578973,20.316777473601878,-27.475247524752476,84.84,51.14,61.53
8,BMRC,-41.15748213050495,33.22884012539185,-21.604795941895315,43.37,25.52,34.0
9,BSMX,-64.71354166666667,22.140221402214024,-56.901041666666664,7.68,2.71,3.31
10,CNA,-45.43447722255669,14.527399779330633,-37.50752558699578,49.83,27.19,31.14
11,CNHI,-46.113445378151255,24.17153996101365,-33.088235294117645,9.52,5.13,6.37
12,CPF,-55.402542372881356,30.403800475059366,-41.84322033898306,28.32,12.63,16.47
13,CPT,-42.87411934470759,37.518573551263,-21.441303794244973,117.81,67.3,92.55
14,CROX,-67.72200772200772,129.58532695374802,-25.8944658944659,38.85,12.54,28.79
15,CVX,-51.03846848473903,67.59498340095907,-17.94292938414303,110.74,54.22,90.87
16,DDOG,-30.44397463002114,104.04255319148935,41.92389006342494,47.3,32.9,67.13
17,DHT,4.070796460176982,2.040816326530614,6.194690265486719,5.65,5.88,6.0
18,ET,-62.22397476340694,72.65135699373694,-34.77917981072555,12.68,4.79,8.27
19,GEOS,-65.05939902166317,63.2,-42.9769392033543,14.31,5.0,8.16
20,GES,-71.38964577656675,59.84126984126985,-54.26884650317893,22.02,6.3,10.07
21,HASI,-51.3335093741748,62.77807921866522,-20.781621336149982,37.87,18.43,30.0
22,IHC,-37.153196622436674,13.589251439539343,-28.612786489746686,41.45,26.05,29.59
23,IIIV,-57.21271393643032,106.28571428571429,-11.7359413202934,32.72,14.0,28.88
24,KAMN,-53.18546484190656,36.92876344086021,-35.8974358974359,63.57,29.76,40.75
25,KHC,-23.947272061515925,46.31680308136736,11.277920175759801,27.31,20.77,30.39
26,LPI,-73.63815789473684,125.75492887446968,-40.486842105263165,1.52,0.4007,0.9046
27,MG,-64.13586413586414,22.284122562674092,-56.14385614385615,10.01,3.59,4.39
28,MLCO,-41.83579335793358,26.962727993655847,-26.153136531365302,21.68,12.61,16.01
29,NVMI,-26.237876467585505,60.41522491349481,18.325676365492598,39.18,28.9,46.36
30,PAC,-66.25123489626871,49.65097950911956,-49.494642450034206,131.59,44.41,66.46
31,PMT,-73.10315430520035,87.00475435816168,-49.70161977834612,23.46,6.31,11.8
32,PSA,-26.59506398537477,25.26617271651826,-8.048446069469842,218.8,160.61,201.19
33,RUHN,-37.23270440251572,-43.4869739478958,-64.52830188679246,7.95,4.99,2.82
34,SNMP,-44.666666666666664,89.15662650602412,4.666666666666677,0.36,0.1992,0.3768
35,TAP,-37.02623906705539,10.966435185185182,-30.120262390670554,54.88,34.56,38.35
36,TAT,-53.52112676056338,40.484848484848484,-34.704225352112665,0.355,0.165,0.2318
37,TLK,-37.88562829194883,27.680193821926082,-20.69224981188864,26.58,16.51,21.08
38,TOWN,-43.054545454545455,24.712643678160926,-28.981818181818177,27.5,15.66,19.53
39,UVSP,-45.75674618693782,21.77361211247297,-33.94603050449746,25.57,13.87,16.89
40,VRTU,-44.03946838501812,7.412738395106162,-39.891260571888836,49.66,27.79,29.85
41,WPRT,-71.34387351778656,90.34482758620688,-45.45454545454545,2.53,0.725,1.38
42,WTRG,-39.10854158895935,31.607963246554366,-19.86199179410667,53.62,32.65,42.97
