,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ANY,-34.177215189873415,348.07692307692304,194.9367088607595,0.79,0.52,2.33
1,APH,-33.0811754437009,38.188405797101446,-7.525943167491033,103.11,69.0,95.35
2,APT,109.77596741344195,21.45631067961164,154.78615071283096,4.91,10.3,12.51
3,ASB,-46.019900497512445,34.83870967741937,-27.21393034825871,20.1,10.85,14.63
4,ATRS,-47.02549575070821,55.61497326203208,-17.563739376770528,3.53,1.87,2.91
5,BMO,-49.345721015440986,30.018083182640137,-34.14027741428946,76.42,38.71,50.33
6,CBMB,-25.17482517482518,11.30841121495328,-16.713286713286717,14.3,10.7,11.91
7,CCK,-44.66818642350557,52.16296635385673,-15.80547112462005,78.96,43.69,66.48
8,CCMP,-44.395658007074026,56.78876946698837,-12.818636419075487,163.98,91.18,142.96
9,CGBD,-66.17754952311078,92.40780911062903,-34.922964049889956,13.63,4.61,8.87
10,CMLS,-68.35443037974684,31.333333333333332,-58.438818565400844,14.22,4.5,5.91
11,CPAC,-22.70147559591374,-0.8810572687224613,-23.382519863791153,8.81,6.81,6.75
12,CPE,-83.77999999999999,46.95848746403617,-76.16333333333333,3.0,0.4866,0.7151
13,CVE,-82.24917309812568,171.42857142857142,-51.819184123484014,9.07,1.61,4.37
14,DUK,-36.74817590218891,33.795791114575195,-15.37172155393414,101.42,64.15,85.83
15,EKSO,-44.68429573664328,14.796747967479662,-36.49937039035798,5.559,3.075,3.53
16,EXFO,-44.126074498567334,11.538461538461538,-37.67908309455587,4.188,2.34,2.61
17,FFBC,-48.137535816618914,10.812943962115225,-42.52967662709783,24.43,12.67,14.04
18,FORR,-38.353889943074,19.584455559830705,-26.280834914611003,42.16,25.99,31.08
19,GEL,-79.11025145067698,160.18518518518516,-45.64796905222437,15.51,3.24,8.43
20,HIHO,-8.817567567567572,4.20261472503043,-4.985521235521243,2.072,1.8893,1.9687
21,HIW,-44.502821560614905,34.85273492286115,-25.160537069468766,51.39,28.52,38.46
22,IIVI,-28.031754722146186,76.79726131608976,27.237886668491637,36.53,26.29,46.48
23,LNT,-32.75035735306483,22.180545136284064,-17.83402001177164,59.465,39.99,48.86
24,MCRI,-65.99362380446334,109.47916666666667,-28.763726532058097,56.46,19.2,40.22
25,MSBI,-44.206974128233966,4.973118279569881,-41.43232095988002,26.67,14.88,15.62
26,NKSH,-25.557206537890053,3.0272787757817703,-23.303615651312537,40.38,30.06,30.97
27,NL,-27.083333333333325,25.306122448979576,-8.630952380952383,3.36,2.45,3.07
28,NRIM,-44.84484484484485,15.78947368421053,-36.13613613613614,39.96,22.04,25.52
29,OEC,-59.21212121212121,68.35066864784545,-31.333333333333332,16.5,6.73,11.33
30,OGE,-47.63274336283185,34.7275031685678,-29.44690265486726,45.2,23.67,31.89
31,PACW,-61.36612021857923,28.85431400282884,-50.21857923497268,36.6,14.14,18.22
32,PEI,-67.2566371681416,10.8108108108108,-63.716814159292035,3.39,1.11,1.23
33,PLD,-35.184616958167126,46.836042291305034,-4.827656745422931,97.77,63.37,93.05
34,SBSI,-26.110025132644513,8.427815570672715,-19.882714325607374,35.81,26.46,28.69
35,SKY,-51.23066104078763,75.6308579668349,-14.34599156118144,28.44,13.87,24.36
36,SNAP,-38.081395348837205,71.36150234741784,6.104651162790702,17.2,10.65,18.25
37,TG,-33.250988142292485,16.876387860843817,-21.986166007905137,20.24,13.51,15.79
38,TRN,-30.765745355686455,33.180628272251326,-7.793384685092881,22.07,15.28,20.35
39,VFC,-44.85611510791367,27.832137421178512,-29.508393285371707,83.4,45.99,58.79
40,WING,-36.44556962025317,89.7227533460803,20.57721518987341,98.75,62.76,119.07
