,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AEP,-32.367149758454104,21.571428571428566,-17.777777777777782,103.5,70.0,85.1
1,AMCR,-34.9705304518664,51.05740181268882,-1.7681728880157144,10.18,6.62,10.0
2,APPS,-42.711370262390666,54.198473282442734,-11.661807580174937,6.86,3.93,6.06
3,B,-46.83876951615396,13.899389357371332,-39.44968310403462,64.69,34.39,39.17
4,BCPC,-12.657887664606285,2.8512820512820523,-10.167517692376597,111.63,97.5,100.28
5,BPFH,-53.384747215081404,36.21323529411764,-36.50385604113111,11.67,5.44,7.41
6,BR,-31.42903645833333,41.53809636838357,-2.945963541666659,122.88,84.26,119.26
7,CAH,-30.918281381634376,32.60975609756097,-8.390901432181979,59.35,41.0,54.37
8,CTRE,-40.114235500878735,41.81951577402786,-15.070298769771544,22.76,13.63,19.33
9,CWBC,-50.99834336036272,13.879003558718866,-44.19740169151626,11.469000000000001,5.62,6.4
10,DBD,-57.4245939675174,44.68664850136239,-38.39907192575406,8.62,3.67,5.31
11,EDUC,-40.666666666666664,123.03370786516855,32.333333333333336,6.0,3.56,7.94
12,FLEX,-49.98125234345707,48.87556221889056,-25.534308211473572,13.335,6.67,9.93
13,FPAY,-59.57446808510639,33.33333333333335,-46.099290780141835,2.82,1.14,1.52
14,GATX,-29.910485933503836,18.062397372742183,-17.25063938618927,78.2,54.81,64.71
15,HFWA,-32.10940427126264,6.125827814569533,-27.950543274634697,26.69,18.12,19.23
16,HWC,-61.32596685082873,46.688311688311686,-43.269713711702664,39.82,15.4,22.59
17,INWK,-75.13740458015268,33.04677105721012,-66.92111959287531,3.93,0.9771,1.3
18,KMB,-21.86130625304306,25.33380808260638,-2.065799540933434,143.77,112.34,140.8
19,LEJU,-7.999999999999994,-6.832298136645969,-14.285714285714286,1.75,1.61,1.5
20,LUV,-40.938539660304684,-3.4983694040913127,-43.004727718438104,57.11,33.73,32.55
21,MASI,-18.575426658618227,57.94581479983827,28.60670581133734,182.23,148.38,234.36
22,MCS,-66.17881005408843,33.113828786453425,-54.9793191218581,31.43,10.63,14.15
23,MFNC,-51.767015706806276,38.26322930800542,-33.311518324607334,15.28,7.37,10.19
24,MNK,-63.85542168674699,60.555555555555564,-41.967871485943775,4.98,1.8,2.89
25,MRTN,-20.052310374891025,37.459105779716474,9.895379250217957,22.94,18.34,25.21
26,MTN,-42.24439918533605,40.72219479511955,-18.725050916496944,245.5,141.79,199.53
27,NFH,-21.540062434963573,7.95755968169762,-15.29656607700311,9.61,7.54,8.14
28,NLOK,-19.903381642512084,26.296743063932468,1.159420289855082,20.7,16.58,20.94
29,NOMD,-17.93587174348698,28.937728937728952,5.811623246492986,19.96,16.38,21.12
30,NVCR,-40.417754569190606,17.58106923751096,-29.942558746736292,95.75,57.05,67.08
31,OGS,-29.349075331731264,24.578527062999097,-11.984118691881728,95.71,67.62,84.24
32,ONE,-10.546139359698675,-16.63157894736842,-25.42372881355932,5.31,4.75,3.96
33,OUT,-72.93964957819598,73.5011990407674,-53.049967553536675,30.82,8.34,14.47
34,PB,-41.80516146466694,51.543998142558614,-11.809214970949883,74.01,43.07,65.27
35,PBHC,-29.614718614718615,1.994792627672873,-28.21067821067821,13.86,9.7554,9.95
36,PCAR,-32.76303381382191,48.276898417150875,-0.3031119493466368,74.23,49.91,74.005
37,PDS,-80.06993006993007,95.75438596491229,-60.98601398601399,1.43,0.285,0.5579
38,PFG,-56.78769450903237,68.87417218543045,-27.02557681988911,55.91,24.16,40.8
39,PVBC,-34.807534807534815,15.829145728643224,-24.488124488124487,12.21,7.96,9.22
40,RCII,-55.2962962962963,112.34465617232806,-5.074074074074078,27.0,12.07,25.63
41,SBH,-42.10526315789475,64.27656850192062,-4.892512972572277,13.49,7.81,12.83
42,STAR,-55.27479469361971,58.898305084745765,-28.932406822488947,15.83,7.08,11.25
43,STM,-44.04309252217997,35.78708946772367,-24.01774397972116,31.56,17.66,23.98
44,STN,-31.816745655608216,39.38832252085265,-4.96050552922591,31.65,21.58,30.08
45,STZ,-48.877274487030576,66.0734570238546,-15.098722415795583,206.64,105.64,175.44
46,TFC,-52.95733382164439,48.50136239782015,-30.140999816883355,54.61,25.69,38.15
47,WPX,-75.68013190436933,97.96610169491522,-51.854905193734545,12.13,2.95,5.84
