,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,APLE,-57.3901464713715,62.34375,-30.82556591211717,15.02,6.4,10.39
1,BCS,-57.709251101321584,53.64583333333335,-35.02202643171806,9.08,3.84,5.9
2,BCSF,-61.35678391959798,38.881664499349796,-46.33165829145728,19.9,7.69,10.68
3,BKEP,-43.97413793103448,110.80166179412217,18.103448275862085,1.16,0.6499,1.37
4,CAR,-68.96711440481704,49.402985074626855,-53.63594256600278,43.18,13.4,20.02
5,CASS,-42.94305581657583,33.49802371541503,-23.83010712272129,53.21,30.36,40.53
6,CJJD,-1.8867924528301903,61.53846153846153,58.490566037735846,1.59,1.56,2.52
7,CNET,-48.78048780487805,52.7142857142857,-21.780487804878053,1.23,0.63,0.9621
8,CRY,-44.131097560975604,57.02592087312415,-12.27134146341463,26.24,14.66,23.02
9,DIN,-80.27374360045972,159.0572033898305,-48.89771183784349,95.71,18.88,48.91
10,DPW,-58.628102403752195,68.47740513304993,-30.297700475539045,1.5351,0.6351,1.07
11,ES,-34.008483563096505,29.985537522095463,-14.22057264050901,94.3,62.23,80.89
12,EVTC,-45.78174488914483,56.08072225172599,-15.375755830693915,34.73,18.83,29.39
13,EZPW,-22.95081967213115,39.8936170212766,7.786885245901637,4.88,3.76,5.26
14,FIVN,-15.187301587301578,51.07051953885312,28.126984126984134,78.75,66.79,100.9
15,FVE,-52.589641434262944,64.70588235294117,-21.912350597609557,5.02,2.38,3.92
16,GSB,-35.3305785123967,52.39616613418529,-1.446280991735543,9.68,6.26,9.54
17,GSBC,-39.982409850483734,22.450175849941395,-26.50835532102023,56.85,34.12,41.78
18,IFF,-29.778042603902872,42.44802715316081,0.02979293907345484,134.26,94.28,134.3
19,JAX,-59.226190476190474,8.272506082725057,-55.8531746031746,10.08,4.11,4.45
20,JCAP,-53.439680957128616,31.477516059957168,-38.783649052841476,20.06,9.34,12.28
21,JJSF,-37.66816143497758,19.765725880833784,-25.3478210877314,173.94,108.42,129.85
22,LEU,-31.44560357675112,85.43478260869566,27.123695976154984,6.71,4.6,8.53
23,LOAN,-54.82332127568832,61.538461538461554,-27.02228821457343,6.3307,2.86,4.62
24,LTRPA,-73.76788553259142,72.72727272727273,-54.689984101748806,6.29,1.65,2.85
25,LXRX,-30.13698630136986,-0.49019607843138385,-30.479452054794525,2.92,2.04,2.03
26,MCY,-33.24902723735408,18.507723695715516,-20.89494163424125,51.4,34.31,40.66
27,MOXC,-52.717391304347835,-26.091954022988507,-65.05434782608695,1.84,0.87,0.643
28,NC,-51.71416769929782,18.04961505560309,-42.998760842627014,48.42,23.38,27.6
29,NEW,-42.30287859824781,46.63774403470714,-15.394242803504385,7.99,4.61,6.76
30,NNN,-52.43128964059197,20.592592592592602,-42.63565891472867,56.76,27.0,32.56
31,NVCN,-46.666666666666664,88.15789473684211,0.3508771929824486,2.85,1.52,2.86
32,OPNT,-24.864446165762985,15.67010309278352,-13.090627420604179,12.91,9.7,11.22
33,PE,-70.09291521486642,82.33009708737863,-45.47038327526131,17.22,5.15,9.39
34,PRSP,-39.04950495049505,46.84860298895387,-10.49504950495049,25.25,15.39,22.6
35,RIOT,-55.379999999999995,230.19572687882862,47.333333333333336,1.5,0.6693,2.21
36,SLAB,-29.190778863485434,21.797963558413713,-13.75581064415141,105.41,74.64,90.91
37,SNY,-23.940051271938472,26.21208192896033,-4.003155196213767,50.71,38.57,48.68
38,TNDM,-41.62594402487783,58.33333333333332,-7.574411372723241,90.04,52.56,83.22
39,TOL,-70.85533262935584,133.62318840579712,-31.91129883843717,47.35,13.8,32.24
40,VPG,-42.9106808244847,29.9781181619256,-25.79637726420987,32.02,18.28,23.76
41,XLNX,-20.62617131518024,23.81944444444445,-1.7197662881710816,90.71,72.0,89.15
