,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ACNB,-30.649717514124287,2.1181262729124217,-29.180790960451972,35.4,24.55,25.07
1,AIRG,-33.99778516057585,48.99328859060404,-1.6611295681062967,9.03,5.96,8.88
2,AIV,-53.39966832504147,47.014630288651645,-31.490694674774282,54.27,25.29,37.18
3,AMN,-8.780036968576699,-33.59386307714575,-39.42434644837601,75.74,69.09,45.88
4,AMTD,-41.65830154587433,29.628355127322795,-24.372615940574182,49.81,29.06,37.67
5,BBDO,-55.73888091822095,5.672609400324143,-53.22812051649928,6.97,3.085,3.26
6,BUD,-43.20652173913043,13.588516746411484,-35.4891304347826,73.6,41.8,47.48
7,BWFG,-49.395509499136445,0.34129692832763775,-49.222797927461144,28.95,14.65,14.7
8,BY,-53.73904074265085,39.24191750278706,-35.58535327488396,19.39,8.97,12.49
9,CASY,-29.308660421814828,28.282253475327213,-9.315556577208195,174.01,123.01,157.8
10,CHEF,-81.74904942965779,123.21428571428574,-59.26127104834329,36.82,6.72,15.0
11,D,-32.3884335154827,40.9328169725543,-4.713114754098362,87.84,59.39,83.7
12,DTE,-42.7090325949131,40.29423252180706,-19.624076974714693,134.07,76.81,107.76
13,ELAN,-43.33444704310057,26.06132075471697,-28.566655529568997,29.93,16.96,21.38
14,EVBN,-47.938662644545,18.59005311443746,-38.26043237807944,39.78,20.71,24.56
15,GCO,-71.31558133403637,91.81985294117646,-44.97759029791721,37.93,10.88,20.87
16,HBT,-49.52908587257618,45.22502744237104,-26.70360110803324,18.05,9.11,13.23
17,HOLX,-44.52416918429003,78.08032675289313,-1.2084592145015116,52.96,29.38,52.32
18,INTU,-36.28480743431171,45.78368940016434,-7.113641569320379,305.61,194.72,283.87
19,JCI,-44.00762449368597,34.17021276595745,-24.874910650464614,41.97,23.5,31.53
20,KRA,-71.5680292861501,242.7038626609442,-2.5625381330079313,16.39,4.66,15.97
21,KRNT,-44.794520547945204,94.00330851943754,7.100456621004565,43.8,24.18,46.91
22,MIXT,-48.5838779956427,21.610169491525415,-37.472766884531595,13.77,7.08,8.61
23,MPW,-45.33613445378151,39.50807071483474,-23.739495798319336,23.8,13.01,18.15
24,ORCL,-20.292207792207794,21.339669608508714,-3.2828282828282833,55.44,44.19,53.62
25,OVLY,-23.96694214876032,-0.36231884057971525,-24.24242424242424,18.15,13.8,13.75
26,PBH,-30.408115121490916,46.40677966101694,1.8872375560273582,42.39,29.5,43.19
27,PINC,-13.15372424722663,25.364963503649644,8.874801901743266,31.55,27.4,34.35
28,PZN,-45.378151260504204,17.692307692307693,-35.714285714285715,7.14,3.9,4.59
29,ROL,-20.51863041289023,26.955970858409874,0.9063444108761315,39.72,31.57,40.08
30,SBOW,-51.08958837772397,104.95049504950494,0.24213075060532172,4.13,2.02,4.14
31,SOGO,-22.037914691943122,-4.255319148936174,-25.355450236966824,4.22,3.29,3.15
32,STC,-43.010216795414905,38.39090511587231,-21.131323199601304,40.13,22.87,31.65
33,TCBI,-66.0387323943662,44.73820632452049,-50.84507042253521,56.8,19.29,27.92
34,TMP,-26.344271732872766,3.8611849304361403,-23.500287852619454,86.85,63.97,66.44
35,TRI,-35.68641794684223,28.22748815165877,-17.53230919287978,82.02,52.75,67.64
36,TSM,-21.47814018043026,11.091471498011497,-12.768910478834142,57.64,45.26,50.28
37,VRSK,-28.608459997643454,38.91731308796831,-0.8247908566042215,169.74,121.18,168.34
38,VRSN,-28.433461156085784,40.75544089435736,0.7337972825829718,211.23,151.17,212.78
39,VSEC,-46.215139442231084,62.77777777777779,-12.45019920318725,30.12,16.2,26.37
40,WABC,-23.909408724730206,15.721134638433874,-11.947104423164625,65.79,50.06,57.93
41,WGO,-63.83539094650206,150.34137460172963,-9.465020576131687,60.75,21.97,55.0
42,WM,-29.833107082967338,21.201775349948782,-14.95648007665895,125.23,87.87,106.5
43,WMB,-48.25986078886311,79.01345291479821,-7.378190255220417,21.55,11.15,19.96
44,WSTG,-31.825987406983394,86.31402183039462,27.017744705208944,17.47,11.91,22.19
45,XRX,-56.1871090562959,4.345127250155179,-54.28338319282024,36.77,16.11,16.81
