,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ACRS,-29.193798449612405,46.704620100722586,3.8759689922480653,1.29,0.9134,1.34
1,AIHS,-44.243520192887274,23.783783783783775,-30.98251959011453,0.6636,0.37,0.45799999999999996
2,ALOT,-46.17187500000001,-5.370101596516693,-49.06250000000001,12.8,6.89,6.52
3,BATRA,-45.109641489731985,44.32466708941029,-20.77967281587191,28.73,15.77,22.76
4,BATRK,-45.947826086956525,42.34234234234236,-23.060869565217388,28.75,15.54,22.12
5,BTE,-79.23893805309734,36.10400682011934,-71.7433628318584,1.13,0.2346,0.3193
6,CALX,-42.857142857142854,142.34693877551024,38.48396501457727,10.29,5.88,14.25
7,CPLG,-65.16613076098606,33.23076923076923,-53.59056806002143,9.33,3.25,4.33
8,CTL,-34.80870217554389,17.031070195627166,-23.705926481620406,13.33,8.69,10.17
9,DVD,-32.38636363636364,16.806722689075627,-21.02272727272728,1.76,1.19,1.39
10,EDN,-41.48727984344423,10.033444816053505,-35.61643835616439,5.11,2.99,3.29
11,EMKR,-49.12280701754386,72.41379310344827,-12.280701754385962,3.42,1.74,3.0
12,FEYE,-36.51505445227418,20.53481331987891,-23.4785393978219,15.61,9.91,11.945
13,FPRX,-53.728489483747616,107.02479338842976,-4.206500956022956,5.23,2.42,5.01
14,FTI,-63.3720930232558,21.904761904761905,-55.348837209302324,17.2,6.3,7.68
15,GPRK,-68.72704269039264,35.07340946166394,-57.75855032242266,19.6016,6.13,8.28
16,HBP,-54.61538461538463,113.55932203389831,-3.0769230769230798,1.3,0.59,1.26
17,HP,-68.91772987241531,45.789101203113944,-54.6854377474703,45.46,14.13,20.6
18,HSTM,-10.729448089540723,1.8590575010808463,-9.06985719799306,25.91,23.13,23.56
19,KMT,-50.4086302713305,87.9367172050099,-6.799607714939517,30.59,15.17,28.51
20,KTB,-39.20367534456355,-36.98572628043661,-61.68963757018887,39.18,23.82,15.01
21,LAZY,-56.45933014354066,257.1428571428571,55.502392344497615,4.18,1.82,6.5
22,LXU,-29.52755905511811,-24.02234636871508,-46.45669291338583,2.54,1.79,1.36
23,MATX,-23.984168865435358,0.24297119055883473,-23.799472295514512,37.9,28.81,28.88
24,MPC,-71.19084763390535,111.67268351383873,-39.0188940890969,57.69,16.62,35.18
25,MRVL,-24.776829994048793,58.069620253164544,18.904979170799447,25.205,18.96,29.97
26,MTNB,-53.48837209302325,50.2,-30.13953488372093,1.29,0.6,0.9012
27,NBY,60.11642264949727,-3.051669053652082,55.23019932968779,0.5669,0.9077,0.88
28,ONCY,-51.07296137339056,117.54385964912282,6.437768240343344,2.33,1.14,2.48
29,PAHC,-30.609896432681243,48.70093974571586,3.1837360951284936,26.07,18.09,26.9
30,PLAB,-34.144692359702496,17.45379876796714,-22.65043948613928,14.79,9.74,11.44
31,PODD,-33.32405990633838,28.358831710709318,-14.415542263643518,215.67,143.8,184.58
32,PTN,-34.136752136752136,35.32312483778874,-10.871794871794872,0.585,0.3853,0.5214
33,PXS,-32.6161369193154,39.332365747460074,-6.112469437652812,1.0225,0.6890000000000001,0.96
34,QUIK,-58.49056603773584,131.81818181818178,-3.773584905660381,5.3,2.2,5.1
35,SDGR,19.76483762597985,45.488546049555865,74.24412094064951,35.72,42.78,62.24
36,SGBX,-27.66798418972331,43.169398907103826,3.557312252964439,2.53,1.83,2.62
37,SITM,-36.06611570247934,60.18614270941055,2.413223140495869,30.25,19.34,30.98
38,SQNS,-41.01123595505618,17.619047619047624,-30.617977528089884,7.12,4.2,4.94
39,SSY,-15.405405405405409,-14.802981895633653,-27.927927927927932,1.11,0.9390000000000001,0.8
40,TBBK,-69.5040710584752,101.21359223300968,-38.63804589193191,13.51,4.12,8.29
41,TGLS,-71.15869017632241,92.13973799126639,-44.58438287153652,7.94,2.29,4.4
42,TSLA,-52.66181247411218,85.5465242119321,-12.165638420788737,917.42,434.29,805.81
43,UFI,-63.74845869297164,66.78004535147392,-39.53966296752979,24.33,8.82,14.71
44,VJET,-59.461988304093566,61.56953260242355,-34.50292397660818,1.71,0.6932,1.12
45,VST,-43.05861613045395,61.06811145510835,-8.285588364918477,22.69,12.92,20.81
