,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AMCX,-40.28931154567372,28.353521758636163,-23.35922850254487,37.33,22.29,28.61
1,AVY,-42.42158368063172,42.46349206349206,-17.971777436572356,136.77,78.75,112.19
2,BCO,-50.51497573102877,-0.9090909090908983,-50.964839588019416,84.47,41.8,41.42
3,BLDR,-60.22889842632333,85.79136690647483,-26.10872675250358,27.96,11.12,20.66
4,BWXT,-38.04612519696318,46.24277456647399,-9.396934536599344,69.81,43.25,63.25
5,CRAI,-50.940910801656,56.61680092059838,-23.165223936770797,53.14,26.07,40.83
6,EBIX,-62.64445041655469,63.88489208633094,-38.77989787691481,37.21,13.9,22.78
7,EBTC,-26.47933884297521,3.911870503597127,-23.60330578512397,30.25,22.24,23.11
8,EL,-32.25412912912913,33.31486355450893,-9.68468468468469,213.12,144.38,192.48
9,ELY,-62.76651066042641,112.84916201117318,-20.74882995319813,19.23,7.16,15.24
10,ENV,-43.337585527078744,47.33933688088415,-16.513974254899697,86.23,48.86,71.99
11,EYE,-61.43018018018019,93.43065693430657,-25.39414414414415,35.52,13.7,26.5
12,FB,-31.9049151685135,52.23497636731939,3.6645363005195635,217.49,148.1,225.46
13,FNV,-14.697357203751062,41.275234859084556,20.511508951406665,117.3,100.06,141.36
14,GPI,-61.824228028503555,66.62518666002988,-36.3895486935867,105.25,40.18,66.95
15,HAE,-28.180006642311525,27.838150289017342,-8.186648953835935,120.44,86.5,110.58
16,HZO,-63.15543071161048,147.6493011435832,-8.75468164794008,21.36,7.87,19.49
17,IART,-39.92463958060288,42.24161439869101,-14.547837483617304,61.04,36.67,52.16
18,JBL,-49.32699920823437,57.76041666666667,-20.058062813407233,37.89,19.2,30.29
19,KFRC,-29.33707367488558,26.410363560384454,-10.674737930016247,33.865,23.93,30.25
20,LGIH,-52.733460965751966,88.5913591359136,-10.859391618804503,94.02,44.44,83.81
21,LLY,-15.465454803664,26.543469130617396,6.972946105233254,140.83,119.05,150.65
22,LOW,-45.07453013609851,88.9675516224189,3.7913156189241795,123.44,67.8,128.12
23,MANT,-21.0191861175608,19.681262571561195,-5.474764756201887,81.83,64.63,77.35
24,MBWM,-40.18348623853212,20.603271983640088,-27.85932721712539,32.7,19.56,23.59
25,MDC,-56.77647579040459,76.9309462915601,-23.52420959540127,45.23,19.55,34.59
26,MKTX,-17.66857878716928,71.8779993601365,41.50959962538047,341.68,281.31,483.51
27,NKE,-38.707788405231305,56.78343949044586,-3.9039625219597895,102.46,62.8,98.46
28,NRC,-40.90776840267675,33.99803052683408,-20.817573465231302,68.74,40.62,54.43
29,OLLI,-27.71366750811395,119.0072337241207,58.312297151099884,55.46,40.09,87.8
30,PGC,-59.16398713826367,49.60629921259844,-38.90675241157557,31.1,12.7,19.0
31,PLBC,-46.84620836286322,25.466666666666665,-33.30970942593905,28.22,15.0,18.82
32,PPBI,-50.61197485941118,48.82786336235766,-26.49685742639762,30.23,14.93,22.22
33,QSR,-50.788834951456316,67.23181257706536,-17.70327669902913,65.92,32.44,54.25
34,REGN,13.6773034604925,26.9034084673968,44.260372745191,400.81,455.63,578.21
35,ROCK,-33.072869343994185,18.544664675536243,-20.661457386879892,55.03,36.83,43.66
36,SASR,-42.41994899404931,21.9488188976378,-29.781807877585713,35.29,20.32,24.78
37,SF,-50.0,44.13325471698113,-27.933372641509436,67.84,33.92,48.89
38,SFBS,-36.42284569138277,40.30732860520095,-10.796593186372752,39.92,25.38,35.61
39,SPH,-47.437705688763515,31.57423971377461,-30.841560883873996,21.27,11.18,14.71
40,SYNH,-49.29535232383809,80.72146658781784,-8.36581709145428,66.7,33.82,61.12
41,TCOM,-36.53348663409026,14.764492753623196,-27.162977867203217,34.79,22.08,25.34
42,THO,-58.934426229508205,141.6310236669518,-0.7728337236534084,85.4,35.07,84.74
43,TYL,-19.8829880273832,39.44515546186854,11.719291896619325,331.59,265.66,370.45
44,UI,-13.192504258943782,41.36117434649502,22.712095400340726,146.75,127.39,180.08
45,VMC,-39.423929098966035,34.56474030724215,-18.485967503692763,135.4,82.02,110.37
46,WEN,-51.008151008151,85.90192644483362,-8.923208923208916,23.31,11.42,21.23
