,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ACIW,-36.820452541874815,23.30232558139536,-22.098148692330295,34.03,21.5,26.51
1,ADUS,-38.19604695495134,57.25649350649351,-2.8092705929567545,99.67,61.6,96.87
2,ALXN,-21.393275845363824,41.032910144213,10.86135064431742,103.21,81.13,114.42
3,ANET,-28.059728024175637,37.70694341487521,-0.9332503777442106,225.02,161.88,222.92
4,BBSI,-61.01594099452772,54.379005187671645,-39.816797525576966,84.06,32.77,50.59
5,BFAM,-51.095475087237574,31.80488946075566,-35.54144499742578,174.81,85.49,112.68
6,BRKR,-36.26725345069014,37.25674827369742,-12.522504500900189,49.99,31.86,43.73
7,BSRR,-47.397769516728616,33.28621908127207,-29.888475836431223,26.9,14.15,18.86
8,BXS,-37.42588071154517,27.81493868450389,-20.020927799093137,28.67,17.94,22.93
9,CRL,-43.64696646854323,75.25373134328358,-1.2392060109902479,178.34,100.5,176.13
10,CRM,-27.142634935448744,28.878451465983474,-6.102556125887908,192.87,140.52,181.1
11,CVGW,-33.433263816475495,20.266301155277073,-19.942648592283625,76.72,51.07,61.42
12,EBMT,-34.8390197020663,29.12979351032449,-15.857760691974999,20.81,13.56,17.51
13,ESXB,-52.62582056892779,36.48960739030023,-35.33916849015318,9.14,4.33,5.91
14,FICO,-46.46810875909028,72.02128580081337,-7.913752373894104,431.78,231.14,397.61
15,FNF,-51.38825671370051,41.66666666666668,-31.133363677742366,43.94,21.36,30.26
16,FUNC,-51.95996663886572,22.22222222222223,-41.28440366972477,23.98,11.52,14.08
17,HBNC,-51.9174041297935,30.613496932515325,-37.197640117994105,16.95,8.15,10.645
18,HMI,-6.107431935246505,-28.683385579937305,-33.03899926416483,13.59,12.76,9.1
19,IHG,-53.567608861726505,61.434682461335974,-25.04201680672269,65.45,30.39,49.06
20,IQV,-48.90200133828091,74.04761904761904,-11.06514994829369,164.39,84.0,146.2
21,JBT,-43.89444949954505,39.99351281219591,-21.45586897179255,109.9,61.66,86.32
22,MBUU,-54.8828125,109.04761904761904,-5.683593750000006,51.2,23.1,48.29
23,MCB,-54.26036723746647,28.59720342805593,-41.180111409119036,48.47,22.17,28.51
24,MGRC,-42.914781758161155,24.523452559434574,-28.915515344174107,81.79,46.69,58.14
25,MHH,-42.60011607661056,83.8220424671385,5.5136390017411445,17.23,9.89,18.18
26,MS,-50.61267980820459,59.65480043149946,-21.150772509323396,56.31,27.81,44.4
27,NTES,-16.2509109255003,22.573627844712178,2.6542967655137697,356.78,298.8,366.25
28,NVR,-45.15815882701496,48.06482758620689,-18.798522422118282,3965.95,2175.0,3220.41
29,OSN,-30.496453900709216,2.5510204081632564,-28.72340425531915,2.82,1.96,2.01
30,PBA,-63.772082607613825,72.18406593406593,-37.62129883055486,40.19,14.56,25.07
31,PBIP,-27.54868270332188,-4.901185770750996,-31.099656357388323,17.46,12.65,12.03
32,PLUS,-46.57995587039833,61.739130434782616,-13.598885146905113,86.11,46.0,74.4
33,PRI,-50.26899550445869,70.7765263781861,-15.07111798953497,135.69,67.48,115.24
34,PYPL,-31.19199418933096,74.51325357729297,20.07908966185134,123.91,85.26,148.79
35,REDU,-40.32,-6.97050938337801,-44.48,6.25,3.73,3.47
36,SNBR,-57.615425437820626,34.181969949916514,-43.12754289757652,56.53,23.96,32.15
37,SNPS,-34.25056064003879,60.44432153392331,5.491241893448088,164.99,108.48,174.05
38,SNX,-48.18605946661097,45.477758365811056,-24.622240791031274,143.61,74.41,108.25
39,SPGI,-38.27934181771436,65.9984379067951,2.4553284483866773,311.16,192.05,318.8
40,SSNC,-45.01918649270914,61.36236739251813,-11.281657712970082,65.15,35.82,57.8
41,TCMD,-50.70246643771465,67.32108929702345,-17.51482984701842,64.06,31.58,52.84
42,TPL,-60.10867455850961,94.91146137380815,-22.24723462060936,772.95,308.34,600.99
43,V,-36.36491491256856,43.11183144246352,-8.930664291406877,213.31,135.74,194.26
44,WELL,-50.433097788921806,18.05012646585422,-41.4862092546159,87.74,43.49,51.34
45,ZTO,-4.758064516129031,31.92209991532599,25.64516129032258,24.8,23.62,31.16
