,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,APAM,-49.58123953098828,63.344407530454056,-17.643774427694026,35.82,18.06,29.5
1,AVLR,-26.08117099135064,48.934893489348944,10.090929252605893,90.18,66.66,99.28
2,BDGE,-40.573248407643305,17.148981779206856,-30.38216560509554,31.4,18.66,21.86
3,BDL,-56.77074283996938,78.14964478915465,-22.98723192441526,21.2953,9.2058,16.4001
4,BPTH,-46.71875,62.756598240469195,-13.281250000000009,6.4,3.41,5.55
5,BPY,-60.85313174946005,46.482758620689644,-42.65658747300216,18.52,7.25,10.62
6,COE,7.371225577264654,9.09842845326716,17.140319715808168,22.52,24.18,26.38
7,DAN,-64.56059735784032,110.53484602917342,-25.387708213670305,17.41,6.17,12.99
8,DMPI,-34.068965517241374,169.35146443514643,77.58620689655174,0.58,0.3824,1.03
9,EVOP,-57.445378151260506,77.01421800947867,-24.672268907563026,29.75,12.66,22.41
10,FRAF,-40.16393442622951,14.10958904109589,-31.72131147540984,36.6,21.9,24.99
11,HPQ,-38.921087828800715,9.562043795620443,-33.0806954971021,22.43,13.7,15.01
12,HRL,-12.654830718414525,13.164736468919877,-1.1560693641618398,48.44,42.31,47.88
13,IMKTA,3.3847000550357644,12.403513441575717,16.20803522289486,36.34,37.57,42.23
14,JELD,-64.48850833708879,84.51776649746192,-34.47498873366382,22.19,7.88,14.54
15,KR,5.213270142180092,3.1531531531531662,8.530805687203802,29.54,31.08,32.06
16,LAC,-62.222222222222214,90.0452488687783,-28.205128205128197,5.85,2.21,4.2
17,LTHM,-63.30998248686515,59.90453460620524,-41.33099824868651,11.42,4.19,6.7
18,MLP,-31.119691119691115,18.94618834080717,-18.06949806949807,12.95,8.92,10.61
19,MMI,-31.221104161000827,10.992487149070783,-23.660592874626058,36.77,25.29,28.07
20,MNRO,-33.04233239993412,41.62361623616237,-5.1721297973974645,60.71,40.65,57.57
21,OFS,-67.19798657718121,27.621483375959077,-58.13758389261745,11.92,3.91,4.99
22,PHIO,-32.29813664596273,2.7522935779816535,-30.43478260869565,3.22,2.18,2.24
23,PRLB,-34.47057636014938,94.48552064078866,27.445240738871522,99.07,64.92,126.26
24,PRSC,-16.241764537381833,33.56703146374829,11.873388713835588,69.82,58.48,78.11
25,RDFN,-61.898693851545076,145.4849498327759,-6.467027715833072,31.39,11.96,29.36
26,RGLS,-46.97590361445783,65.87139286525789,-12.048192771084336,0.83,0.4401,0.73
27,RNR,-33.60334071241698,28.112449799196785,-14.93761320185148,198.76,131.97,169.07
28,RNST,-40.76393237319975,29.545454545454543,-23.262366938008764,31.94,18.92,24.51
29,RYN,-34.62328767123288,25.248821372446308,-18.11643835616438,29.2,19.09,23.91
30,SLGN,-21.73106646058733,32.9383886255924,4.049459041731051,32.35,25.32,33.66
31,SNDR,-22.36902050113895,39.02582159624415,7.927107061503426,21.95,17.04,23.69
32,SPLP,-47.92626728110598,-7.964601769911506,-52.073732718894014,10.85,5.65,5.2
33,THMO,-50.322580645161295,174.89177489177484,36.55913978494622,4.65,2.31,6.35
34,THRM,-40.67415730337079,40.27203856749311,-16.78243105209398,48.95,29.04,40.735
35,TSLX,-50.11037527593818,62.300884955752196,-19.028697571743926,22.65,11.3,18.34
36,TU,-32.59478089611029,25.493060628195764,-15.411127523387488,20.31,13.69,17.18
37,VCYT,-36.98578908002991,54.955489614243305,-2.3560209424083736,26.74,16.85,26.11
38,VYGR,-44.375963020030824,67.17451523545708,-7.010785824345147,12.98,7.22,12.07
39,WEI,-54.263565891472865,41.8135593220339,-35.139534883720934,2.58,1.18,1.6734
40,WSR,-55.76208178438661,6.050420168067217,-53.08550185873606,13.45,5.95,6.31
41,XFOR,-20.689655172413794,3.7439613526570112,-17.72030651340996,10.44,8.28,8.59
