,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ACH,-36.33879781420765,1.9313304721030011,-35.10928961748634,7.32,4.66,4.75
1,AIRT,-46.310432569974544,20.2085308056872,-35.46055979643765,19.65,10.55,12.682
2,AKBA,-35.70691434468523,84.75120385232742,18.78224974200207,9.69,6.23,11.51
3,AMEH,-38.33614390106801,67.73017319963535,3.4288926363125323,17.79,10.97,18.4
4,AMRS,-41.74174174174174,63.402061855670105,-4.804804804804809,3.33,1.94,3.17
5,CYCN,-46.23287671232877,28.6624203821656,-30.821917808219172,5.84,3.14,4.04
6,DVAX,-37.02213279678069,54.63258785942492,-2.6156941649899377,4.97,3.13,4.84
7,EFOI,-54.52975349348406,224.58563535911597,47.589888522531,0.6369,0.2896,0.94
8,EH,-19.04761904761905,18.725490196078432,-3.8888888888888906,12.6,10.2,12.11
9,ENT,-65.08535669586983,-37.19709787502509,-78.07259073842303,9.9875,3.4871,2.19
10,FINV,-26.041666666666668,3.5211267605633836,-23.437499999999996,1.92,1.42,1.47
11,GARS,-82.02247191011236,188.39285714285714,-48.154093097913325,6.23,1.12,3.23
12,GLIBA,-44.57048177415243,59.576914233157055,-11.547285240887062,78.46,43.49,69.4
13,GNMK,6.265664160401002,127.12264150943396,141.35338345864662,3.99,4.24,9.63
14,GNSS,-15.337423312883436,64.13043478260872,38.957055214723944,3.26,2.76,4.53
15,GTT,-41.60583941605839,10.375,-35.54744525547445,13.7,8.0,8.83
16,HBB,-53.61930294906166,49.421965317919074,-30.697050938337803,14.92,6.92,10.34
17,HSDT,-66.46249731356116,66.9657161166293,-44.003868471953574,0.9306,0.3121,0.5211
18,IHRT,-53.557422969187684,-1.9903498190590974,-54.48179271708684,17.85,8.29,8.125
19,ITCI,-44.564764681382755,57.92637114951163,-12.453144523115377,24.01,13.31,21.02
20,KERN,-41.522988505747115,154.29975429975426,48.70689655172413,6.96,4.07,10.35
21,KMDA,-11.29296235679215,41.512915129151295,25.531914893617014,6.11,5.42,7.67
22,KRKR,-28.907937479803394,40.669856459330155,0.005102301137816369,5.8797,4.18,5.88
23,LMFA,-47.37431418654126,117.02127659574471,14.208935169633861,0.8931,0.47,1.02
24,MBRX,-29.126213592233007,77.1689497716895,25.5663430420712,0.7725,0.5475,0.97
25,MDIA,-54.01459854014599,26.984126984126988,-41.60583941605839,6.85,3.15,4.0
26,PME,-19.834710743801654,23.1958762886598,-1.2396694214875952,1.21,0.97,1.195
27,PRTA,-23.70617696160267,21.55361050328226,-7.26210350584308,11.98,9.14,11.11
28,PT,-31.086142322097373,-52.983695652173914,-67.5992509363296,2.67,1.84,0.8651
29,PTNR,-32.80632411067193,20.000000000000004,-19.367588932806317,5.06,3.4,4.08
30,PTVCB,-24.496221662468518,14.762301918265216,-13.35012594458439,15.88,11.99,13.76
31,RDCM,-37.16211091970835,20.862068965517242,-24.052827163302677,9.2301,5.8,7.01
32,RMCF,-46.22634730538922,-4.9018952807287235,-48.8622754491018,8.35,4.4901,4.27
33,SBR,-34.14701042238069,18.117451062057466,-22.216127262753705,36.46,24.01,28.36
34,SFIX,-53.13704872064494,73.22363500373973,-18.822292323869615,28.53,13.37,23.16
35,SOHO,-75.25252525252526,97.95918367346941,-51.010101010101,5.94,1.47,2.91
36,SVRA,-18.38235294117647,10.36036036036036,-9.926470588235293,2.72,2.22,2.45
37,TCO,-21.192177510342237,-3.3166308756859784,-23.805942083490024,53.18,41.91,40.52
38,TGNA,-31.884057971014492,0.25531914893616475,-31.710144927536238,17.25,11.75,11.78
39,TUP,-75.67567567567568,118.30065359477122,-46.89984101748808,6.29,1.53,3.34
40,UEPS,-30.024213075060526,11.072664359861585,-22.276029055690074,4.13,2.89,3.21
41,UG,-30.62857142857143,35.58484349258649,-5.942857142857138,17.5,12.14,16.46
42,UGP,-63.15789473684211,58.128078817734,-41.742286751361156,5.51,2.03,3.21
