,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AMRH,-39.76377952755905,81.69934640522874,9.448818897637787,1.27,0.765,1.39
1,APEI,-14.879303521962793,47.32682473268247,25.405619311436496,25.27,21.51,31.69
2,APY,-88.05852115460657,195.03311258278146,-64.76868327402136,25.29,3.02,8.91
3,ARMP,-33.789954337899545,31.37931034482759,-13.013698630136984,4.38,2.9,3.81
4,BIMI,-30.701754385964907,4.641350210970459,-27.485380116959064,3.42,2.37,2.48
5,BLNK,-55.37974683544304,17.73049645390071,-47.468354430379755,3.16,1.41,1.66
6,BNFT,-50.26300409117475,42.7732079905993,-28.98889538281706,17.11,8.51,12.15
7,CCR,-40.9035409035409,-10.537190082644624,-47.13064713064713,8.19,4.84,4.33
8,CHWY,9.69283276450512,30.024891101431233,42.62798634812286,29.3,32.14,41.79
9,CLS,-63.775510204081634,137.32394366197187,-14.030612244897956,7.84,2.84,6.74
10,CRNT,-35.400516795865634,83.2,18.34625322997416,1.935,1.25,2.29
11,CRT,-48.94600938967135,74.9505724401122,-10.680751173708913,8.52,4.3498,7.61
12,CSLT,-45.4375,10.252004581901488,-39.84375,1.28,0.6984,0.77
13,CSPI,-58.06680881307747,34.7457627118644,-43.49680170575693,14.07,5.9,7.95
14,CTEK,-64.44141689373298,8.812260536398467,-61.30790190735695,3.67,1.305,1.42
15,EAF,-37.142857142857146,14.935064935064934,-27.75510204081633,9.8,6.16,7.08
16,ERI,-84.96760259179267,232.95019157088123,-49.94960403167747,69.45,10.44,34.76
17,GNCA,-33.64055299539171,108.33333333333334,38.24884792626728,2.17,1.44,3.0
18,GOGO,-36.23762376237623,-35.40372670807454,-58.81188118811881,5.05,3.22,2.08
19,ICPT,-42.92394014962593,32.42308392499544,-24.41812136325852,96.24,54.93,72.74
20,IEA,-39.49044585987262,1.0526315789473695,-38.85350318471338,3.14,1.9,1.92
21,IO,-68.86792452830188,91.66666666666664,-40.33018867924529,4.24,1.32,2.53
22,JAN,-40.33613445378151,48.39906103286385,-11.459383753501402,3.57,2.13,3.1609
23,KIDS,-26.712887438825454,28.99276572064553,-5.464926590538336,49.04,35.94,46.36
24,LAND,-24.100719424460426,39.05213270142179,5.539568345323738,13.9,10.55,14.67
25,LIVX,-1.3605442176870761,102.75862068965517,100.0,1.47,1.45,2.94
26,LMNR,-33.12439729990356,-1.874549387166545,-34.378013500482155,20.74,13.87,13.61
27,MBIO,-46.41025641025641,70.81339712918661,-8.461538461538463,3.9,2.09,3.57
28,MDRR,-54.18994413407822,6.7073170731707386,-51.117318435754186,3.58,1.64,1.75
29,MGEN,-51.16279069767442,173.80952380952382,33.72093023255813,0.86,0.42,1.15
30,MOGU,-39.56684491978609,32.73161667109104,-19.7860962566845,1.87,1.1301,1.5
31,MYGN,-38.06903451725862,16.397415185783515,-27.913956978489235,19.99,12.38,14.41
32,NEXT,-63.63636363636364,-14.204545454545455,-68.80165289256199,4.84,1.76,1.51
33,OBLN,-62.09139784946237,41.82385477237273,-46.23655913978495,1.86,0.7051,1.0
34,ODT,-29.067584480600747,44.99338332598145,2.847309136420515,31.96,22.67,32.87
35,ONCT,-40.855106888361036,22.891566265060234,-27.31591448931116,4.21,2.49,3.06
36,PLUG,-40.20979020979021,24.122807017543863,-25.786713286713283,5.72,3.42,4.245
37,PPD,-55.689001264222505,92.7246790299572,-14.601769911504428,31.64,14.02,27.02
38,PVL,-48.5,63.592233009708735,-15.749999999999996,2.0,1.03,1.685
39,RAPT,-49.64856230031949,13.261421319796966,-42.97124600638978,31.3,15.76,17.85
40,SPOK,-5.041246562786441,-6.081081081081072,-10.815765352887256,10.91,10.36,9.73
41,SRRK,3.291316526610649,23.11864406779661,27.170868347338942,14.28,14.75,18.16
42,SUNW,-48.536251709986324,26.18288144603935,-35.06155950752393,0.731,0.3762,0.4747
43,USAU,-56.315789473684205,143.0722891566265,6.184210526315798,7.6,3.32,8.07
44,VRCA,-45.646258503401356,52.690863579474325,-17.006802721088437,14.7,7.99,12.2
