,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ALEC,-20.261219022103152,32.17135657286855,5.391828533154721,29.86,23.81,31.47
1,APLT,-32.01360213747875,67.63129689174707,13.966480446927374,41.17,27.99,46.92
2,AXNX,-47.52927734932876,95.48176374523678,2.570694087403595,35.01,18.37,35.91
3,BBIO,-31.21978959340347,45.14262091773459,-0.17059994313335874,35.17,24.19,35.11
4,BSGM,-39.583333333333336,241.0344827586207,106.04166666666669,4.8,2.9,9.89
5,BTAI,-56.87894992707827,142.39007891770012,4.521147301895963,41.14,17.74,43.0
6,CLNY,-71.10655737704919,50.35460992907803,-56.55737704918033,4.88,1.41,2.12
7,CRTX,-33.830761404103775,11.506919528446936,-26.216720366287944,58.97,39.02,43.51
8,CSSE,-45.83891891891892,49.703586897942074,-18.91891891891892,9.25,5.0099,7.5
9,DNK,-33.826086956521735,5.124835742444149,-30.434782608695652,11.5,7.61,8.0
10,DUOT,-22.4793388429752,-2.4243070362473467,-24.358677685950415,6.05,4.69,4.5763
11,ETNB,-29.709948495527243,-2.313922097956041,-31.33640552995392,36.89,25.93,25.33
12,GRTX,-45.66775244299674,26.97841726618705,-31.009771986970684,15.35,8.34,10.59
13,HARP,-25.7161892071952,84.66367713004485,37.17521652231846,15.01,11.15,20.59
14,HOOK,-37.52079866888519,44.34087882822903,-9.816971713810315,12.02,7.51,10.84
15,IFRX,-27.672955974842758,159.71014492753625,87.84067085953882,4.77,3.45,8.96
16,IMAB,5.733082706766911,116.44444444444447,128.85338345864662,10.64,11.25,24.35
17,IMTE,-53.90625,25.762711864406768,-42.03125000000001,6.4,2.95,3.71
18,KIRK,-36.467213114754095,39.33685976003097,-11.475409836065566,1.22,0.7751,1.08
19,LOGC,-50.154479917610715,40.90909090909092,-29.763130792996915,9.71,4.84,6.82
20,MDGL,-25.71398010482404,67.6313894888409,24.52668734624025,93.49,69.45,116.42
21,MEDS,-12.260388524379254,-17.010263929618766,-27.18512800720442,7.773,6.82,5.6599
22,MELI,-38.38355279101705,80.74074074074075,11.366023103643261,742.74,457.65,827.16
23,MIST,-33.142311365807075,-77.21428571428571,-84.76599808978033,20.94,14.0,3.19
24,NFE,-51.09756097560975,68.32917705735662,-17.682926829268286,16.4,8.02,13.5
25,NOVA,-44.40133037694014,46.9591226321037,-18.29268292682926,18.04,10.03,14.74
26,NREF,-60.1578947368421,118.49405548216643,-12.947368421052635,19.0,7.57,16.54
27,NTNX,-57.749866381614105,44.40227703984818,-38.989845002672375,37.42,15.81,22.83
28,OMEX,-22.89156626506024,33.43749999999998,2.891566265060222,4.15,3.2,4.27
29,PDSB,-48.9051094890511,78.57142857142858,-8.759124087591248,1.37,0.7,1.25
30,PRVL,-29.80484920165583,42.29149115417019,-0.11827321111767933,16.91,11.87,16.89
31,QTT,-59.589041095890416,-0.8474576271186449,-59.93150684931507,5.84,2.36,2.34
32,RAIL,-53.07185628742515,60.77580706903152,-24.550898203592812,1.67,0.7837,1.26
33,RYTM,-23.773173391493998,41.9170243204578,8.178844056706652,18.34,13.98,19.84
34,SIBN,-53.2088122605364,76.56090071647903,-17.385057471264364,20.88,9.77,17.25
35,SLRX,-35.89289435299021,70.64846416382254,9.397791206501362,0.9598,0.6153,1.05
36,SNDL,-44.437037037037044,17.31769097453673,-34.81481481481482,1.35,0.7501,0.88
37,STON,11.009174311926595,-34.65289256198347,-27.458715596330286,1.09,1.21,0.7907
38,SWTX,-17.362168748096252,35.82749723553263,12.244897959183685,32.83,27.13,36.85
39,TFII,-51.70087152094462,79.10360884749709,-13.494517852122577,35.57,17.18,30.77
40,TLRY,-79.20043219881146,169.8701298701299,-43.86817936250676,18.51,3.85,10.39
41,TPTX,-35.48065747966129,76.45393721049922,13.846920139465377,60.23,38.86,68.57
42,USWS,-71.4047619047619,30.280321953927274,-62.74603174603175,1.26,0.3603,0.4694
43,VERO,-68.06083650190114,21.031746031746025,-61.343472750316856,7.89,2.52,3.05
