,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AIZ,-33.76457207847597,11.064606138656352,-26.435882854705724,140.68,93.18,103.49
1,ALV,-47.26608377919875,58.67359564464244,-16.32519900822131,76.63,40.41,64.12
2,AOSL,-43.41637010676156,66.82389937106916,-5.604982206405701,11.24,6.36,10.61
3,AVAV,-17.132364681462565,30.886319845857436,8.46239821171963,62.63,51.9,67.93
4,BCOV,-34.347826086956516,34.27152317880794,-11.847826086956522,9.2,6.04,8.11
5,BE,-72.39176721078779,107.45501285347044,-42.725337118523775,14.09,3.89,8.07
6,BFA,-36.70362158167037,40.02802428771602,-11.367331855136738,67.65,42.82,59.96
7,BFB,-34.892842134752776,41.97504302925989,-7.5640846056870785,71.39,46.48,65.99
8,BMCH,-49.57067371202114,71.11984282907662,-13.705416116248356,30.28,15.27,26.13
9,BMTC,-35.9293873312565,16.6936790923825,-25.233644859813086,38.52,24.68,28.8
10,BSBR,-50.37194473963868,1.2847965738758136,-49.73432518597237,9.41,4.67,4.73
11,CDLX,-71.36615205359745,112.20752797558497,-39.236819108651325,102.99,29.49,62.58
12,CECE,-48.57881136950904,32.914572864321606,-31.653746770025844,7.74,3.98,5.29
13,CEI,-52.95302013422819,84.02282453637662,-13.422818791946307,1.49,0.701,1.29
14,CELH,-31.280388978930304,104.95283018867923,40.842787682333864,6.17,4.24,8.69
15,CFR,-47.075268817204304,55.323039414872014,-17.79569892473118,93.0,49.22,76.45
16,CTVA,-30.456852791878166,23.1295620437956,-14.371827411167516,31.52,21.92,26.99
17,DLB,-33.136986301369866,25.281704568735904,-16.23287671232877,73.0,48.81,61.15
18,EPD,-49.06094288999617,45.74868322046654,-25.756995017247984,26.09,13.29,19.37
19,ETN,-44.61700699837024,47.36022156828802,-18.38749880164894,104.31,57.77,85.13
20,EVRG,-39.22337978622649,38.71326803205699,-15.69476390204302,73.91,44.92,62.31
21,FC,-61.53846153846154,58.63117870722432,-38.9880081895291,34.19,13.15,20.86
22,FLO,-12.178619756427617,20.236260914227024,5.5931438881371145,22.17,19.47,23.41
23,GOGL,-45.396145610278374,22.74509803921569,-32.976445396145614,4.67,2.55,3.13
24,GRA,-50.756381972896314,66.592,-17.964071856287422,63.46,31.25,52.06
25,HCKT,-39.14253897550112,30.924062214089666,-20.322939866369712,17.96,10.93,14.31
26,HII,-34.675434874840896,30.3370786516854,-14.85787017394993,235.7,153.97,200.68
27,INPX,-55.68627450980392,21.238938053097367,-46.27450980392156,2.55,1.13,1.37
28,KLR,-21.083627797408717,-0.7462686567164153,-21.672555948174324,8.49,6.7,6.65
29,KWR,-33.320689281456595,38.854124339699325,-7.413026986019279,184.54,123.05,170.86
30,LOCO,-47.24983432736912,73.74371859296483,-8.349900596421469,15.09,7.96,13.83
31,MSTR,-31.504010695187166,22.318727432419248,-16.216577540106947,149.6,102.47,125.34
32,NATI,-41.66479694862015,48.88461538461539,-13.14785730311869,44.57,26.0,38.71
33,NCR,-57.116163189037685,35.80246913580247,-41.762690750545005,32.11,13.77,18.7
34,PERI,-53.88951521984216,34.22982885085575,-38.10597519729424,8.87,4.09,5.49
35,PFNX,-39.82229402261713,-7.91946308724832,-44.58804523424879,12.38,7.45,6.86
36,SBGI,-50.94833224329627,23.933333333333334,-39.20863309352517,30.58,15.0,18.59
37,SIMO,-34.62598008052553,46.67747163695299,-4.111040474676834,47.19,30.85,45.25
38,SIRI,-37.65517241379311,25.663716814159297,-21.655172413793107,7.25,4.52,5.68
39,ST,-48.49732400164677,47.04236610711431,-24.26924660354055,48.58,25.02,36.79
40,STAY,-46.386946386946384,64.20289855072464,-11.96581196581196,12.87,6.9,11.33
41,SWI,-32.75954814416353,44.56,-2.797202797202795,18.59,12.5,18.07
42,VRNT,-35.12829169480081,17.43429612282072,-23.818365968939904,59.24,38.43,45.13
