,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ABR,-70.8731241473397,100.46838407494148,-41.60982264665757,14.66,4.27,8.56
1,ALSK,-30.288461538461544,77.93103448275863,24.038461538461537,2.08,1.45,2.58
2,ASH,-50.91358024691358,70.49798792756542,-16.308641975308632,81.0,39.76,67.79
3,ATXI,-31.06995884773663,65.59701492537314,14.146090534979423,9.72,6.7,11.095
4,AXDX,-63.7973137973138,41.652613827993264,-48.717948717948715,16.38,5.93,8.4
5,BGCP,-48.81170018281536,-4.64285714285714,-51.18829981718464,5.47,2.8,2.67
6,BKCC,-65.35433070866142,70.45454545454545,-40.94488188976378,5.08,1.76,3.0
7,BSBK,-40.82949308755761,31.46417445482865,-22.211981566820278,10.85,6.42,8.44
8,CAI,-55.1639055340148,45.04716981132074,-34.966513923158274,28.37,12.72,18.45
9,CEQP,-84.57620953073845,227.59433962264148,-49.472535467442704,27.49,4.24,13.89
10,CLIR,-49.2411682183395,36.959798994974896,-30.48080601964035,0.7841,0.39799999999999996,0.5451
11,CRIS,-53.00694444444444,24.959361607802578,-41.27777777777777,1.44,0.6767,0.8456
12,CYAN,-3.8277511961722523,2.9850746268656745,-0.9569377990430631,2.09,2.01,2.07
13,EAST,-68.05555555555556,32.17391304347827,-57.77777777777778,3.6,1.15,1.52
14,FLXN,-65.99015990159901,110.66907775768534,-28.351783517835184,16.26,5.53,11.65
15,FRO,-20.11904761904762,35.46944858420268,8.214285714285706,8.4,6.71,9.09
16,FUTU,-37.8076062639821,78.41726618705037,10.96196868008949,13.41,8.34,14.88
17,GLPG,-45.23398830058497,37.945908935296124,-24.45252737363132,266.68,146.05,201.47
18,GPRO,-42.540073982737354,94.42060085836911,11.71393341553639,4.055,2.33,4.53
19,HCFT,-61.89024390243902,90.39999999999999,-27.4390243902439,3.28,1.25,2.38
20,HTLD,-17.17423864203695,31.73598553345389,9.111333000499247,20.03,16.59,21.855
21,ISEE,-54.29017160686427,34.129692832764505,-38.68954758190328,6.41,2.93,3.93
22,JE,-62.95098039215686,9.55279174384757,-59.41176470588236,1.02,0.3779,0.414
23,JWA,-21.013308428671493,20.484776825302987,-4.833060938594444,42.83,33.83,40.76
24,KALA,12.139605462822457,65.76454668470907,85.88770864946889,6.59,7.39,12.25
25,KURA,-35.2506162695152,111.29441624365482,36.81183237469185,12.17,7.88,16.65
26,LLIT,-47.007884192839605,4.024390243902443,-44.87527465425876,0.7737,0.41,0.4265
27,LORL,-59.829787234042556,34.745762711864394,-45.872340425531924,35.25,14.16,19.08
28,MOTS,-75.02392344497608,150.95785440613025,-37.32057416267942,2.09,0.522,1.31
29,MOV,-45.982694684796044,23.913043478260867,-33.065512978986405,16.18,8.74,10.83
30,MYOS,-29.032258064516128,0.6136363636363591,-28.596774193548388,1.24,0.88,0.8854
31,NEON,-46.24999999999999,233.33333333333331,79.16666666666667,2.4,1.29,4.3
32,NVUS,-40.62381852551985,317.0646290990131,147.63705103969755,0.529,0.3141,1.31
33,PSEC,-38.3206106870229,28.96039603960396,-20.458015267175572,6.55,4.04,5.21
34,PSN,-39.70686209193871,48.17679558011049,-10.659560293137918,45.03,27.15,40.23
35,PWFL,-65.66037735849058,72.16117216117217,-40.880503144654085,7.95,2.73,4.7
36,RMNI,-21.666666666666668,18.61702127659575,-7.08333333333333,4.8,3.76,4.46
37,SHO,-39.552814186584435,14.923469387755102,-30.531996915959915,12.97,7.84,9.01
38,SHSP,-56.06850335070737,73.22033898305084,-23.901712583767676,13.43,5.9,10.22
39,SLB,-62.583843686205896,46.453624318004664,-45.20268299795859,34.29,12.83,18.79
40,SPPI,-27.874564459930323,43.47826086956523,3.484320557491292,2.87,2.07,2.97
41,TEN,-67.09816612729234,119.34426229508199,-27.83171521035598,9.27,3.05,6.69
42,TMDI,-47.92307692307693,32.93943870014772,-30.769230769230766,0.39,0.2031,0.27
43,URGN,-45.78877005347594,47.96547472256474,-19.7860962566845,29.92,16.22,24.0
44,VLRS,-74.81203007518798,48.95522388059701,-62.48120300751879,13.3,3.35,4.99
45,WBK,-52.54833040421793,48.64197530864197,-29.466900995899245,17.07,8.1,12.04
