,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ALCO,-25.919824272377816,18.23573017049666,-12.410763316858878,36.42,26.98,31.9
1,ALLK,-10.98883823298224,22.60685270222537,9.133783996227011,63.61,56.62,69.42
2,AMBO,-7.071622846781511,-19.51219512195122,-25.20398912058024,2.206,2.05,1.65
3,ANVS,-53.15161839863714,60.00000000000001,-25.042589437819416,5.87,2.75,4.4
4,APLS,-40.70950136442571,42.51046025104604,-15.504837509302902,40.31,23.9,34.06
5,APYX,-57.368421052631575,36.41975308641974,-41.8421052631579,7.6,3.24,4.42
6,AXLA,-41.55844155844156,109.99999999999999,22.727272727272723,4.62,2.7,5.67
7,BCEL,-34.50184501845018,31.54929577464789,-13.837638376383763,21.68,14.2,18.68
8,BCOM,-45.769230769230774,98.58156028368795,7.6923076923077005,1.43,0.7755,1.54
9,BILL,-40.60210258043963,86.02842585143472,10.496973558458112,62.78,37.29,69.37
10,CATS,-48.985042735042725,101.4659685863874,2.7777777777777755,18.72,9.55,19.24
11,CBIO,-40.184049079754594,89.74358974358977,13.496932515337438,6.52,3.9,7.4
12,CNSP,-42.028985507246375,0.0,-42.028985507246375,4.14,2.4,2.4
13,CODI,-46.983141082519964,42.67782426778244,-24.356699201419694,22.54,11.95,17.05
14,CSII,-31.6039873130947,30.142431268631988,-10.98776619845945,44.14,30.19,39.29
15,CSU,-81.39393939393939,32.19326818675354,-75.4040404040404,2.97,0.5526,0.7305
16,CX,-56.87830687830688,47.85276073619634,-36.24338624338624,3.78,1.63,2.41
17,DMAC,-57.06319702602231,100.0,-14.126394052044605,5.38,2.31,4.62
18,GCI,-74.4186046511628,-19.393939393939387,-79.37984496124031,6.45,1.65,1.33
19,GSIT,-30.769230769230774,41.99623352165727,-1.6949152542372867,7.67,5.31,7.54
20,HPR,-79.5233644859813,18.667275216795993,-75.70093457943925,1.07,0.2191,0.26
21,IDXG,-42.895495455845776,-1.926782273603093,-43.995774926831416,9.0886,5.19,5.09
22,IGMS,7.807933194154494,25.852052672347007,35.67849686847598,47.9,51.64,64.99
23,IMAC,-48.848837209302324,252.35280745624007,80.23255813953489,0.86,0.4399,1.55
24,INSG,-44.021739130434774,95.92233009708737,9.673913043478267,9.2,5.15,10.09
25,ITRM,-35.823035433877244,129.25531914893617,47.129104936164396,2.9294,1.88,4.31
26,KODK,-56.944444444444436,63.22580645161288,-29.72222222222223,3.6,1.55,2.53
27,KVHI,-15.475113122171953,-0.3211991434689439,-15.74660633484163,11.05,9.34,9.31
28,LCTX,-49.45333333333334,22.012661566868907,-38.32666666666666,1.5,0.7582,0.9251
29,LNG,-45.980126467931356,48.093645484949846,-20.0,55.35,29.9,44.28
30,LPTH,-39.809859154929576,170.27027027027026,62.67605633802818,1.42,0.8547,2.31
31,MBII,-36.11382113821138,33.62178671417663,-14.63414634146341,1.23,0.7858,1.05
32,MSN,-20.597851471275103,6.941176470588221,-15.08640822045774,0.8564,0.68,0.7272
33,NGD,-37.74358974358975,149.17627677100495,55.12820512820512,0.78,0.4856,1.21
34,NGM,-29.587567244471018,73.17487266553479,21.936640765092637,16.73,11.78,20.4
35,NVGS,-62.55506607929516,28.00000000000001,-52.07048458149779,11.35,4.25,5.44
36,NVRO,-51.33393389231515,80.05126014523708,-12.376134709999306,144.31,70.23,126.45
37,OII,-77.96863330843915,113.22033898305084,-53.02464525765497,13.39,2.95,6.29
38,OYST,-1.6248574686431023,-18.342509417560123,-19.669327251995437,35.08,34.51,28.18
39,PTGX,-31.972789115646258,175.66666666666666,87.5283446712018,8.82,6.0,16.54
40,QUOT,-41.47088866189989,18.673647469458977,-30.54136874361593,9.79,5.73,6.8
41,RELL,-31.185031185031175,22.356495468277938,-15.800415800415795,4.81,3.31,4.05
42,RFL,-47.07602339181287,49.44751381215471,-20.906432748538005,20.52,10.86,16.23
43,RMBS,-40.97859327217126,57.40932642487045,-7.094801223241602,16.35,9.65,15.19
44,ROKU,-29.314159292035406,22.065727699530527,-13.716814159292035,126.56,89.46,109.2
45,RUBY,-52.48226950354611,56.46766169154231,-25.6501182033097,8.46,4.02,6.29
46,SD,-64.8068669527897,97.56097560975613,-30.472103004291846,2.33,0.82,1.62
47,SGMO,-21.552878179384198,95.22184300341294,53.14591700133869,7.47,5.86,11.44
48,SONM,-80.39628482972137,30.30638029058749,-74.45510835913313,3.23,0.6332,0.8251
49,SPN,-79.20792079207921,-4.961904761904765,-80.23960396039602,5.05,1.05,0.9979
50,TUFN,-50.06896551724138,34.25414364640885,-32.96551724137931,14.5,7.24,9.72
51,TWOU,-32.19094247246022,113.92900120336941,45.06323949408404,24.51,16.62,35.555
52,UUU,-48.5692995529061,85.45349174152419,-4.619970193740674,0.6709999999999999,0.3451,0.64
53,WORK,-10.0,31.47474747474747,18.327272727272724,27.5,24.75,32.54
54,WSTL,-34.3800408646091,31.10455588331696,-13.969244004731683,0.9299,0.6102,0.8
55,XELA,-46.82618810235959,113.1875,13.359920239282157,0.3009,0.16,0.3411
56,XENT,-62.408120406020295,7.076350093109867,-59.74798739936997,28.57,10.74,11.5
57,XERS,-64.50584484590861,220.35928143712576,13.708820403825708,4.705,1.67,5.35
