,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AGI,-25.114854517611032,63.59918200409,22.511485451761096,6.53,4.89,8.0
1,AIG,-60.93908115766039,61.24352331606217,-37.01679821898401,49.41,19.3,31.12
2,AIH,4.545454545454553,-1.4906832298136767,2.987012987012981,7.7,8.05,7.93
3,AMBC,-50.208816705336424,33.0848089468779,-33.735498839907194,21.55,10.73,14.28
4,AMRN,-41.71270718232044,-35.26066350710901,-62.265193370165754,18.1,10.55,6.83
5,ANTE,-12.0,-17.045454545454547,-27.0,1.0,0.88,0.73
6,APO,-48.89413785698948,98.31932773109243,1.3528022331973428,46.57,23.8,47.2
7,ARYA,-7.84132841328413,10.110110110110107,1.4760147601476028,10.84,9.99,11.0
8,AT,-26.190476190476186,12.903225806451612,-16.666666666666664,2.52,1.86,2.1
9,BDSI,-41.86915887850467,54.01929260450162,-10.46728971962616,5.35,3.11,4.79
10,BEST,-14.160839160839155,-0.8146639511201637,-14.860139860139856,5.72,4.91,4.87
11,BLIN,-57.45819397993311,165.72327044025153,13.043478260869556,1.495,0.636,1.69
12,BRFS,-60.13986013986015,49.82456140350875,-40.27972027972029,7.15,2.85,4.27
13,BRKL,-35.301752109020114,-0.8024072216649957,-35.82089552238806,15.41,9.97,9.89
14,CAAS,-32.0675105485232,30.105590062111794,-11.616033755274264,2.37,1.61,2.0947
15,CBAN,-25.1664447403462,13.879003558718866,-14.780292942743003,15.02,11.24,12.8
16,CG,-42.645669291338585,53.596924766611735,-11.905511811023626,31.75,18.21,27.97
17,CHAP,-14.050162563864376,-33.80167522291272,-43.1026474686484,0.8612,0.7402,0.49
18,CHRS,-36.75555555555555,28.250175685172167,-18.88888888888889,22.5,14.23,18.25
19,CLGX,-49.901146698299726,95.30386740331491,-2.1550019770660267,50.58,25.34,49.49
20,CLMT,-73.93601895734598,141.84016728793526,-36.96682464454976,4.22,1.0999,2.66
21,CMBM,-16.380655226209047,-20.522388059701502,-33.54134165366615,6.41,5.36,4.26
22,CMG,-36.95815128930009,69.02889368279797,6.558939432879294,933.84,588.71,995.09
23,CNNE,-28.494749124854142,17.917754569190606,-15.68261376896149,42.85,30.64,36.13
24,COLL,-41.816659690246965,66.76258992805755,-2.9719547928003385,23.89,13.9,23.18
25,CPRX,-39.10505836575875,37.6996805111821,-16.147859922178988,5.14,3.13,4.31
26,CREX,-52.85430463576159,258.1963758954909,68.87417218543045,1.51,0.7119,2.55
27,CRK,-35.202492211838,25.721153846153854,-18.53582554517133,6.42,4.16,5.23
28,CRON,-29.766803840877916,31.640625,-7.544581618655691,7.29,5.12,6.74
29,CRSP,-31.95663397005679,57.58725341426405,7.2276716572018636,58.11,39.54,62.31
30,CS,-51.09011627906976,38.335809806835066,-32.34011627906976,13.76,6.73,9.31
31,CSTR,-42.27748691099476,33.786848072562364,-22.774869109947637,15.28,8.82,11.8
32,CWT,-14.75144092219021,-1.7113881259243506,-16.21037463976945,55.52,47.33,46.52
33,DAR,-42.741367159971816,44.24615384615385,-17.406624383368563,28.38,16.25,23.44
34,DBVT,-62.25439503619442,33.42465753424658,-49.638055842812825,9.67,3.65,4.87
35,DGICA,-15.633608815426994,19.83673469387755,1.1019283746556483,14.52,12.25,14.68
36,DMLP,-43.38919925512104,30.263157894736864,-26.25698324022346,16.11,9.12,11.88
37,DOOR,-50.652864368897774,63.48033373063169,-19.327137983766622,85.01,41.95,68.58
38,DOYU,-13.473423980222496,28.428571428571434,11.124845488257112,8.09,7.0,8.99
39,DRD,-22.269503546099283,69.7080291970803,31.91489361702129,7.05,5.48,9.3
40,DSGX,-36.95135135135135,55.52126200274349,-1.945945945945943,46.25,29.16,45.35
41,DXCM,-27.900438837081733,72.05420827389442,24.050329127811292,291.68,210.3,361.83
42,EARN,-66.10025488530161,142.10526315789474,-17.926932880203903,11.77,3.99,9.66
43,EC,-64.86751717369971,47.20670391061451,-48.28263002944063,20.38,7.16,10.54
44,ECOM,-42.20456802383317,135.56701030927834,36.14697120158888,10.07,5.82,13.71
