,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ADP,-39.82344827586208,32.75877876593015,-20.110344827586204,181.25,109.07,144.8
1,ALGN,-50.30849720368032,80.93232645948301,-10.092007937939735,277.15,137.72,249.18
2,AMED,-13.213972447242151,13.513674197384079,-1.485991434910477,193.81,168.2,190.93
3,AXE,-23.689281005983165,26.033222591362133,-3.8231416692019025,98.61,75.25,94.84
4,BJ,10.192837465564732,48.45833333333334,63.590449954086324,21.78,24.0,35.63
5,BRKS,-41.98399223866116,67.55852842809362,-2.789231142372056,41.23,23.92,40.08
6,BSX,-39.95815899581591,45.063879210220676,-12.900976290097638,43.02,25.83,37.47
7,C,-54.657270980140936,38.90929641141564,-37.01473414477899,78.05,35.39,49.16
8,CACC,-46.0644418872267,56.76552165564327,-15.447640966628308,434.5,234.35,367.38
9,CCI,-29.359903381642507,44.28962215763377,1.9263285024154577,165.6,116.98,168.79
10,CCS,-68.97186431764396,138.72881355932202,-25.92689981593479,38.03,11.8,28.17
11,CIGI,-60.21445942958213,45.84606835232009,-41.974353305328314,90.46,35.99,52.49
12,CIT,-71.5345485375159,43.11243484735666,-59.2623993217465,47.18,13.43,19.22
13,CSL,-38.227505080987875,23.51944167497508,-23.698959167333868,162.37,100.3,123.89
14,CZWI,-53.23257766582704,32.13644524236984,-38.2031905961377,11.91,5.57,7.36
15,DAL,-62.023585711844134,15.481548154815487,-56.14424884635105,58.51,22.22,25.66
16,DENN,-71.19883040935673,90.69373942470389,-45.07797270955166,20.52,5.91,11.27
17,EA,-13.035161231554019,27.107992039384094,10.539260338859531,109.78,95.47,121.35
18,EME,-42.191563948886134,27.81690140845072,-26.11104828678051,88.43,51.12,65.34
19,FBSS,-32.84009546539379,-7.67590618336887,-37.99522673031026,20.95,14.07,12.99
20,FCBP,-49.626556016597505,18.533772652388798,-40.29045643153527,24.1,12.14,14.39
21,INFO,-44.02663050178769,52.224669603524234,-14.794723215386512,81.11,45.4,69.11
22,JAZZ,-36.24473187036769,35.38864827900617,-13.682604272634789,137.62,87.74,118.79
23,JBSS,-4.782334384858052,14.100185528756958,8.643533123028384,79.25,75.46,86.1
24,JPM,-42.51945596043349,26.3570795900291,-27.369263219143214,137.49,79.03,99.86
25,KRNY,-35.690515806988344,18.499353169469593,-23.7936772046589,12.02,7.73,9.16
26,LMT,-36.29165899466028,43.94508670520231,-8.29497330141779,434.48,276.8,398.44
27,MNST,-27.274024398944135,39.04257406317443,1.120068488264266,70.085,50.97,70.87
28,MTD,-23.092681271937266,34.43952427003275,3.3938334268453385,766.39,589.41,792.4
29,NSIT,-37.15170278637771,41.24247400109469,-11.231510147918819,58.14,36.54,51.61
30,OSUR,-5.6179775280898925,101.04166666666667,89.74719101123596,7.12,6.72,13.51
31,PFBC,-50.10570824524313,26.792698826597128,-36.73768092372744,61.49,30.68,38.9
32,PGR,-18.26332596413658,15.086401202103692,-5.932203389830506,81.42,66.55,76.59
33,RJF,-45.585621173217454,28.29401088929219,-30.18961090262691,101.26,55.1,70.69
34,RRBI,-30.02009866617943,5.770234986945172,-25.982093915585605,54.73,38.3,40.51
35,SFNC,-37.10004050222763,12.7495170637476,-29.08059943296881,24.69,15.53,17.51
36,SKYW,-63.3274647887324,56.84109457513205,-42.48239436619718,56.8,20.83,32.67
37,SLM,-46.11528822055138,19.069767441860456,-35.839598997493745,11.97,6.45,7.68
38,SP,-61.62115674048591,17.310924369747898,-54.977424209847335,46.51,17.85,20.94
39,SPXC,-47.15852442671984,55.47169811320756,-17.846460618145557,50.15,26.5,41.2
40,SRC,-57.89871504157218,33.527827648114894,-43.783068783068785,52.92,22.28,29.75
41,STE,-35.95625817187685,51.08574610244989,-3.2390348270533633,168.26,107.76,162.81
42,STOR,-55.23068669527897,20.611144397843006,-46.00321888412017,37.28,16.69,20.13
43,SYBT,-37.237008871989865,38.327948303715665,-13.181242078580487,39.45,24.76,34.25
44,TILE,-61.43911439114392,45.61403508771932,-43.849938499385,16.26,6.27,9.13
45,TREX,-34.11371237458193,78.79964168408479,17.804446193193005,101.66,66.98,119.76
46,TTEC,-31.51777575205105,41.89683860232945,-2.825888787602557,43.88,30.05,42.64
