,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ABBV,-31.48502230720204,39.58139534883721,-4.3658381134480555,94.14,64.5,90.03
1,ACBI,-52.45,21.345951629863297,-42.300000000000004,20.0,9.51,11.54
2,ALLY,-57.183198023296846,51.44270403957131,-35.157077303212134,28.33,12.13,18.37
3,ASR,-57.860404435746894,25.47035008335318,-47.127301921822465,199.29,83.98,105.37
4,AWI,-35.821753713464304,15.111243840525615,-26.123622424532815,104.35,66.97,77.09
5,BKNG,-41.46579357781853,43.11167812261334,-16.230714913461586,1968.49,1152.24,1648.99
6,BMY,-29.38669913255212,28.900862068965527,-8.978846446507369,65.71,46.4,59.81
7,BTG,-33.920704845814974,72.0,13.65638766519824,4.54,3.0,5.16
8,CAE,-67.1404958677686,56.94164989939638,-48.429752066115704,30.25,9.94,15.6
9,CARE,-65.29888551165146,13.576642335766433,-60.58763931104356,19.74,6.85,7.78
10,CHE,-29.923107255520502,35.686351742959225,-4.915220820189276,507.2,355.43,482.27
11,CHTR,-29.62061718836413,40.046623709990044,-1.436050584374899,542.46,381.78,534.67
12,CSWC,-55.45893719806762,46.963123644251624,-34.54106280193236,20.7,9.22,13.55
13,CYBR,-36.136968085106375,32.9776158250911,-15.076462765957436,120.32,76.84,102.18
14,DPZ,9.010434197239979,12.869361163429774,23.03938067990575,297.1,323.87,365.55
15,ENTG,-30.986887508626637,46.525,1.1214630779848147,57.96,40.0,58.61
16,FBK,-53.00138312586446,44.555620953502064,-32.06085753803596,36.15,16.99,24.56
17,FDEF,-55.3114872164206,36.58340048348106,-38.962909614692116,27.77,12.41,16.95
18,FHI,-64.2896174863388,77.96480489671004,-36.448087431693985,36.6,13.07,23.26
19,FLT,-46.52299834947526,44.10086186815746,-22.93917972034506,321.11,171.72,247.45
20,FMC,-39.70878346641616,52.15020255531318,-8.26679192108971,106.45,64.18,97.65
21,GCBC,-20.138888888888893,-2.086956521739132,-21.80555555555556,28.8,23.0,22.52
22,GGAL,-54.22285308729595,36.89922480620155,-37.331440738112136,14.09,6.45,8.83
23,GO,-1.7176764522173773,14.934858595487775,12.960649594003742,32.02,31.47,36.17
24,GOLF,-29.45296864576385,56.973995271867636,10.740493662441635,29.98,21.15,33.2
25,GOOS,-48.2154445165477,25.187969924812027,-35.17196625567813,30.82,15.96,19.98
26,HIFS,-27.528517110266165,11.927247289261988,-18.88466413181242,197.25,142.95,160.0
27,ISNS,-46.491228070175445,21.311475409836078,-35.08771929824561,5.7,3.05,3.7
28,LAD,-46.25819234872733,73.34089619965968,-6.843468983386682,131.22,70.52,122.24
29,LHX,-33.52509071599256,30.961256823325783,-12.943623329498186,225.98,150.22,196.73
30,LPLA,-57.4110165145143,74.47013487475914,-25.69494307108421,97.49,41.52,72.44
31,MEDP,-38.364905284147554,52.45875121319961,-6.031904287138582,100.3,61.82,94.25
32,MRCY,-33.96553718052503,55.41155866900174,2.6251879264484748,86.47,57.1,88.74
33,NVDA,-32.41499841118526,59.612581691663934,7.8741658722593035,314.7,212.69,339.48
34,ORAN,-16.63216011042098,-2.566225165562918,-18.771566597653557,14.49,12.08,11.77
35,ORLY,-33.46423562412342,58.335888394910306,5.34999362488844,392.15,260.92,413.13
36,OSBC,-49.224489795918366,26.527331189710615,-35.755102040816325,12.25,6.22,7.87
37,PCSB,-41.74516608824988,17.617021276595747,-31.482399603371345,20.17,11.75,13.82
38,SSD,-42.172787193973626,64.07490331772846,-5.120056497175135,84.96,49.13,80.61
39,TDY,-40.51667258793077,57.819965870307165,-6.123432979749276,394.06,234.4,369.93
40,TER,-32.377169755810534,40.4394170110942,-5.030891438658431,67.98,45.97,64.56
41,TRT,-32.79103880517402,13.095238095238098,-23.98986531537538,3.7495,2.52,2.85
42,TTWO,-3.276378368856802,22.081588053177928,18.081733309846737,113.54,109.82,134.07
43,UFPT,-32.886297376093296,29.134086301766587,-13.333333333333332,51.45,34.53,44.59
44,UMBF,-37.08364174685418,22.51764705882353,-22.916358253145816,67.55,42.5,52.07
45,ZTS,-35.679577953630435,49.05029138786965,-4.130223517978612,144.06,92.66,138.11
