,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ACC,-56.423173803526446,61.03082851637763,-29.82787573467674,47.64,20.76,33.43
1,ACHC,-66.13969531474562,149.23599320882852,-15.607933314170738,34.79,11.78,29.36
2,AESE,-43.26241134751772,14.375,-35.106382978723396,2.82,1.6,1.83
3,APTO,-38.72093023255814,34.91461100569262,-17.32558139534883,8.6,5.27,7.11
4,ARCB,-20.595333869670156,13.47517730496454,-9.895414320193085,24.86,19.74,22.4
5,ATEN,-37.638888888888886,50.33407572383073,-6.250000000000002,7.2,4.49,6.75
6,BBDC,-48.243114909781575,37.43119266055046,-28.869895536562193,10.53,5.45,7.49
7,BDC,-36.183673469387756,10.105532459226096,-29.73469387755102,49.0,31.27,34.43
8,BHE,-36.49766271125494,25.594563986409963,-20.244516361021212,27.81,17.66,22.18
9,BLRX,-45.116279069767444,46.61016949152543,-19.53488372093023,2.15,1.18,1.73
10,BOMN,-25.272547076313177,8.819628647214854,-18.681863230921703,20.18,15.08,16.41
11,CCEP,-45.952337638712024,32.58162234937731,-28.34273239949063,54.97,29.71,39.39
12,CHT,-4.9426542872747,5.486929043378329,0.2730748225013693,36.62,34.81,36.72
13,CIO,-48.63701578192252,33.10055865921787,-31.63558106169297,13.94,7.16,9.53
14,COMM,-48.4472049689441,39.49129852744311,-28.088336783988957,14.49,7.47,10.42
15,CPAH,-4.054054054054068,47.18309859154929,41.216216216216196,2.22,2.13,3.135
16,CRWD,-22.08087233075874,54.51895043731777,20.39981826442526,66.03,51.45,79.5
17,DQ,-42.70994332818135,13.062050359712236,-35.22668727460072,77.64,44.48,50.29
18,ESBK,-25.786163522012576,-5.508474576271189,-29.87421383647799,15.9,11.8,11.15
19,FBIO,-53.649635036496356,130.70866141732284,6.934306569343063,2.74,1.27,2.93
20,FSM,-38.46153846153847,79.74137931034484,10.610079575596815,3.77,2.32,4.17
21,HIBB,-66.94421315570357,135.64231738035264,-22.10657785179017,24.02,7.94,18.71
22,HRB,-46.4069264069264,39.49919224555734,-25.238095238095248,23.1,12.38,17.27
23,IMXI,-29.481346678798907,44.90322580645162,2.18380345768881,10.99,7.75,11.23
24,ING,-52.446906740535546,26.990291262135916,-39.61218836565097,10.83,5.15,6.54
25,LOB,-50.68946497517926,56.37583892617451,-22.890237175951455,18.13,8.94,13.98
26,MIC,-63.338533541341654,76.47416413373863,-35.301983507911736,44.87,16.45,29.03
27,MLSS,-47.389558232931726,41.221374045801525,-25.702811244979923,2.49,1.31,1.85
28,OFLX,-29.635136680773194,67.42522756827047,17.80853254031796,87.43,61.52,103.0
29,ORMP,-41.33064516129032,13.402061855670093,-33.46774193548387,4.96,2.91,3.3
30,PTLA,-51.10456553755523,168.82530120481928,31.443298969072174,13.58,6.64,17.85
31,RC,-71.98096371207613,30.99787685774947,-63.295657346817364,16.81,4.71,6.17
32,REZI,-58.04540967423495,54.35294117647058,-35.241855873642656,10.13,4.25,6.56
33,RIVE,-56.4857024450891,14.666666666666659,-50.10360547036884,12.065,5.25,6.02
34,RMR,-45.73770491803278,16.529995684074226,-36.768149882903984,42.7,23.17,27.0
35,SBBP,-51.85185185185185,111.24260355029587,1.709401709401711,3.51,1.69,3.57
36,SCHN,-33.537263626251395,30.54393305439331,-13.23692992213571,17.98,11.95,15.6
37,SCM,-65.32797858099063,52.509652509652526,-47.121820615796516,14.94,5.18,7.9
38,SCSC,-42.272584198929806,34.296619411123224,-22.474032105760152,31.77,18.34,24.63
39,SMIT,-27.215189873417728,14.347826086956525,-16.772151898734187,3.16,2.3,2.63
40,SNDX,-12.655800575263665,76.18002195389684,53.88302972195591,10.43,9.11,16.05
41,TRUP,-21.77443609022556,20.99192618223759,-5.35338345864662,33.25,26.01,31.47
42,URBN,-50.215672178289,27.94223826714801,-36.30481667864846,27.82,13.85,17.72
43,VSH,-38.32364341085271,27.415553809897865,-21.41472868217055,20.64,12.73,16.22
44,WATT,-56.105263157894726,133.81294964028774,2.6315789473684235,1.9,0.8340000000000001,1.95
45,WU,-29.252479023646064,9.86522911051212,-22.27307398932113,26.22,18.55,20.38
