,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ADRO,-29.72222222222223,28.853754940711465,-9.444444444444452,3.6,2.53,3.26
1,ADT,-48.476454293628805,87.36559139784944,-3.4626038781163437,7.22,3.72,6.97
2,APEN,-31.84931506849315,-4.020100502512566,-34.58904109589041,2.92,1.99,1.91
3,ASTE,-34.48199199644286,45.60570071258907,-4.602045353490441,44.98,29.47,42.91
4,AVNS,-33.65477338476374,41.08527131782946,-6.396657023465118,31.11,20.64,29.12
5,BBW,-61.2756264236902,31.176470588235293,-49.20273348519362,4.39,1.7,2.23
6,BRY,-68.45637583892616,84.68085106382978,-41.74496644295303,7.45,2.35,4.34
7,CHMI,-69.435833849969,80.12170385395541,-44.94730316181028,16.13,4.93,8.88
8,CKH,-43.43100189035917,17.543859649122805,-33.506616257088844,42.32,23.94,28.14
9,CWEN,-20.33751622674167,18.08799565453557,-5.928169623539598,23.11,18.41,21.74
10,CWENA,-25.233644859813076,20.47619047619046,-9.924343569203385,22.47,16.8,20.24
11,ETH,-27.291381668946638,11.288805268109117,-19.083447332421333,14.62,10.63,11.83
12,GLDD,-32.87671232876712,25.850340136054427,-15.525114155251137,10.95,7.35,9.25
13,IPGP,-23.562719283009695,38.311216142519534,5.721332545940866,143.935,110.02,152.17
14,KPTI,12.009803921568633,2.84463894967177,15.196078431372552,16.32,18.28,18.8
15,LMNX,0.12578616352200245,24.874371859296488,25.0314465408805,23.85,23.88,29.82
16,MMAC,-32.01754385964913,12.672811059907835,-23.40225563909775,31.92,21.7,24.45
17,MOGO,-78.86792452830188,56.28571428571426,-66.97358490566037,2.65,0.56,0.8752
18,RCMT,-58.208955223880594,24.107142857142836,-48.13432835820896,2.68,1.12,1.39
19,SHOP,-30.894129342243335,98.3084259037268,37.042764308462644,543.21,375.39,744.43
20,STRL,-46.34473507712944,10.624999999999996,-40.643863179074444,14.91,8.0,8.85
21,TDS,-38.25983313468416,30.30888030888032,-19.54707985697259,25.17,15.54,20.25
22,TKAT,-33.93009377664109,45.16129032258065,-4.092071611253188,1.4076,0.93,1.35
23,TRPX,-8.499999999999996,15.846994535519126,6.000000000000005,0.5,0.4575,0.53
24,TYME,-30.201438848920862,56.668728097299535,9.352517985611518,1.39,0.9702,1.52
25,VERI,-30.693069306930685,282.85714285714283,165.34653465346537,3.03,2.1,8.04
26,WPP,-55.35826524198618,34.98768039422739,-39.739157762413576,63.64,28.41,38.35
27,YELP,-45.622796709753224,17.39600216099405,-36.163337250293765,34.04,18.51,21.73
