,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AAPL,-30.66868549533403,41.841600927040155,-1.6593535628205935,323.62,224.37,318.25
1,ACN,-33.45220452019266,40.35075509777994,-6.599666543164135,215.92,143.69,201.67
2,ALK,-63.12720576952585,43.404078235538904,-47.12290931410158,65.17,24.03,34.46
3,AN,-43.75260308204914,53.387634209552004,-13.723448563098716,48.02,27.01,41.43
4,APD,-30.916269251817685,36.185141175804915,-5.91822375107497,255.82,176.73,240.68
5,ARD,-51.66825548141087,18.83629191321499,-42.564346997140134,20.98,10.14,12.05
6,ARNC,-64.80774875256824,14.512093411175982,-59.7006163780452,34.07,11.99,13.73
7,ASX,-36.56126482213438,25.545171339563872,-20.355731225296434,5.06,3.21,4.03
8,BBAR,-47.05882352941177,49.14529914529916,-21.040723981900445,4.42,2.34,3.49
9,BLK,-42.76574545073156,63.960662146478526,-6.158337266418448,572.07,327.42,536.84
10,CBPO,-5.488380070319875,-0.08166228109970892,-5.565560415058739,116.61,110.21,110.12
11,CBZ,-38.79492600422832,33.160621761658014,-18.49894291754757,28.38,17.37,23.13
12,CFFI,-37.71428571428571,13.608562691131484,-29.23809523809524,52.5,32.7,37.15
13,CGNX,-26.865671641791046,64.93982208267923,20.62763107539227,52.26,38.22,63.04
14,COST,-11.606092502012263,8.41592827373657,-4.166924648628561,323.02,285.53,309.56
15,CP,-32.88680013321985,38.4649316277018,-7.0717536913000085,270.23,181.36,251.12
16,EHC,-39.53628788793624,48.77171959257039,-10.047095761381483,82.81,50.07,74.49
17,EXC,-39.556451612903224,27.61841227484989,-22.86290322580646,49.6,29.98,38.26
18,FBP,-59.76267529665587,50.93833780160858,-39.26645091693635,9.27,3.73,5.63
19,FIS,-34.865534999046346,35.06100536847242,-12.028736728336186,157.29,102.45,138.37
20,FTV,-45.34218058808223,46.48893120685551,-19.93234452250846,76.86,42.01,61.54
21,FVCB,-30.29020556227328,-1.4744145706851686,-31.3180169286578,16.54,11.53,11.36
22,GD,-42.85714285714286,39.296435272045045,-20.40203698740284,186.55,106.6,148.49
23,GOLD,-19.38095238095238,41.464855286473714,14.047619047619046,21.0,16.93,23.95
24,HRZN,-55.28882220555139,82.21476510067113,-18.529632408102028,13.33,5.96,10.86
25,ITT,-44.42656524283206,54.80389576204264,-13.97015798712697,68.36,37.99,58.81
26,IX,-37.64434180138568,24.46296296296295,-22.390300230946885,86.6,54.0,67.21
27,KMX,-52.36192949166083,85.91194968553458,-11.435134325377,100.13,47.7,88.68
28,MAS,-38.862980235398624,70.10533962949509,3.997335109926709,45.03,27.53,46.83
29,MIDD,-60.828793426810755,59.87232102143184,-37.376082879342675,111.97,43.86,70.12
30,MO,-30.482941958351798,23.677501593371584,-14.023039432875493,45.14,31.38,38.81
31,MTRN,-38.253189401373895,66.62428480610299,2.8851815505397425,50.95,31.46,52.42
32,PEBO,-41.8036564756491,23.336853220696927,-28.22246120755877,32.545,18.94,23.36
33,PLPC,-27.336860670194003,26.55339805825242,-8.042328042328046,56.7,41.2,52.14
34,PSO,-27.665317139001345,6.71641791044775,-22.807017543859654,7.41,5.36,5.72
35,PSXP,-52.4810085663488,53.435374149659864,-27.089057701632452,61.87,29.4,45.11
36,QGEN,2.5020177562550434,14.015748031496054,16.868442292171093,37.17,38.1,43.44
37,RBNC,-44.80220791168353,13.833333333333334,-37.16651333946641,21.74,12.0,13.66
38,SSB,-29.88283764645294,-1.7260374586852694,-31.09308613364233,77.67,54.46,53.52
39,SSBI,-44.89876309777043,43.837575064340875,-20.74371700937524,12.693,6.994,10.06
40,SYF,-61.64219358705423,65.93749999999997,-36.350014983518136,33.37,12.8,21.24
41,TM,-19.39930354033663,15.535553555355552,-6.877539175856057,137.84,111.1,128.36
42,TREE,-50.35664631566221,61.52207001522071,-19.815027504080273,330.86,164.25,265.3
43,VCRA,-21.434108527131787,-4.982733103108032,-25.34883720930232,25.8,20.27,19.26
44,VEL,-66.80526680526681,-13.152400835073065,-71.17117117117117,14.43,4.79,4.16
