,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ALE,-34.87096372023438,9.992343032159262,-28.363047001620735,80.21,52.24,57.46
1,ATI,-74.31237721021611,67.3040152963671,-57.02357563850688,20.36,5.23,8.75
2,ATNX,-54.42866801893171,64.98516320474775,-24.814063556457068,14.79,6.74,11.12
3,AVXL,-47.378277153558045,42.34875444839857,-25.0936329588015,5.34,2.81,4.0
4,BPRN,-29.503500954805865,-7.67494356659142,-34.914067472947174,31.42,22.15,20.45
5,BXP,-46.21808143547274,12.613884255100727,-39.434092477570736,144.9,77.93,87.76
6,BYND,-54.361617763679625,109.93918331885318,-4.187153053132436,126.1,57.55,120.82
7,CIDM,-45.573159366262814,197.73972602739727,62.05032618825722,0.5365,0.292,0.8694
8,CPLP,-57.21153846153846,56.17977528089888,-33.17307692307693,12.48,5.34,8.34
9,EGAN,-40.0396432111001,67.10743801652892,0.19821605550049132,10.09,6.05,10.11
10,EPAC,-40.11010617381046,20.87984241628365,-27.60519071962249,25.43,15.23,18.41
11,EVOK,-42.381578947368425,187.73692623886734,65.78947368421052,1.52,0.8758,2.52
12,FRTA,-73.63819771351716,124.48979591836736,-40.82044384667115,14.87,3.92,8.8
13,FSK,-62.11878009630819,57.627118644067814,-40.28892455858748,6.23,2.36,3.72
14,GBX,-48.34965542256075,53.16011235955055,-20.892274211099025,27.57,14.24,21.81
15,HOME,-67.00434153400869,103.94736842105266,-32.70622286541244,6.91,2.28,4.65
16,IBM,-37.180167042290876,31.40234251345363,-17.453267930531627,150.86,94.77,124.53
17,IDN,-70.39827771797631,116.36363636363636,-35.95263724434875,9.29,2.75,5.95
18,IDT,-40.04602991944763,25.527831094049905,-24.741081703107014,8.69,5.21,6.54
19,IMMR,-37.90931989924434,40.162271805273846,-12.972292191435772,7.94,4.93,6.91
20,ITI,-48.87640449438202,77.28937728937728,-9.363295880149813,5.34,2.73,4.84
21,KW,-48.25396825396825,27.87028921998247,-33.83219954648526,22.05,11.41,14.59
22,MBT,-40.07285974499089,36.17021276595746,-18.39708561020036,10.98,6.58,8.96
23,MRCC,-56.0931899641577,54.081632653061206,-32.34767025089606,11.16,4.9,7.55
24,MTX,-45.26087741469579,67.34828496042218,-8.395017151110306,55.39,30.32,50.74
25,NDRA,-39.53488372093023,14.1025641025641,-31.007751937984494,1.29,0.78,0.89
26,NICK,-31.631382316313815,0.36429872495445487,-31.382316313823157,8.03,5.49,5.51
27,NMRD,81.6611664559109,21.65195246179967,120.99435585849551,3.2423,5.89,7.1653
28,NNI,-34.59247915603199,32.023933402705524,-13.64641824059895,58.77,38.44,50.75
29,NUS,-36.413228775997275,97.47989276139411,25.57108762359359,29.33,18.65,36.83
30,OSPN,-19.414893617021278,31.88118811881188,6.276595744680849,18.8,15.15,19.98
31,PESI,-45.93241551939925,31.481481481481467,-28.911138923654576,7.99,4.32,5.68
32,PFSW,-56.756756756756765,201.0416666666667,30.180180180180177,4.44,1.92,5.78
33,SAN,-45.803357314148684,3.982300884955766,-43.64508393285371,4.17,2.26,2.35
34,SAR,-66.497277676951,69.88082340195015,-43.08529945553539,27.55,9.23,15.68
35,SHEN,-9.36678130689865,17.678571428571434,6.655876997774628,49.43,44.8,52.72
36,SQM,-46.83749594550762,54.17937766931055,-18.034382095361657,30.83,16.39,25.27
37,SRTS,-43.757030371203605,-8.800000000000008,-48.70641169853769,4.445,2.5,2.28
38,TAIT,-22.677682448893126,12.785388127853892,-12.791724040532424,2.8323,2.19,2.47
39,TCON,-70.17994858611826,80.17241379310346,-46.27249357326479,3.89,1.16,2.09
40,TROX,-52.05761316872428,52.360515021459214,-26.954732510288075,9.72,4.66,7.1
41,UL,-25.57130942452044,20.14791573285523,-10.57547956630526,59.95,44.62,53.61
42,UXIN,-37.56345177664975,14.63414634146341,-28.426395939086298,1.97,1.23,1.41
43,VECO,-49.10071942446043,33.922261484098925,-31.83453237410072,16.68,8.49,11.37
44,YIN,-5.77557755775577,-0.1751313485113798,-5.940594059405932,6.06,5.71,5.7
