,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AGRX,-56.830601092896174,83.54430379746833,-20.76502732240438,3.66,1.58,2.9
1,AKCA,-34.6529284164859,25.311203319502063,-18.11279826464209,18.44,12.05,15.1
2,APPF,-37.99171842650104,71.06288258208124,6.073153899240844,144.9,89.85,153.7
3,ATNM,-26.92619626926197,14.317425083240854,-16.463909164639087,0.2466,0.1802,0.20600000000000002
4,BNTC,-39.96212121212122,123.02839116719245,33.90151515151515,5.28,3.17,7.07
5,CMCL,-28.239845261121857,107.4123989218329,48.83945841392651,10.34,7.42,15.39
6,CONN,-54.285714285714285,71.75480769230768,-21.483516483516485,9.1,4.16,7.145
7,CULP,-27.11234911792015,-13.503184713375791,-36.95450324976787,10.77,7.85,6.79
8,DDS,-44.71557351569786,-14.675288164183296,-52.828722412185265,64.34,35.57,30.35
9,EB,-66.51162790697674,20.27777777777778,-59.72093023255814,21.5,7.2,8.66
10,EIDX,-13.29479768786127,7.377777777777778,-6.897880539499034,51.9,45.0,48.32
11,ERF,-75.79143389199255,114.61538461538461,-48.04469273743017,5.37,1.3,2.79
12,FRSX,-51.289455342029264,79.88552739165985,-12.376779846659362,1.0043,0.4892,0.88
13,GRNQ,-21.988766382359064,345.3333333333333,247.41002704389427,0.4807,0.375,1.67
14,GSUM,-37.87533650859391,33.33333333333335,-17.167115344791878,0.9658,0.6,0.8
15,HNNA,-36.64690847789439,15.164520743919892,-27.039715772110135,11.0334,6.99,8.05
16,HVT,-32.498543972044274,47.71354616048318,-0.2912055911473541,17.17,11.59,17.12
17,IGT,-69.09340659340658,91.1111111111111,-40.93406593406594,14.56,4.5,8.6
18,INSM,-56.088917525773184,83.05209097578869,-19.619845360824744,31.04,13.63,24.95
19,INTG,-23.94201932689104,0.38335158817086684,-23.65044985004998,36.012,27.39,27.495
20,JNPR,-27.999999999999996,37.268518518518505,-1.1666666666666714,24.0,17.28,23.72
21,LTC,-46.03010930088678,43.37027130301873,-22.623221282738708,48.49,26.17,37.52
22,LYTS,-60.567375886524815,117.26618705035972,-14.32624113475177,7.05,2.78,6.04
23,MHK,-51.7779639077134,47.102479077846205,-29.06418944643266,131.33,63.33,93.16
24,MKL,-44.47362121076099,25.38230419962005,-30.379746835443044,1336.68,742.21,930.6
25,NMCI,-44.46031746031746,2.8436696198914015,-42.88095238095238,1.26,0.6998,0.7197
26,PAVM,-49.45054945054945,43.478260869565226,-27.472527472527474,2.73,1.38,1.98
27,PHI,-12.917485265225928,33.44613649182177,16.20825147347741,20.36,17.73,23.66
28,PTI,-33.139534883720934,13.043478260869579,-24.418604651162788,1.72,1.15,1.3
29,PXD,-56.5842601119218,50.98711045847611,-34.44782885882269,141.17,61.29,92.54
30,RCM,-35.829662261380314,22.997711670480545,-21.071953010279,13.62,8.74,10.75
31,SAVE,-76.1059795819154,31.536113936927766,-68.57073407875546,41.14,9.83,12.93
32,SCHL,-32.43944636678201,30.13230900554844,-12.08189158016148,34.68,23.43,30.49
33,SGEN,-17.19909917424306,52.66445048856656,26.407540245224798,119.89,99.27,151.55
34,SMTC,-27.157722913691074,44.08963585434172,4.958171801673128,49.01,35.7,51.44
35,SWCH,-30.3972366148532,55.99669148056245,8.578008059873335,17.37,12.09,18.86
36,TGH,-34.73473473473474,27.76073619631903,-16.616616616616618,9.99,6.52,8.33
37,TLND,-47.786885245901644,56.46258503401361,-18.306010928961754,36.6,19.11,29.9
38,VEC,-40.81067036203014,62.51097453906936,-3.8108435821929603,57.73,34.17,55.53
39,VEON,-43.51464435146443,11.111111111111104,-37.23849372384937,2.39,1.35,1.5
40,XBIO,-56.8,85.18518518518518,-20.0,1.25,0.54,1.0
41,ZUO,-50.15556938394524,40.32459425717853,-30.056004978220287,16.07,8.01,11.24
