,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AES,-43.232902917264475,8.593091828138176,-38.35485413677666,20.91,11.87,12.89
1,BCBP,-25.34883720930232,0.4153686396676962,-25.038759689922486,12.9,9.63,9.67
2,BCOW,-29.639401934916442,8.125000000000004,-23.9226033421284,11.37,8.0,8.65
3,BHB,-36.97478991596639,42.10526315789474,-10.43785935426802,22.61,14.25,20.25
4,BHP,-38.323935446237606,47.22572509457757,-9.196966750923579,51.43,31.72,46.7
5,BNS,-42.97872340425532,29.353233830845788,-26.241134751773046,56.4,32.16,41.6
6,CBSH,-33.74999999999999,38.52743439600954,-8.22557471264367,69.6,46.11,63.875
7,CIX,-16.486486486486495,14.967637540453087,-3.9864864864864855,14.8,12.36,14.21
8,CNO,-53.80684721512519,61.39380530973453,-25.447112927950947,19.57,9.04,14.59
9,CVCY,-43.214285714285715,34.86073674752919,-23.418367346938783,19.6,11.13,15.01
10,DLA,-59.09090909090909,35.04273504273506,-44.75524475524475,22.88,9.36,12.64
11,DLX,-43.00690360521606,14.670255720053834,-34.64587062132447,39.11,22.29,25.56
12,EPC,-37.01279381136566,43.17430325932922,-9.818506396905684,33.61,21.17,30.31
13,EQR,-39.782048277478324,18.447168709865725,-28.673541129599254,85.34,51.39,60.87
14,FANH,-15.799004074241731,-0.2688172043010791,-16.025350837483018,22.09,18.6,18.55
15,GBCI,-32.94930875576036,43.23024054982817,-3.963133640552993,43.4,29.1,41.68
16,GEN,-48.06024096385543,10.183252145673857,-42.7710843373494,1.66,0.8622,0.95
17,HNP,-29.136081309994353,18.96414342629481,-15.697346132128747,17.71,12.55,14.93
18,HSY,-30.568882796435915,22.031768823476604,-15.27197956258958,160.49,111.43,135.98
19,HUBS,-45.590087140482545,77.92075541566376,-3.1934720193421664,198.53,108.02,192.19
20,ICUI,-24.760582928521863,21.16460677611758,-8.836456164700436,216.15,162.63,197.05
21,IMAX,-37.07602339181287,13.197026022304833,-28.77192982456141,17.1,10.76,12.18
22,INT,-42.7007299270073,16.37852593266605,-33.315954118873826,38.36,21.98,25.58
23,IPG,-48.45938375350139,35.40372670807454,-30.212084833933567,24.99,12.88,17.44
24,JOBS,-30.898734177215186,17.768822128594984,-18.620253164556953,79.0,54.59,64.29
25,KDP,-19.65337954939342,19.844693701466788,-3.7088388214904686,28.85,23.18,27.78
26,KFY,-47.199617041646725,43.06436990027199,-24.461464815701298,41.78,22.06,31.56
27,LC,-39.13713405238829,-26.83544303797468,-55.46995377503852,12.98,7.9,5.78
28,MCHP,-40.34784192314696,45.672416424973285,-13.103259879803304,109.82,65.51,95.43
29,MTB,-47.64055628194461,23.802497162315554,-35.17770117675027,168.26,88.1,109.07
30,NTAP,-33.56511933847021,24.893917963224887,-17.02687464762263,53.21,35.35,44.15
31,OIIM,-29.677419354838708,44.95412844036697,1.9354838709677435,1.55,1.09,1.58
32,POL,-51.029601029601025,62.61498028909329,-20.366795366795362,31.08,15.22,24.75
33,SCPL,-16.887080366225838,62.423500611995095,34.994913530010166,9.83,8.17,13.27
34,SPNS,-42.16403542549095,53.79494007989349,-11.051212938005383,25.97,15.02,23.1
35,STT,-45.13712544438802,44.54987271464939,-20.695784662265115,78.76,43.21,62.46
36,SWK,-55.47932505099203,75.60738581146742,-21.81840657642623,161.79,72.03,126.49
37,TKR,-51.72940951652971,70.66508313539191,-17.618956621440855,52.33,25.26,43.11
38,USB,-47.15981735159817,26.2011752506049,-33.31506849315069,54.75,28.93,36.51
39,VIAC,-68.37678721614802,87.94326241134752,-40.56630221474629,35.67,11.28,21.2
40,VIACA,-62.116991643454035,69.5855614973262,-35.75588756647252,39.49,14.96,25.37
