,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,ADAP,-29.396984924623116,72.95373665480427,22.110552763819104,3.98,2.81,4.86
1,AIMT,-54.10256410256411,35.674381484437355,-37.72893772893773,27.3,12.53,17.0
2,AMSC,-40.86956521739131,57.983193277310924,-6.583850931677032,8.05,4.76,7.52
3,AMTX,-10.58514135437211,19.11764705882353,6.508875739644984,0.7605,0.68,0.81
4,AY,-40.67796610169491,39.365079365079374,-17.325800376647834,31.86,18.9,26.34
5,AZRX,-38.08049535603716,36.666666666666664,-15.376676986584119,0.9690000000000001,0.6,0.82
6,CASI,-21.296296296296305,58.823529411764724,25.0,2.16,1.7,2.7
7,CCXI,-25.67300079176565,60.798934753661804,19.517022961203484,50.52,37.55,60.38
8,CDAY,-38.11920529801324,45.376712328767134,-10.039735099337745,75.5,46.72,67.92
9,CEL,-43.90243902439024,34.34782608695652,-24.63414634146341,4.1,2.3,3.09
10,CPS,-51.92765349833413,16.93069306930694,-43.788672060923375,21.01,10.1,11.81
11,CTMX,-32.00000000000001,77.07910750507101,20.413793103448285,7.25,4.93,8.73
12,CTSO,-22.6027397260274,113.8274336283186,65.49657534246575,5.84,4.52,9.665
13,ECT,-47.0218398411648,43.66021236727047,-23.891462607544675,0.6044,0.3202,0.46
14,EDNT,-19.92337164750958,20.574162679425847,-3.4482758620689604,2.61,2.09,2.52
15,ETON,-56.02941176470588,52.84280936454849,-32.79411764705882,6.8,2.99,4.57
16,FI,-36.56509695290858,4.803493449781654,-33.51800554016621,3.61,2.29,2.4
17,FSLY,-25.70247933884297,125.80645161290322,67.76859504132233,24.2,17.98,40.6
18,HMHC,-65.15151515151516,-29.1304347826087,-75.30303030303031,6.6,2.3,1.63
19,JFK,-1.6256157635468071,2.453680520781182,0.7881773399014785,10.15,9.985,10.23
20,LEE,-44.672727272727265,35.83086866031328,-24.848484848484844,1.65,0.9129,1.24
21,LINX,-55.49999999999999,9.550561797752804,-51.24999999999999,8.0,3.56,3.9
22,NWGI,-71.25,139.13043478260872,-31.25,4.0,1.15,2.75
23,PDD,-8.160517102073797,77.00879765395894,62.56396444923241,37.13,34.1,60.36
24,PEIX,-52.694816340542395,76.88679245283018,-16.32337796086509,0.5826,0.2756,0.4875
25,PFIE,-41.40625,3.6666666666666625,-39.25781250000001,1.28,0.75,0.7775
26,PFMT,-23.07692307692307,-33.333333333333336,-48.717948717948715,1.17,0.9,0.6
27,RETA,-42.30683390617328,13.918762088974862,-34.27665937597643,224.03,129.25,147.24
28,SCWX,-31.44694533762058,23.264540337711075,-15.498392282958198,15.55,10.66,13.14
29,SDRL,-64.42335766423358,-1.518260155929425,-64.96350364963504,1.37,0.4874,0.48
30,SINO,-24.083526682134572,13.050122249388757,-14.176334106728534,0.431,0.3272,0.3699
31,SJT,-37.35849056603774,80.12048192771087,12.830188679245294,2.65,1.66,2.99
32,SSP,-49.38980617372577,27.234042553191504,-35.60660445082555,13.93,7.05,8.97
33,TLGT,-47.306930693069305,51.4468245020669,-20.19801980198019,5.05,2.661,4.03
34,TPC,-44.304857621440526,56.9924812030075,-12.56281407035176,11.94,6.65,10.44
35,TRX,1.591601760921091,39.28333333333334,41.500169319336266,0.5906,0.6,0.8357
36,TUES,-46.107784431137716,-65.55555555555556,-81.437125748503,1.67,0.9,0.31
37,TV,-56.35407537248028,18.072289156626493,-48.466257668711656,11.41,4.98,5.88
38,UMRX,-41.84754521963824,31.970673183736942,-23.255813953488374,0.774,0.4501,0.594
39,WRLD,-35.67181926278239,23.992606284658034,-20.237812128418547,84.1,54.1,67.08
40,WYNN,-57.72196519057061,44.519715129407686,-38.89990453110082,136.17,57.57,83.2
41,XOM,-47.87868743785218,43.211446740858506,-25.356314219423275,60.34,31.45,45.04
