,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AIR,-70.81307998232434,57.002271006813,-54.17587273530712,45.26,13.21,20.74
1,ALRM,-19.565675732658658,23.06684141546528,-1.012017710309924,47.43,38.15,46.95
2,AMWD,-68.8833015432634,74.44970743939815,-45.71701057742327,115.34,35.89,62.61
3,AUY,-36.65158371040724,82.85714285714288,15.837104072398194,4.42,2.8,5.12
4,BAH,-25.032662660047038,37.22551411641685,2.874314084138997,76.54,57.38,78.74
5,BAX,-22.91756118505796,22.824119203453556,-5.324173465006434,93.16,71.81,88.2
6,BMA,-53.38414634146341,27.40353172007849,-40.609756097560975,32.8,15.29,19.48
7,BPOP,-52.25387666786873,51.2084592145015,-27.803822574828708,55.46,26.48,40.04
8,CIEN,-21.304744525547452,58.81159420289855,24.977189781021885,43.84,34.5,54.79
9,CMCSA,-25.668914509462688,15.74480538484049,-13.965629758538183,45.97,34.17,39.55
10,CMS,-29.16179906542057,19.41867656153371,-15.40595794392524,68.48,48.51,57.93
11,CNC,-32.3883033991391,46.87156970362241,-0.6976398990648639,67.37,45.55,66.9
12,CRI,-41.054818025828595,32.25065114141259,-22.044613022667757,110.73,65.27,86.32
13,CVBF,-23.695345557122703,20.887245841035124,-7.757404795486594,21.27,16.23,19.62
14,DRI,-66.00099436526351,93.76066292956374,-34.123301292674846,120.68,41.03,79.5
15,EQH,-61.37879911045219,88.57965451055661,-27.16827279466272,26.98,10.42,19.65
16,ERIE,-4.33226363860774,12.585472842213902,7.707973339916076,162.04,155.02,174.53
17,EXP,-52.31415000552303,57.47046560111188,-24.908869987849325,90.53,43.17,67.98
18,FANG,-74.30949678395761,111.19293078055964,-45.743473325766175,79.29,20.37,43.02
19,FDS,-33.729670187261064,48.13004155463211,-1.8337329099980642,308.66,204.55,303.0
20,FMBH,-38.71463714637147,33.21625689914702,-18.3579335793358,32.52,19.93,26.55
21,FSBW,-41.994954395497764,43.52626296420207,-16.747525713176795,51.53,29.89,42.9
22,GMS,-62.47379454926625,92.73743016759775,-27.672955974842775,28.62,10.74,20.7
23,GOOGL,-30.870828332907056,34.54128048722642,-6.992727248880226,1524.87,1054.13,1418.24
24,HMSY,-15.559502664298398,32.73033235170384,12.078152753108357,28.15,23.77,31.55
25,HWBK,-23.836206896551715,9.11148839841539,-16.896551724137925,23.2,17.67,19.28
26,ICLR,-34.397923484933976,42.44796146568038,-6.551179325132596,177.22,116.26,165.61
27,INCY,-23.34384858044164,59.148464704020256,21.997088085416156,82.42,63.18,100.55
28,KBH,-71.5823735603405,197.7973568281938,-15.373059589384077,39.94,11.35,33.8
29,KEYS,-17.577173030056866,27.682641369964273,5.23964256701868,98.48,81.17,103.64
30,LCII,-48.69306757583705,70.02896575225765,-12.763353439986009,114.39,58.69,99.79
31,MLHR,-51.528765755647065,24.871266735324397,-39.47335579683015,40.065,19.42,24.25
32,MSI,-33.07543520309478,9.079961464354529,-26.998710509348808,186.12,124.56,135.87
33,MTG,-60.015060240963855,60.26365348399247,-35.91867469879518,13.28,5.31,8.51
34,OPOF,-58.666666666666664,28.183361629881155,-47.01754385964912,28.5,11.78,15.1
35,PNFP,-48.70890136327185,28.298936835522206,-34.19406575781876,62.35,31.98,41.03
36,REI,-65.59473684210526,83.57044515832952,-36.8421052631579,1.9,0.6537,1.2
37,RM,-57.561837455830386,37.718567860116565,-41.554770318021205,28.3,12.01,16.54
38,SYY,-52.40157480314961,54.2597187758478,-26.5748031496063,76.2,36.27,55.95
39,TECD,-21.34582032604926,22.728876345034408,-3.46860908775581,144.15,113.38,139.15
40,TFX,-42.97970339626462,59.020904531534335,-9.325808574176232,395.14,225.31,358.29
41,TPB,-29.740093736685132,52.39539114614919,7.072858968896464,23.47,16.49,25.13
42,ULTA,-51.74829886141615,69.8617704551801,-18.038806171259182,296.86,143.24,243.31
43,USFD,-66.6583040642248,45.974416854778035,-51.32965378825891,39.86,13.29,19.4
44,USLM,-25.23590333716917,13.560104663690938,-15.09781357882624,86.9,64.97,73.78
45,VALU,-32.882882882882875,27.561521252796418,-14.384384384384372,33.3,22.35,28.51
46,WAFD,-37.622337363270006,21.91970466082141,-23.949337938975244,34.74,21.67,26.42
47,WEX,-64.57393377032433,78.40922744202813,-36.796628926534424,234.94,83.23,148.49
