,Symbol,Correction,Advance,Recovery,20200219,20200323,20200528
0,AAXN,-28.672665916760412,15.439205172685709,-17.660292463442072,88.9,63.41,73.2
1,ABC,-22.28529380847261,27.688353848234815,-0.767370966046452,95.13,73.93,94.4
2,AWK,-30.014419610670515,27.454414340166895,-10.800288392213405,138.7,97.07,123.72
3,AZPN,-38.67144861999064,33.142639206712445,-18.345548105410874,128.26,78.66,104.73
4,BANF,-45.85457016649677,24.599937245058047,-32.53482840638804,58.86,31.87,39.71
5,CBFV,-42.6605504587156,36.628571428571426,-21.657929226736567,30.52,17.5,23.91
6,CBOE,-36.449684490202586,34.086752025084905,-14.787446031218867,120.44,76.54,102.63
7,CBRE,-52.94952681388013,47.90479383171304,-30.410094637223974,63.4,29.83,44.12
8,CIB,-70.05241279595157,55.522027761013874,-53.42490511476595,55.33,16.57,25.77
9,CNOB,-52.149851000425706,33.7188612099644,-36.01532567049808,23.49,11.24,15.03
10,CSV,-43.6,31.347517730496456,-25.92,25.0,14.1,18.52
11,DIOD,-32.43079409981815,44.31818181818182,-2.485350575873922,49.49,33.44,48.26
12,EGP,-35.880847433527656,32.620024392948224,-14.96516422579269,140.66,90.19,119.61
13,EXPO,-25.79548214719456,22.193126022913248,-9.32717998542629,82.34,61.1,74.66
14,FCF,-39.88269794721408,3.1707317073170924,-37.976539589442815,13.64,8.2,8.46
15,FMAO,-22.00557103064067,3.7053571428571512,-19.11559888579387,28.72,22.4,23.23
16,FXNC,-24.53476983349658,-13.822193380921485,-34.96571988246818,20.42,15.41,13.28
17,GE,-51.546391752577314,10.965630114566284,-46.23314829500396,12.61,6.11,6.78
18,GHG,-9.0,7.417582417582423,-2.2499999999999964,12.0,10.92,11.73
19,GIB,-38.7661743562933,36.96905016008538,-16.128610639132145,76.51,46.85,64.17
20,GL,-47.40888125169575,32.553740326741185,-30.288505019444692,110.57,58.15,77.08
21,HD,-33.34838285995732,50.957571279019646,0.615662452799212,243.64,162.39,245.14
22,HLG,-46.66595991138536,33.87898275358081,-28.596929667975722,64.1429,34.21,45.8
23,JHG,-54.77538693846734,82.72120200333889,-17.365043412608525,26.49,11.98,21.89
24,KREF,-54.57943925233644,68.4156378600823,-23.50467289719625,21.4,9.72,16.37
25,MSA,-38.15378055713474,40.31943008158107,-13.217737350767479,140.72,87.03,122.12
26,MYFW,-36.81112894596041,9.31414055884843,-30.925628678437672,18.69,11.81,12.91
27,NBN,-47.48881153654898,66.57196969696969,-12.531079065141718,20.11,10.56,17.59
28,NDSN,-42.00244912239781,83.37019907500503,6.350224502886458,171.49,99.46,182.38
29,ODP,-44.00000000000001,74.64285714285715,-2.2000000000000064,2.5,1.4,2.445
30,OZK,-41.085549964054636,40.51250762660158,-17.217828900071886,27.82,16.39,23.03
31,PHM,-61.89044038668099,93.96843291995489,-26.07948442534909,46.55,17.74,34.41
32,QIWI,-51.47198480531813,37.27984344422699,-33.38081671415004,21.06,10.22,14.03
33,RACE,-27.738407454941136,28.71814671814672,-6.986217286981758,179.21,129.5,166.69
34,RMBI,-38.57331571994716,23.548387096774185,-24.108322324966977,15.14,9.3,11.49
35,ROLL,-53.45779497979395,69.04732787085727,-21.321646081165696,175.69,81.77,138.23
36,SAMG,-40.609951845906906,56.89189189189187,-6.8218298555377315,12.46,7.4,11.61
37,SMBC,-32.17344753747324,0.8287292817679591,-31.611349036402565,37.36,25.34,25.55
38,SUI,-39.49430199430199,35.893662938983724,-17.776590693257354,168.48,101.94,138.53
39,TMHC,-71.33093525179856,143.16185696361356,-30.28776978417267,27.8,7.97,19.38
40,TPX,-61.621621621621614,83.40237503452083,-29.613142554319026,94.35,36.21,66.41
41,TSCO,-20.86374695863747,52.42121445042275,20.620437956204384,98.64,78.06,118.98
42,TSE,-37.38548273431994,16.094541361845806,-27.307963354474982,28.38,17.77,20.63
43,WRI,-56.514495168277236,44.44444444444445,-37.187604131956014,30.01,13.05,18.85
44,WST,-26.207370107576097,59.76271712158808,17.89311055161365,174.76,128.96,206.03
45,XEL,-29.36855488063286,28.02000000000001,-9.577623958186186,70.79,50.0,64.01
