,EPS Rating,Avg. Advance
0,1.0,3.116405764420508
1,2.0,-10.029694824567125
2,3.0,-0.4761084076482103
3,4.0,-13.724336024853349
4,5.0,3.560873634475391
5,6.0,-7.802334987369218
6,7.0,-10.926535638952991
7,8.0,2.128129906490833
8,9.0,1.2376568582445866
9,10.0,11.813314303746777
10,11.0,-5.371459010904336
11,12.0,0.1555173860391076
12,13.0,7.128310024849171
13,14.0,-9.57830960710407
14,15.0,14.936083270855436
15,16.0,22.830333320043817
16,17.0,-7.451884586047986
17,18.0,9.038747903916697
18,19.0,-7.682061864981027
19,20.0,-13.549619225526389
20,21.0,-7.141844599654862
21,22.0,1.8864142632094367
22,23.0,-10.076547142515142
23,24.0,-1.0430925319847173
24,25.0,4.658357862786239
25,26.0,-0.8279733056052091
26,27.0,5.454037981761573
27,28.0,-4.772125655417763
28,29.0,-0.7979979843265547
29,30.0,2.5173282857507946
30,31.0,-7.5908187045768205
31,32.0,2.1864173370468634
32,33.0,0.20311364474374444
33,34.0,15.953828853590243
34,35.0,-7.9391790183746815
35,36.0,-3.244835520730872
36,37.0,1.775588933683223
37,38.0,-4.761672273373484
38,39.0,12.062969744489118
39,40.0,4.403344024288745
40,41.0,-3.0440873821682377
41,42.0,2.872297873268113
42,43.0,-1.901031335321057
43,44.0,-2.3636686250750913
44,45.0,4.01193004439861
45,46.0,-1.8024332701844115
46,47.0,-1.0119583483691177
47,48.0,-2.9253087914205818
48,49.0,0.8131527713587475
49,50.0,2.2788292313833796
50,51.0,-5.9994874235905655
51,52.0,10.273587602254311
52,53.0,0.6768430617135667
53,54.0,9.02933658097804
54,55.0,-0.03147352233309143
55,56.0,-2.6921395569936397
56,57.0,1.4207189520743109
57,58.0,2.186738504403054
58,59.0,7.331466841480661
59,60.0,3.4071856717224636
60,61.0,11.742746351127355
61,62.0,5.605720399051503
62,63.0,7.099975929987684
63,64.0,3.8532176570579666
64,65.0,-0.512730425686253
65,66.0,6.843230546489432
66,67.0,-0.8222824735389768
67,68.0,6.512835447096867
68,69.0,4.597057849492657
69,70.0,0.6019369107270123
70,71.0,3.9159568124691604
71,72.0,7.328262803251784
72,73.0,5.848116626070958
73,74.0,3.2748945503399103
74,75.0,8.434491225205463
75,76.0,4.833323756440617
76,77.0,4.167315927014468
77,78.0,2.1043364241919242
78,79.0,3.9086804933433323
79,80.0,7.294850658238107
80,81.0,9.13687660804006
81,82.0,4.365471006879415
82,83.0,6.644484941902711
83,84.0,4.348128206321999
84,85.0,6.28054707527615
85,86.0,9.743388186621146
86,87.0,7.534432268418465
87,88.0,5.494180852848544
88,89.0,8.797120839381707
89,90.0,8.260565843241805
90,91.0,9.103215338315874
91,92.0,9.435436288727916
92,93.0,8.726286979419479
93,94.0,10.332513670683557
94,95.0,9.25845974710799
95,96.0,4.646579460067952
96,97.0,9.441698179214965
97,98.0,3.8229961391057943
98,99.0,4.569510166587673
