,Composite Rating,Avg. Advance
0,1.0,6.736001597651449
1,2.0,0.23275885114247213
2,3.0,13.232055426155465
3,4.0,8.723771092738158
4,5.0,15.672844863151402
5,6.0,13.226940831530925
6,7.0,17.91473421700839
7,8.0,21.878868379866198
8,9.0,-3.006702671983177
9,10.0,17.17454577143592
10,11.0,2.3364649563408375
11,12.0,10.595775349632442
12,13.0,6.349237165348092
13,14.0,4.138539032111167
14,15.0,23.504086630594177
15,16.0,12.02006712314779
16,17.0,6.708075899849835
17,18.0,4.947084376070772
18,19.0,21.02543482243538
19,20.0,8.33585176965232
20,21.0,11.793948368834444
21,22.0,-0.31934679723498177
22,23.0,5.33576936846156
23,24.0,5.28131888789951
24,25.0,5.3955816970415444
25,26.0,7.1720176913954985
26,27.0,12.468769399382143
27,28.0,11.275717107400814
28,29.0,9.285893119994935
29,30.0,5.88014403190321
30,31.0,0.8568249375739819
31,32.0,18.125947693325365
32,33.0,12.79852842827927
33,34.0,13.535571348611873
34,35.0,0.9473675867878069
35,36.0,19.300997014622588
36,37.0,12.323625775573156
37,38.0,9.968114054214848
38,39.0,9.611211508711365
39,40.0,1.9473390140920623
40,41.0,7.270654653220861
41,42.0,13.724608500967227
42,43.0,6.535002773495184
43,44.0,6.138572732218542
44,45.0,15.036578252475769
45,46.0,18.465785155477118
46,47.0,11.979561785529194
47,48.0,6.283758962786345
48,49.0,10.784207534651763
49,50.0,14.186355742138291
50,51.0,12.118966095772906
51,52.0,12.982771100617846
52,53.0,8.137908922917353
53,54.0,13.002327847198563
54,55.0,11.193858818221543
55,56.0,7.570472741182928
56,57.0,22.46632586843427
57,58.0,18.376794538327406
58,59.0,11.821729830181166
59,60.0,5.20232580015593
60,61.0,18.730463184805778
61,62.0,14.506151150860068
62,63.0,15.081177236600643
63,64.0,12.908919221960124
64,65.0,11.08536712451589
65,66.0,13.266563514609123
66,67.0,12.88328668203833
67,68.0,8.758318163364924
68,69.0,15.769479014080169
69,70.0,20.896321495554524
70,71.0,9.84226366426537
71,72.0,13.895545164656555
72,73.0,15.158585234679844
73,74.0,14.71135225568539
74,75.0,10.634551718131972
75,76.0,13.415651977288023
76,77.0,16.961613549135592
77,78.0,16.179055900340728
78,79.0,13.797396111294908
79,80.0,14.197849817160456
80,81.0,16.171957129121406
81,82.0,16.153574029505425
82,83.0,12.497611140062252
83,84.0,16.90291279309071
84,85.0,12.288052330524398
85,86.0,19.614665199895267
86,87.0,14.227820887557272
87,88.0,16.332679957263277
88,89.0,17.554016378675552
89,90.0,19.366187752411353
90,91.0,15.887555524053074
91,92.0,16.952905946753365
92,93.0,13.196279540540662
93,94.0,19.624345358134008
94,95.0,16.79783011710664
95,96.0,21.159185545491834
96,97.0,18.920678737476077
97,98.0,14.83811678646918
98,99.0,26.857696131564115
