,Composite Rating,Avg. Advance
0,1.0,26.01819239540004
1,2.0,-16.490639512148405
2,3.0,-4.340817400588669
3,4.0,5.858396712967824
4,5.0,-9.869467526739657
5,6.0,-16.338415170839877
6,7.0,-10.785604560367345
7,8.0,-5.631402345721421
8,9.0,-5.270147553453627
9,10.0,-16.720195637642007
10,11.0,6.599590556071112
11,12.0,-21.542642966680578
12,13.0,-7.560325190906371
13,14.0,-10.56118611314866
14,15.0,-3.581574936262353
15,16.0,8.957283155849828
16,17.0,-3.198614044381346
17,18.0,-2.4462732345236047
18,19.0,-5.11580147312575
19,20.0,5.42382143590505
20,21.0,-10.111993659591956
21,22.0,-1.7702277150601553
22,23.0,-9.526415939942074
23,24.0,11.841502853997687
24,25.0,1.5826465690392286
25,26.0,-2.9828705711631653
26,27.0,9.82709526132883
27,28.0,1.1919888778269367
28,29.0,-6.644801618473846
29,30.0,3.3913906149622006
30,31.0,-3.523501267935379
31,32.0,0.644087823097747
32,33.0,-4.3403499151428315
33,34.0,-0.6804911438621579
34,35.0,-0.7852051872596447
35,36.0,13.213348524874165
36,37.0,0.7901870696481151
37,38.0,-1.5950405338597944
38,39.0,7.590080173751748
39,40.0,15.223639942741269
40,41.0,3.7245283652095256
41,42.0,6.389527575171171
42,43.0,-10.413133904233707
43,44.0,7.541488089055901
44,45.0,1.9912179024304777
45,46.0,-2.999883222086819
46,47.0,4.105601449111422
47,48.0,0.49033997562160536
48,49.0,14.547116778417509
49,50.0,5.362234039226148
50,51.0,14.76045398225664
51,52.0,11.101632350922472
52,53.0,0.40849638654030335
53,54.0,-1.4102948545947869
54,55.0,9.536522456072339
55,56.0,-2.798468450019957
56,57.0,9.807516952192001
57,58.0,5.500921886768363
58,59.0,7.436538482750845
59,60.0,0.16890693376966104
60,61.0,-2.808811230605436
61,62.0,5.09054123975909
62,63.0,10.162383586058445
63,64.0,7.908087891462177
64,65.0,5.189517777897856
65,66.0,-1.1676267823702284
66,67.0,1.888932509600923
67,68.0,3.813744479351886
68,69.0,4.931221845868274
69,70.0,9.14532194258601
70,71.0,5.929353843429914
71,72.0,1.7520165047015785
72,73.0,11.187783093310898
73,74.0,8.537781250530672
74,75.0,12.548682015060958
75,76.0,8.956796389852713
76,77.0,11.497056566535361
77,78.0,9.759835657314666
78,79.0,1.5688860505820748
79,80.0,11.184268964857987
80,81.0,3.300743797368513
81,82.0,8.125062884198737
82,83.0,7.046687305713693
83,84.0,6.771878475121784
84,85.0,3.883534347345627
85,86.0,9.932005425721815
86,87.0,7.878156717633801
87,88.0,4.525134541959403
88,89.0,8.460673200207296
89,90.0,6.376350985064113
90,91.0,7.311356070511632
91,92.0,9.537280478010086
92,93.0,4.624020389593196
93,94.0,10.604050934274495
94,95.0,3.218065337227842
95,96.0,7.335507597223475
96,97.0,-1.9933894406221258
97,98.0,4.279245604581584
98,99.0,2.9853808917078055
