,Composite Rating,Avg. Advance
0,1.0,34.41746511517327
1,2.0,15.765098083087583
2,3.0,30.23781598470025
3,4.0,21.641041159281915
4,5.0,31.544660443079017
5,6.0,27.351763347163285
6,7.0,44.446636818195955
7,8.0,32.517862918077526
8,9.0,17.335762643754027
9,10.0,28.681482937854533
10,11.0,15.303018333850144
11,12.0,36.46693242677983
12,13.0,24.507273881589416
13,14.0,18.595913472314034
14,15.0,21.04514382163064
15,16.0,22.434861307799153
16,17.0,20.703180259184254
17,18.0,10.89547441684476
18,19.0,24.093571174918704
19,20.0,15.62659397498997
20,21.0,20.31401322983304
21,22.0,14.174799410499634
22,23.0,16.56333925645525
23,24.0,15.292124011256886
24,25.0,12.623912095722957
25,26.0,15.532280814847537
26,27.0,11.379270139958722
27,28.0,19.343495935463952
28,29.0,13.641589013288671
29,30.0,14.356315346700962
30,31.0,11.794121790656765
31,32.0,16.974217648647446
32,33.0,15.168511496772156
33,34.0,16.330537020185968
34,35.0,10.917827992969228
35,36.0,18.778114061250452
36,37.0,14.791707684417188
37,38.0,14.284563748118892
38,39.0,11.874464100467941
39,40.0,13.462074637813076
40,41.0,10.339715410402272
41,42.0,13.947863509252842
42,43.0,8.397354932837363
43,44.0,9.80703246494712
44,45.0,14.74403716666338
45,46.0,18.042580515034363
46,47.0,15.63514515287594
47,48.0,11.597404361000162
48,49.0,13.53294966411022
49,50.0,10.737930839355215
50,51.0,12.698546834540478
51,52.0,13.364828116681064
52,53.0,8.917570010077975
53,54.0,15.56777555826036
54,55.0,12.742827047532685
55,56.0,13.504893708860024
56,57.0,18.460235653601462
57,58.0,14.860441488806606
58,59.0,11.585063491166778
59,60.0,12.3434646837977
60,61.0,17.091531756930795
61,62.0,10.199271085482382
62,63.0,12.29470829353617
63,64.0,15.037789817522425
64,65.0,10.60796156793894
65,66.0,13.104387298007554
66,67.0,13.231939939225905
67,68.0,10.729171120652783
68,69.0,11.891814324275325
69,70.0,14.74455215975774
70,71.0,9.068022037867582
71,72.0,14.983134244922502
72,73.0,11.553919321057945
73,74.0,12.387583910415929
74,75.0,9.314278050237231
75,76.0,11.234453740603444
76,77.0,15.540813892234025
77,78.0,12.779655031362934
78,79.0,14.020003181471328
79,80.0,10.334682648067275
80,81.0,12.910273289102685
81,82.0,9.696108333345077
82,83.0,8.941678263757526
83,84.0,11.83128411709434
84,85.0,8.917495564276333
85,86.0,15.685261309319657
86,87.0,8.628396273943899
87,88.0,12.376514130786333
88,89.0,14.759448489186076
89,90.0,12.682217222586502
90,91.0,12.058094493666825
91,92.0,12.344202368188878
92,93.0,8.345297453888552
93,94.0,12.914394931416032
94,95.0,12.288929821252774
95,96.0,11.065928358146103
96,97.0,15.327268383029939
97,98.0,12.834150671425286
98,99.0,18.633913351121908
