,EPS Rating,Avg. Advance
0,1.0,-9.709025399077927
1,2.0,-23.1064622467365
2,3.0,-2.8345900938280857
3,4.0,-16.969614612874004
4,5.0,-7.472662943003284
5,6.0,-7.00528721377575
6,7.0,-15.381660157929598
7,8.0,-11.058543819063118
8,9.0,-13.988486001188445
9,10.0,-6.7382423847640505
10,11.0,-8.168530998659561
11,12.0,-6.503650585231105
12,13.0,-8.628453220350968
13,14.0,-10.197423959911111
14,15.0,-4.7520688432068585
15,16.0,0.10633095397766763
16,17.0,-12.526844804444897
17,18.0,-5.616507545934772
18,19.0,-13.095645688491647
19,20.0,-14.630539280666248
20,21.0,-14.2114180436429
21,22.0,-8.493107410356707
22,23.0,-7.786037942359844
23,24.0,-3.9631369288646994
24,25.0,-4.5942716361325795
25,26.0,-9.192375959998147
26,27.0,-4.576402477810199
27,28.0,-12.676964142598576
28,29.0,-7.746522361273215
29,30.0,-2.8358761117779006
30,31.0,-8.259305008980673
31,32.0,-5.403384128663724
32,33.0,-3.471665148616955
33,34.0,-8.872756076211454
34,35.0,-8.309009659630991
35,36.0,-8.360986417530436
36,37.0,1.5056291279352847
37,38.0,-5.404650520039752
38,39.0,-3.0256247986450284
39,40.0,-13.163610658988164
40,41.0,-7.803649694848813
41,42.0,-3.717756665062127
42,43.0,-4.043569824528892
43,44.0,-10.872193431941975
44,45.0,-4.218187034723882
45,46.0,-10.108339948482335
46,47.0,-5.988683048022836
47,48.0,-4.334505518623797
48,49.0,-5.408858845433541
49,50.0,-2.616764208099559
50,51.0,-4.6359063384109485
51,52.0,-2.2555164301734276
52,53.0,-11.39935888148767
53,54.0,-1.3482892439332104
54,55.0,-4.704499317714893
55,56.0,-3.0538040772269177
56,57.0,-5.802869962396787
57,58.0,-3.2224912101602325
58,59.0,0.4249800116501423
59,60.0,-1.2334099084664825
60,61.0,2.010264199287742
61,62.0,0.25781933785408917
62,63.0,-6.965910106890519
63,64.0,-2.350748387914296
64,65.0,-5.958797525125601
65,66.0,0.44196113012794286
66,67.0,-4.760157542729806
67,68.0,-2.84170350274216
68,69.0,-1.394798188581674
69,70.0,-4.237714861924285
70,71.0,-2.6853468822096724
71,72.0,-1.039131867440779
72,73.0,-3.309785027714235
73,74.0,-3.9939506843928836
74,75.0,-2.960763508898405
75,76.0,-2.9154238522564007
76,77.0,-1.9425788596619482
77,78.0,-0.7039452320460031
78,79.0,-2.7949981554996355
79,80.0,1.4782740049122476
80,81.0,1.7625951167770322
81,82.0,-0.42493929149712495
82,83.0,-5.078212290171218
83,84.0,-2.6388882552722013
84,85.0,-0.7700087623260592
85,86.0,0.688566204021449
86,87.0,-0.5985422957361439
87,88.0,-2.5448039035230536
88,89.0,1.0501049006803211
89,90.0,-0.044581277987288136
90,91.0,0.5034377843230711
91,92.0,0.039589372267248756
92,93.0,-0.7970634910211571
93,94.0,-0.867832136633895
94,95.0,-2.6753926428705306
95,96.0,-3.9430846392892662
96,97.0,-2.0771423451494315
97,98.0,-5.8950710155476855
98,99.0,-7.196547299854093
