,EPS Rating,Avg. Advance
0,1.0,-6.732568763793732
1,2.0,5.864346231795311
2,3.0,-3.167563825840664
3,4.0,-13.004550502456395
4,5.0,-5.1958785416106394
5,6.0,-2.4559929365531143
6,7.0,-1.1385287100983332
7,8.0,-10.393805897029248
8,9.0,-14.861034690657872
9,10.0,-4.924220320968536
10,11.0,-11.29222289031741
11,12.0,-6.249322762819213
12,13.0,-1.1699616164544202
13,14.0,-3.7409150978743106
14,15.0,1.0344938226829246
15,16.0,-5.915228003969493
16,17.0,-6.3014230043093695
17,18.0,-11.700097271713815
18,19.0,-4.654393555288499
19,20.0,-5.072858405134217
20,21.0,4.948319601834922
21,22.0,-8.597511341154897
22,23.0,-5.356571144129803
23,24.0,-3.3792791864973495
24,25.0,4.532867264119117
25,26.0,-7.887000255795501
26,27.0,-3.7043397242830403
27,28.0,3.9798003862047424
28,29.0,-5.18277632733951
29,30.0,-5.648373097172434
30,31.0,-0.2550295134062126
31,32.0,-4.068776460156453
32,33.0,-3.173313092636404
33,34.0,3.3302932800663125
34,35.0,-6.372941971444949
35,36.0,4.494036781696566
36,37.0,-4.17194984030938
37,38.0,-0.2967968392625074
38,39.0,-1.1272651060420635
39,40.0,-2.5460678913257535
40,41.0,-0.39649109926072296
41,42.0,0.3093550695272181
42,43.0,3.9371588887139826
43,44.0,-5.653479713546129
44,45.0,-2.5385745762997627
45,46.0,-3.096956484818852
46,47.0,2.0160710907797195
47,48.0,-0.4253221512023223
48,49.0,0.13720611566937996
49,50.0,-7.91480614549321
50,51.0,1.094108987570919
51,52.0,3.275468036971224
52,53.0,-0.6372997703672458
53,54.0,1.6460573856674348
54,55.0,4.302519030913382
55,56.0,-2.2402512690234286
56,57.0,-2.8904803891710067
57,58.0,2.0211966297392925
58,59.0,-3.84583747915778
59,60.0,-0.644319067199746
60,61.0,0.7030872002063049
61,62.0,2.3580307665774445
62,63.0,4.765965740837931
63,64.0,2.2605655161727762
64,65.0,4.188299867679604
65,66.0,0.3869046838027332
66,67.0,-2.7347558898999087
67,68.0,-2.1234450138828893
68,69.0,1.171682035566521
69,70.0,1.2890288384407897
70,71.0,5.166598579895572
71,72.0,4.818357661430198
72,73.0,0.24791616397147762
73,74.0,0.37631395715764204
74,75.0,2.9169954006024046
75,76.0,-3.3115443466343017
76,77.0,4.999970848288407
77,78.0,3.664682071454147
78,79.0,3.1545711938749235
79,80.0,7.256381779809043
80,81.0,7.210383583810193
81,82.0,2.528619219019136
82,83.0,7.749539158705746
83,84.0,4.06920902374013
84,85.0,4.911093157474956
85,86.0,2.4053299600503237
86,87.0,7.490847868339835
87,88.0,5.174557728200271
88,89.0,4.305492740315597
89,90.0,7.1525188169919
90,91.0,5.210087541469927
91,92.0,6.440016499629081
92,93.0,6.095654172370302
93,94.0,4.969622190131683
94,95.0,7.48282187348512
95,96.0,2.8783927243937715
96,97.0,8.084158380356257
97,98.0,4.123486545234376
98,99.0,0.5249788083843501
