,Composite Rating,Avg. Advance
0,1.0,3.1651295718297954
1,2.0,37.854810720392486
2,3.0,23.019938398245344
3,4.0,36.139381299229505
4,5.0,31.19280922880277
5,6.0,4.476419112500317
6,7.0,27.76828925291237
7,8.0,9.947134515951108
8,9.0,10.439439037548679
9,10.0,24.477475290275393
10,11.0,19.89482759916723
11,12.0,2.2000255105510287
12,13.0,18.39263061279131
13,14.0,10.072934896407773
14,15.0,5.915535639282473
15,16.0,2.2378907564354367
16,17.0,8.109716164352294
17,18.0,12.098247045153249
18,19.0,2.9325163887199426
19,20.0,11.847619584862546
20,21.0,6.907849593939845
21,22.0,11.70512893488892
22,23.0,12.941503661240182
23,24.0,23.436106716826572
24,25.0,22.679302286754417
25,26.0,6.59601390423663
26,27.0,8.860064970396536
27,28.0,14.552953824858628
28,29.0,25.365805003986875
29,30.0,22.951785958962752
30,31.0,11.06189384059835
31,32.0,15.87417120652331
32,33.0,10.093125204007448
33,34.0,6.746196731460004
34,35.0,6.965461369178992
35,36.0,8.592980770989225
36,37.0,8.123626623112264
37,38.0,10.477803679745005
38,39.0,4.748064889342805
39,40.0,24.206140168855885
40,41.0,23.886232101579946
41,42.0,16.190554062715492
42,43.0,6.893357245921677
43,44.0,12.24126461258434
44,45.0,5.829745170952008
45,46.0,14.04048704335637
46,47.0,9.54057190857288
47,48.0,8.585722387961315
48,49.0,7.199471058435279
49,50.0,18.703175533080213
50,51.0,10.502252528348913
51,52.0,12.791750706250804
52,53.0,22.337374957572283
53,54.0,9.203878461038014
54,55.0,8.330631995918587
55,56.0,7.037637520579104
56,57.0,10.163381712858255
57,58.0,12.364348133875836
58,59.0,9.185178985861821
59,60.0,4.446315906396477
60,61.0,6.102981629056284
61,62.0,9.525190543671748
62,63.0,7.511926001332255
63,64.0,7.424935327120777
64,65.0,10.955861752534734
65,66.0,7.5653047176518085
66,67.0,12.729567822737824
67,68.0,13.502587075257914
68,69.0,7.344793662237651
69,70.0,7.175860228382973
70,71.0,9.218780227543382
71,72.0,9.90899511284174
72,73.0,8.536439963715415
73,74.0,8.540479993451735
74,75.0,9.308055559181946
75,76.0,11.438155200019288
76,77.0,11.47432754111554
77,78.0,9.833895375585339
78,79.0,8.303547096593855
79,80.0,8.256079410672951
80,81.0,10.460430048388767
81,82.0,12.256166359828947
82,83.0,8.71352267664155
83,84.0,11.57506718681705
84,85.0,6.430432685860376
85,86.0,9.275279348331038
86,87.0,5.866960961426741
87,88.0,6.058669892853665
88,89.0,9.33541895503101
89,90.0,6.902882643580142
90,91.0,7.282279059310414
91,92.0,5.143363531543676
92,93.0,4.023637944160875
93,94.0,4.639723682275423
94,95.0,7.844448725094264
95,96.0,7.8334290697906805
96,97.0,5.288972486018175
97,98.0,7.463134229632394
98,99.0,8.71104186860267
