,EPS Rating,Avg. Advance
0,1.0,
1,2.0,14.772431132352931
2,3.0,-1.015300127436447
3,4.0,4.116111868462116
4,5.0,7.390231195990925
5,6.0,10.632377701266032
6,7.0,-0.6770182604538197
7,8.0,6.991733905360593
8,9.0,20.537515970752207
9,10.0,17.13981503686157
10,11.0,11.106976776203904
11,12.0,3.1448645162298403
12,13.0,9.224620079015082
13,14.0,23.700443388111523
14,15.0,4.0315563929413365
15,16.0,15.240986475245956
16,17.0,25.439637594951954
17,18.0,
18,19.0,8.58094312500717
19,20.0,11.366955922889254
20,21.0,0.4814784152762517
21,22.0,-7.648951835513308
22,23.0,15.426856553811547
23,24.0,10.878630556407833
24,25.0,22.842928054444855
25,26.0,15.438160170262785
26,27.0,12.436082039909932
27,28.0,20.160722548350176
28,29.0,8.94302295481882
29,30.0,6.076144594128832
30,31.0,8.853641658510446
31,32.0,10.514679689205822
32,33.0,8.58516091609295
33,34.0,23.477635562878728
34,35.0,7.460697548953447
35,36.0,-2.6246560785050415
36,37.0,4.812956743059236
37,38.0,8.98586632426308
38,39.0,12.714504436496401
39,40.0,-0.19587613556757555
40,41.0,4.569053514335401
41,42.0,10.397174314351169
42,43.0,9.675189731368345
43,44.0,7.611238429029245
44,45.0,6.602118875622082
45,46.0,5.132282084444344
46,47.0,8.200782576612518
47,48.0,6.6325645952521555
48,49.0,13.750013050982458
49,50.0,5.283470422570552
50,51.0,8.338131431972648
51,52.0,11.802894161261097
52,53.0,9.847811285775762
53,54.0,10.303741542288245
54,55.0,15.271057024448634
55,56.0,10.874406991346461
56,57.0,14.338010094277164
57,58.0,7.522893776617767
58,59.0,14.34002625299498
59,60.0,15.40700852580384
60,61.0,16.491613471119887
61,62.0,10.077161603583178
62,63.0,5.345322894202195
63,64.0,6.692792300822149
64,65.0,7.945334739989894
65,66.0,13.087166707620199
66,67.0,13.705603636766597
67,68.0,10.048886617523598
68,69.0,13.412801839660641
69,70.0,14.747342807012247
70,71.0,10.33363436533949
71,72.0,15.445987749448284
72,73.0,12.781263750801374
73,74.0,13.060569871793602
74,75.0,10.43935739868188
75,76.0,11.96067461811139
76,77.0,17.376827086728373
77,78.0,15.784128552345615
78,79.0,14.289252735685839
79,80.0,21.761268764179082
80,81.0,20.806423178416125
81,82.0,16.68598715203125
82,83.0,17.29344995372057
83,84.0,16.966202351758092
84,85.0,19.321975217298622
85,86.0,11.288067879232035
86,87.0,16.449712271164703
87,88.0,23.013559381009934
88,89.0,13.015941278602496
89,90.0,13.696257947146625
90,91.0,20.898776432728308
91,92.0,18.236617101573106
92,93.0,21.981082044304447
93,94.0,20.841573561324978
94,95.0,20.128253237971464
95,96.0,14.724834796110734
96,97.0,21.57109376089991
97,98.0,22.24996068913318
98,99.0,11.632700625166613
