,EPS Rating,Avg. Advance
0,1.0,2.5089324520593452
1,2.0,-17.007525413406785
2,3.0,-3.7948263322133724
3,4.0,-13.939656727917066
4,5.0,1.719646955663251
5,6.0,-9.424684960409634
6,7.0,9.545703161115728
7,8.0,0.6900321854373431
8,9.0,1.0078238673886786
9,10.0,9.18141630274156
10,11.0,-6.374012604685494
11,12.0,-0.2295543784034237
12,13.0,8.847331409607909
13,14.0,-13.38118126423697
14,15.0,12.684316119577456
15,16.0,20.056943581195434
16,17.0,-8.58360133160927
17,18.0,8.121029156976856
18,19.0,-8.16064988692212
19,20.0,-13.699089773391117
20,21.0,-7.479860064348339
21,22.0,17.82847229792148
22,23.0,-10.828559710027063
23,24.0,-9.390482474749668
24,25.0,3.9568472343595102
25,26.0,-1.8861169226788135
26,27.0,5.5185544287586845
27,28.0,-5.907388188569961
28,29.0,-3.283366743038912
29,30.0,0.9231253435739233
30,31.0,-8.04186262663132
31,32.0,0.8939974365629626
32,33.0,0.2619884271821087
33,34.0,16.74765228185955
34,35.0,-8.81855195346558
35,36.0,-3.730419743879061
36,37.0,0.730061069188854
37,38.0,-6.285887562198927
38,39.0,11.354011458973492
39,40.0,2.1488208071836716
40,41.0,-5.577216148715824
41,42.0,30.81313061407652
42,43.0,-2.7192701333556726
43,44.0,-4.605173158378447
44,45.0,0.7965608956145132
45,46.0,-2.2535040195179383
46,47.0,-2.332293057421795
47,48.0,-3.7171533712042115
48,49.0,-1.3057243084334582
49,50.0,-0.7133660903782116
50,51.0,-5.450523220505013
51,52.0,8.802969067361165
52,53.0,-2.106714903961988
53,54.0,7.69828549559867
54,55.0,-2.9391694303061917
55,56.0,-4.701762238641752
56,57.0,-1.6797806115758165
57,58.0,1.4608527067381667
58,59.0,6.3743858601306025
59,60.0,1.8723684841353212
60,61.0,10.901339543060772
61,62.0,4.647175762864546
62,63.0,6.246304054544869
63,64.0,2.7426688290086685
64,65.0,-1.6564733608335154
65,66.0,5.81089570036071
66,67.0,-2.01278679353646
67,68.0,5.319105481720269
68,69.0,3.2273791853123655
69,70.0,-0.3753315920828092
70,71.0,2.8401600938381106
71,72.0,5.7569940976277305
72,73.0,2.0832500525245847
73,74.0,2.4820224565150437
74,75.0,7.340970101560458
75,76.0,3.7517621010353515
76,77.0,2.3459669068584357
77,78.0,1.3822252168062916
78,79.0,3.2566335781403732
79,80.0,6.242178799397654
80,81.0,7.035497342514858
81,82.0,3.585773141344888
82,83.0,4.653286606432859
83,84.0,2.0365225963386298
84,85.0,5.26592806185297
85,86.0,9.627950363941528
86,87.0,6.734609778167485
87,88.0,2.584188148079946
88,89.0,7.542425257962156
89,90.0,7.564082874076979
90,91.0,10.468860199020117
91,92.0,8.468712074899814
92,93.0,7.690755885932147
93,94.0,9.604697749421591
94,95.0,8.617834175221189
95,96.0,3.708252183314319
96,97.0,8.80794752433325
97,98.0,3.175035874919033
98,99.0,4.11295524852539
