,EPS Rating,Avg. Advance
0,1.0,26.249520697876807
1,2.0,16.769547784785917
2,3.0,26.571976744672895
3,4.0,13.907696686109468
4,5.0,6.384394541573037
5,6.0,17.73675234073237
6,7.0,12.03928741660779
7,8.0,16.105669960645034
8,9.0,34.44979756416378
9,10.0,10.935420430241454
10,11.0,10.815157124679763
11,12.0,5.378848433779254
12,13.0,10.47326810694742
13,14.0,17.874758918606478
14,15.0,28.29070174285092
15,16.0,8.430826859370391
16,17.0,7.291025477498593
17,18.0,6.513797601545809
18,19.0,16.021535716569765
19,20.0,8.801094139628201
20,21.0,18.07466205464128
21,22.0,11.265303991883243
22,23.0,17.095255216044958
23,24.0,5.354024493403891
24,25.0,8.468936745336116
25,26.0,9.711940352068236
26,27.0,4.487790826921772
27,28.0,25.87470399475941
28,29.0,15.974532856707816
29,30.0,7.109419604743592
30,31.0,8.810390574031578
31,32.0,4.6461388403946025
32,33.0,67.30319317000681
33,34.0,10.394111683728008
34,35.0,19.12287338252518
35,36.0,9.30404796417666
36,37.0,12.252978457964847
37,38.0,11.656165335061814
38,39.0,8.529920518280562
39,40.0,8.071075394319156
40,41.0,7.686513528735197
41,42.0,6.005422029245537
42,43.0,3.1569266106963325
43,44.0,17.362811370745813
44,45.0,13.96780910392339
45,46.0,50.13115871670625
46,47.0,11.448588553977471
47,48.0,6.077948494672748
48,49.0,-0.659368969146227
49,50.0,7.440593458722656
50,51.0,9.719744037863263
51,52.0,21.53737462657497
52,53.0,9.972267673804089
53,54.0,3.0591656660848217
54,55.0,9.316954877401388
55,56.0,19.644138453386844
56,57.0,21.334259405979246
57,58.0,7.644678878699078
58,59.0,1.5501885421394865
59,60.0,11.89174489573402
60,61.0,2.114344762965437
61,62.0,12.293114520689194
62,63.0,12.056263394925868
63,64.0,9.73774401633371
64,65.0,6.452153028036972
65,66.0,6.156554755188458
66,67.0,2.724752854440482
67,68.0,5.480930660036841
68,69.0,7.603341976392904
69,70.0,8.735312800664351
70,71.0,9.700690558993431
71,72.0,6.096358564064249
72,73.0,7.710517114518734
73,74.0,13.404719568528607
74,75.0,10.296041869243004
75,76.0,11.267820653702898
76,77.0,7.323168586639764
77,78.0,9.726741333860813
78,79.0,11.560681738235145
79,80.0,8.522045310606964
80,81.0,8.802978274247593
81,82.0,9.561464716910509
82,83.0,8.430922040220548
83,84.0,9.216404192825479
84,85.0,8.352036505420097
85,86.0,5.585770736761744
86,87.0,4.87941075853308
87,88.0,8.829966524238511
88,89.0,6.8432911454510945
89,90.0,12.585914596406257
90,91.0,10.310461982971523
91,92.0,6.8268216855362
92,93.0,7.760063314089599
93,94.0,10.599193249765932
94,95.0,11.432480876325535
95,96.0,10.701624479884284
96,97.0,11.308113518635917
97,98.0,13.4865078362304
98,99.0,7.2579421119563845
