,Composite Rating,Avg. Advance
0,1.0,-22.531923578814062
1,2.0,-10.138633675402799
2,3.0,13.132427581736144
3,4.0,-15.106922744733678
4,5.0,-10.791549406965887
5,6.0,-15.10818707612226
6,7.0,-17.83227520319689
7,8.0,-11.735029479271088
8,9.0,0.3950077063248535
9,10.0,-9.874596642064889
10,11.0,-1.06610391156762
11,12.0,-4.059572037187206
12,13.0,4.417970091432507
13,14.0,-9.883089868373068
14,15.0,-8.951280914847127
15,16.0,-5.326827204640502
16,17.0,-3.174201697319699
17,18.0,-9.554969489375877
18,19.0,-6.355959509150224
19,20.0,-1.152920647092511
20,21.0,-9.294979784773933
21,22.0,-12.98697859144231
22,23.0,-7.002084440309569
23,24.0,-2.2134754143165702
24,25.0,-2.187030818634525
25,26.0,-4.7739826326325145
26,27.0,-3.565714696924437
27,28.0,-4.285559218747612
28,29.0,-8.532661236870451
29,30.0,-2.4834092225494464
30,31.0,-6.070839199827124
31,32.0,-4.6902408589457005
32,33.0,-12.230320708643818
33,34.0,1.5272466265584657
34,35.0,2.6649737655623165
35,36.0,5.428319889432007
36,37.0,-0.9553437765317194
37,38.0,6.65067541853595
38,39.0,-5.250506649149233
39,40.0,-0.8084022033863291
40,41.0,-4.819923493047416
41,42.0,7.7709811735555325
42,43.0,-0.30093392750567016
43,44.0,-3.521834754714066
44,45.0,-3.103627830066037
45,46.0,-3.662480572760042
46,47.0,-2.9917044132009805
47,48.0,0.5979383300812648
48,49.0,3.0098036946211764
49,50.0,1.7788838536502194
50,51.0,-1.972241775739514
51,52.0,-4.0534525393955985
52,53.0,0.48805455808128284
53,54.0,0.11947874621422776
54,55.0,1.5639907325888391
55,56.0,-12.579464671503615
56,57.0,2.702106945390951
57,58.0,1.1403783950014421
58,59.0,4.006895192844982
59,60.0,-4.657718370701216
60,61.0,-0.5160281608573052
61,62.0,-1.8286481664455838
62,63.0,4.730797241493273
63,64.0,2.1904623039390296
64,65.0,1.2293800013648644
65,66.0,1.8161165404114408
66,67.0,0.5589705422734668
67,68.0,5.7714717642480355
68,69.0,-1.6729075542912348
69,70.0,0.6457476437857318
70,71.0,1.340688891516872
71,72.0,2.4118687051040695
72,73.0,1.7795314934840039
73,74.0,2.3619766850844806
74,75.0,0.6370577380495936
75,76.0,2.197057738870119
76,77.0,2.994794028255783
77,78.0,0.3154028202132646
78,79.0,2.898966489085882
79,80.0,6.049864660252322
80,81.0,6.430005894654638
81,82.0,3.3608307670422737
82,83.0,5.813596666226808
83,84.0,-0.34161422278974357
84,85.0,4.463550058224541
85,86.0,5.645680756513396
86,87.0,4.334240847030669
87,88.0,4.802201548005466
88,89.0,2.7643334087574303
89,90.0,0.3291926725589862
90,91.0,2.890878275187115
91,92.0,3.6878550632708618
92,93.0,3.609720126172975
93,94.0,7.9885113248197746
94,95.0,3.4670740604806496
95,96.0,4.118544062380338
96,97.0,7.574589945492168
97,98.0,9.260562052033892
98,99.0,2.2262485329449087
